JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2451530.3,10.7,,,Vis.,GGU,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2451531.6,11.2,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2451540.2,11.4,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2451545.2,11.5,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2451547.3,11.4,,,Vis.,GUN,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2451552.2,11.8,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2451552.5,12.0,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2451566.5,12.2,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2451567.2,12.6,,,Vis.,JRJ,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2451570.2,12.3,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2451585.7,12.7,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2451606.9,12.9,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2451634.8,13.4,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2451643.6,13.7,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2451645.612,13.0,,,Vis.,DPA,,,,,,,,V,,,,SX CYG,,STD,,,,
2451646.9,13.7,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2451662.8,13.8,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2451670.6,14.2,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2451675.8,14.2,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2451679.5,14.4,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2451691.8,14.5,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2451693.8201,<13.3,,,Vis.,HUZ,,131,,SD33,529000141A,,,V,,,,SX CYG,,STD,,,,
2451699.7604,14.9,,,Vis.,SCE,,144 148,,,604000615,,,V,,,,SX CYG,,STD,,,,
2451729.5,14.6,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2451759.5,<12.7,,,Vis.,CSM,,,,,,,,V,,,,SX CYG,MCSE,STD,,,,
2451761.4,14.7,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2451762.7,13.8,,,Vis.,MLI,,,,,,,,V,,,,SX CYG,,STD,,,,
2451765.8208,<13.5,,,Vis.,HUZ,,132,,PE0400,809000142A,,,V,,,,SX CYG,,STD,,,,
2451771.7431,<13.2,,,Vis.,HUZ,M,132,,PD0400,814001150P,,,V,,,,SX CYG,,STD,,,,
2451774.6,15.1,,,V,OFA,,143,148,PF0400,,,,V,,,,SX CYG,,STD,,,,
2451776.5,14.86,,,V,OFA,,150,148,PF0400,,,,V,,,,SX CYG,,STD,,,,
2451794.8,<13.9,,,Vis.,AAP,,139,,SE1931,,,,V,,,,SX CYG,,STD,,,,
2451794.8000,14.4,,,Vis.,SXN,,144,143,PE00,,,,V,,,,SX CYG,,STD,,,,
2451800.7174,<13.0,,,Vis.,HUZ,HM,132,,PE2000,912001113P,,,V,,,,SX CYG,,STD,,,,
2451806.5,13.6,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2451807.4,14.0,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2451809.317,13.8,,,Vis.,DPA,,,,,,,,V,,,,SX CYG,,STD,,,,
2451812.4,13.6,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2451815.7722,14.3,,,Vis.,HUZ,,141,144,PF2000,928001232A,,,V,,,,SX CYG,,STD,,,,
2451816.5,13.4,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2451816.5938,13.1,,,Vis.,ALN,,131,133,,928000915P,,,V,,,,SX CYG,,STD,,,,
2451817.3,13.4,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2451821.374,13.4,,,Vis.,HHU,,,,,,,,V,,,,SX CYG,,STD,,,,
2451822.4562,13.38,,,V,OFA,,,,,,,,V,,,,SX CYG,,STD,,,,
2451824.3,13.3,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2451829.3,13.2,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2451834.5792,13.1,,,Vis.,ALN,,127,131,,016000854P,,,V,,,,SX CYG,,STD,,,,
2451835.2,13.2,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2451835.356,13.3,,,Vis.,HHU,,,,,,,,V,,,,SX CYG,,STD,,,,
2451837.6,13.1,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2451840.276,13.0,,,Vis.,DPA,,,,,,,,V,,,,SX CYG,,STD,,,,
2451840.4,13.2,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2451840.7,13.0,,,Vis.,AAP,,127,131,SE1931,,,,V,,,,SX CYG,,STD,,,,
2451847.5,13.1,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2451848.3,12.8,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2451849.332,13.0,,,Vis.,HHU,,,,,,,,V,,,,SX CYG,,STD,,,,
2451850.5,12.6,,,Vis.,MLI,,,,,,,,V,,,,SX CYG,,STD,,,,
2451850.7,12.9,,,Vis.,AAP,,127,131,SE1931,,,,V,,,,SX CYG,,STD,,,,
2451854.3,12.8,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2451856.7424,<12.7,,,Vis.,HUZ,M,127,,PE2000,107001149P,,,V,,,,SX CYG,,STD,,,,
2451863.5,12.6,,,Vis.,SHV,,,,,,,,V,,,,SX CYG,MCSE,STD,,,,
2451864.3,<12.0,,,Vis.,VED,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2451866.5,12.5,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2451867.6,12.5,,,Vis.,AAP,,123,127,SD1933,,,,V,,,,SX CYG,,STD,,,,
2451869.3,12.1,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2451869.3118,12.4,,,Vis.,HHU,,,,,,,,V,,,,SX CYG,,STD,,,,
2451871.344,11.8,,,Vis.,DPA,,,,,,,,V,,,,SX CYG,,STD,,,,
2451872.6556,12.0,,,Vis.,HUZ,,112,120,PE2000,123000944P,,,V,,,,SX CYG,,STD,,,,
2451875.3,11.5,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2451875.3444,11.6,,,Vis.,HHU,,,,,,,,V,,,,SX CYG,,STD,,,,
2451876.9,10.6,,,Vis.,HIR,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2451880.6,10.9,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2451882.2,10.7,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2451882.2,10.8,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2451882.332,11.1,,,Vis.,HHU,,,,,,,,V,,,,SX CYG,,STD,,,,
2451885.9,10.3,,,Vis.,HIR,B,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2451887.2,9.6,,,Vis.,VED,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2451887.3,10.2,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2451888.6194,10.4,,,Vis.,HUZ,,103,107N,PB2000,209000852P,,,V,,,,SX CYG,,STD,,,,
2451893.5,10.0,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2451894.295,10.7,,,Vis.,HHU,,,,,,,,V,,,,SX CYG,,STD,,,,
2451894.3,9.4,,,Vis.,VED,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2451896.2,10.0,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2451900.237,10.1,,,Vis.,DPA,,,,,,,,V,,,,SX CYG,,STD,,,,
2451901.2,9.7,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2451901.226,9.7,,,Vis.,HHU,,,,,,,,V,,,,SX CYG,,STD,,,,
2451902.5771,10.2,,,Vis.,HUZ,,98,103,PC2000,223000751P,,,V,,,,SX CYG,,STD,,,,
2451903.5,9.7,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2451907.228,9.7,,,Vis.,HHU,,,,,,,,V,,,,SX CYG,,STD,,,,
2451907.232,9.4,,,Vis.,DPA,,,,,,,,V,,,,SX CYG,,STD,,,,
2451912.2,9.6,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2451921.5,9.2,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2451923.246,9.6,,,Vis.,DPA,,,,,,,,V,,,,SX CYG,,STD,,,,
2451926.2,9.4,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2451930.5,9.5,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2451934.2,9.6,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2451964.9,10.3,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2451971.6,10.3,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2451975.9,10.5,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2451986.9,11.2,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2451994.9,11.3,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2451999.6,11.4,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452008.6,11.5,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452013.6,11.8,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452013.9,11.8,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452020.6,12.0,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452028.5,12.1,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452028.9,12.0,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452041.4736,12.9,,,Vis.,HHU,,12.8-13.2,,PD0400,,,,V,,,,SX CYG,,STD,,,,
2452041.5,12.4,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452042.8,12.5,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452048.4,12.9,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452049.4965,13.0,,,Vis.,HHU,,12.8-13.2,,PD0400,,,,V,,,,SX CYG,,STD,,,,
2452051.5625,12.6,,,Vis.,DPA,,12.6  12.8,,PF0400,,,,V,,,,SX CYG,,STD,,,,
2452053.4,13.0,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452057.8063,13.0,,,Vis.,HUZ,,128,132,PF00,,,,V,,,,SX CYG,,STD,,,,
2452069.6,12.9,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452076.4944,13.1,,,Vis.,HHU,,12.8-13.2,,PD0400,,,,V,,,,SX CYG,,STD,,,,
2452080.8028,<13.2,,,Vis.,HUZ,BH,132,,PE00,,,,V,,,,SX CYG,,STD,,,,
2452083.8899,13.4,,,Vis.,SDX,S,131,139,SE1931,,,,V,,,,SX CYG,,STD,,,,
2452084.4701,13.8,,,Vis.,HHU,,13.6,,PD0400,,,,V,,,,SX CYG,,STD,,,,
2452085.6,13.3,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452099.7868,<13.3,,,Vis.,HUZ,M,132,,PE00,,,,V,,,,SX CYG,,STD,,,,
2452100.6,13.7,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452109.8,13.9,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452111.5,14.1,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452111.8035,<13.7,,,Vis.,SXN,,137,,PE00,,,,V,,,,SX CYG,,STD,,,,
2452116.5,<13.1,,,Vis.,KVI,,,,,,,,V,,,,SX CYG,MCSE,STD,,,,
2452117.4,14.1,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452117.7,13.8,,,Vis.,MLI,,131,139,SE1931,,,,V,,,,SX CYG,,STD,,,,
2452118.6041,14.3,,,V,PAH,,143,15,PF2000,,,,V,,,,SX CYG,,STD,,,,
2452121.7,<13.9,,,Vis.,KRS,,,,,,,,V,,,,SX CYG,,STD,,,,
2452123.4,14.4,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452129.5743,14.6,,,V,PAH,H,132,15,PF2000,,,,V,,,,SX CYG,,STD,,,,
2452129.7979,<13.0,,,Vis.,HUZ,M,128,132,PF00,,,,V,,,,SX CYG,,STD,,,,
2452131.5817,14.48,,,V,WGR,,1498,1284,U,,,,V,,,,SX CYG,,STD,,,,
2452133.6,14.5,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452136.4,14.7,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452136.8049,<14.1,,,Vis.,HUZ,,139,141,PE00,,,,V,,,,SX CYG,,STD,,,,
2452142.4,14.5,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452143.7618,<14.1,,,Vis.,SXN,,137,141,PE00,,,,V,,,,SX CYG,,STD,,,,
2452144.5423,14.8,,,V,PAH,,143,149,PF2000,,,,V,,,,SX CYG,,STD,,,,
2452144.5790,14.38,,,V,WGR,,1498,1284,C,,,,V,,,,SX CYG,,STD,,,,
2452144.615,13.9,,,V,MTK,,1,2,2001CCD,,,,V,,,,SX CYG,,STD,,,,
2452146.5612,14.56,,,V,WGR,,1498,1284,C,,,,V,,,,SX CYG,,STD,,,,
2452146.8090,<14.2,,,Vis.,HUZ,,141,141,PE00,,,,V,,,,SX CYG,,STD,,,,
2452148.559,14.7,,,V,PAH,,143,152,PF2000,,,,V,,,,SX CYG,,STD,,,,
2452149.6,<13.9,,,Vis.,KRS,,,,,,,,V,,,,SX CYG,,STD,,,,
2452151.6007,14.43,,,V,WGR,,1498,1284,CCD,,,,V,,,,SX CYG,,STD,,,,
2452152.5934,14.52,,,V,WGR,,1498,1284,CCD,,,,V,,,,SX CYG,,STD,,,,
2452156.6012,14.57,,,V,WGR,,1498,1284,CCD,,,,V,,,,SX CYG,,STD,,,,
2452157.6047,14.62,,,V,WGR,,1498,1284,CCD,,,,V,,,,SX CYG,,STD,,,,
2452158.5925,14.56,,,V,WGR,,1498,1284,CCD,,,,V,,,,SX CYG,,STD,,,,
2452158.6,13.8,,,Vis.,MLI,,131,139,SE1931,,,,V,,,,SX CYG,,STD,,,,
2452159.5797,14.53,,,V,WGR,,1498,1284,CCD,,,,V,,,,SX CYG,,STD,,,,
2452160.5277,14.6,,,V,PAH,,143,112,PF2000,,,,V,,,,SX CYG,,STD,,,,
2452162.5862,14.49,,,V,WGR,,1498,1284,CCD,,,,V,,,,SX CYG,,STD,,,,
2452164.568,13.9,,,V,MTK,,1,2,2001CCD,,,,V,,,,SX CYG,,STD,,,,
2452166.5882,<13.2,,,Vis.,FXJ,,132,,PD 4/00,,,,V,,,,SX CYG,,STD,,,,
2452167.4,14.6,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452170.5548,14.40,,,V,WGR,,1498,1284,CCD,,,,V,,,,SX CYG,,STD,,,,
2452175.6,<14.1,,,Vis.,SRB,,141,139,PE4/00,,,,V,,,,SX CYG,,STD,,,,
2452176.8034,<12.3,,,Vis.,KBO,,,,,,,,V,,,,SX CYG,,STD,,,,
2452177.7,13.9,,,Vis.,KRS,,,,,,,,V,,,,SX CYG,,STD,,,,
2452182.5890,14.08,,,V,WGR,,1498,1284,CCD,,,,V,,,,SX CYG,,STD,,,,
2452182.6534,14.5,,,V,MDW,,C2,,CF12/00,,,,V,,,,SX CYG,,STD,,,,
2452182.7257,<13.7,,,Vis.,LAI,M,137,,PD2000,,,,V,,,,SX CYG,,STD,,,,
2452184.7222,<13.7,,,Vis.,LAI,M,137,,PD2000,,,,V,,,,SX CYG,,STD,,,,
2452187.5492,13.90,,,V,WGR,,1498,1284,CCD,,,,V,,,,SX CYG,,STD,,,,
2452187.8125,<13.2,,,Vis.,HUZ,M,132,,PD2000,,,,V,,,,SX CYG,,STD,,,,
2452189.5049,14.16,,,V,OFA,,132,143,PF0400,,,,V,,,,SX CYG,,STD,,,,
2452189.5597,14.31,,,V,WGR,,1498,1284,CCD,,,,V,,,,SX CYG,,STD,,,,
2452189.6,13.4,,,Vis.,MLI,,131,139,SE1931,,,,V,,,,SX CYG,,STD,,,,
2452189.6000,14.0,,,Vis.,ALN,,131,143,,,,,V,,,,SX CYG,,STD,,,,
2452190.5550,13.95,,,V,WGR,,1436,1284,CCD,,,,V,,,,SX CYG,,STD,,,,
2452193.5734,13.84,,,V,WGR,,1498,1284,CCD,,,,V,,,,SX CYG,,STD,,,,
2452194.5207,13.78,,,V,WGR,,1498,1284,CCD,,,,V,,,,SX CYG,,STD,,,,
2452195.5347,13.84,,,V,CLF,LS,all,,F,,,,V,,,,SX CYG,,STD,,,,
2452197.5,13.6,,,Vis.,KVI,,,,,,,,V,,,,SX CYG,MCSE,STD,,,,
2452198.5,13.6,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452198.5313,13.81,,,V,CLF,,all,,F,,,,V,,,,SX CYG,,STD,,,,
2452198.6472,13.67,,,V,WGR,,1498,1284,CCD,,,,V,,,,SX CYG,,STD,,,,
2452200.6500,14.1,,,Vis.,LAI,,137,,PD2000,,,,V,,,,SX CYG,,STD,,,,
2452201.5329,13.60,,,V,WGR,,1498,1284,CCD,,,,V,,,,SX CYG,,STD,,,,
2452201.5833,13.69,,,V,CLF,,all,,F,,,,V,,,,SX CYG,,STD,,,,
2452202.3,13.7,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452208.5486,13.58,,,V,CLF,,all,,F,,,,V,,,,SX CYG,,STD,,,,
2452211.5104,13.53,,,V,CLF,,all,,F,,,,V,,,,SX CYG,,STD,,,,
2452211.5986,<13.2,,,Vis.,HUZ,M,132,,PE2000,,,,V,,,,SX CYG,,STD,,,,
2452212.5825,12.92,,,V,WGR,,1498,1284,CCD,,,,V,,,,SX CYG,,STD,,,,
2452217.3,<13.2,,,Vis.,GUN,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2452219.3,13.5,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452219.5881,13.6,,,V,MDW,,C2,4,CCDF12/0,,,,V,,,,SX CYG,,STD,,,,
2452219.6,13.5,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452221.5904,13.18,,,V,WGR,,1498,1284,CCD,,,,V,,,,SX CYG,,STD,,,,
2452225.5645,13.5,,,V,MDW,,C2,4,CCDF12/0,,,,V,,,,SX CYG,,STD,,,,
2452228.3,13.3,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452231.6032,13.47,,,V,WGR,,1498,1284,CCD,,,,V,,,,SX CYG,,STD,,,,
2452231.6033,13.00,,,V,WGR,,1498,1284,CCD,,,,V,,,,SX CYG,,STD,,,,
2452231.6097,12.92,,,V,WGR,,1498,1284,CCD,,,,V,,,,SX CYG,,STD,,,,
2452233.4,13.3,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452234.5708,12.97,,,V,WGR,,1498,1284,CCD,,,,V,,,,SX CYG,,STD,,,,
2452236.5551,12.74,,,V,WGR,,1498,1284,CCD,,,,V,,,,SX CYG,,STD,,,,
2452237.5358,13.01,,,V,WGR,,1498,1284,CCD,,,,V,,,,SX CYG,,STD,,,,
2452249.5,13.2,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452249.5201,12.91,,,V,WGR,,1498,1284,CCD,,,,V,,,,SX CYG,,STD,,,,
2452250.2965,13.6,,,Vis.,HHU,,13.2-13.7,,PD0400,,,,V,,,,SX CYG,,STD,,,,
2452250.4,13.0,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452251.3,13.2,,,Vis.,GUN,,,,,,,,V,,,,SX CYG,AFOEV,STD,,,,
2452252.2424,13.1,,,Vis.,DPA,,12.8  13.2,,PF0400,,,,V,,,,SX CYG,,STD,,,,
2452253.6361,13.6,,,Vis.,HUZ,H,132,139,PD2000,,,,V,,,,SX CYG,,STD,,,,
2452257.2,13.1,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452257.2472,13.7,,,Vis.,HHU,,13.6,,PD0400,,,,V,,,,SX CYG,,STD,,,,
2452262.3,12.9,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452265.5,13.0,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452267.2354,12.9,,,Vis.,DPA,,12.8  13.2,,PF0400,,,,V,,,,SX CYG,,STD,,,,
2452277.5,11.9,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452278.2,11.8,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452278.2618,12.3,,,Vis.,DPA,,12.2  12.6,,PF0400,,,,V,,,,SX CYG,,STD,,,,
2452288.2,10.2,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452291.0,10.0,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452297.2,9.5,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452302.0,9.4,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452310.5,9.2,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452319.7,8.9,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452321.0,9.1,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452333.9,9.4,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452341.7,9.6,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452345.5,9.6,,,Vis.,HCS,,,,,,,,V,,,,SX CYG,MCSE,STD,,,,
2452347.9,9.8,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452356.6,10.0,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452358.8,10.1,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452363.6,10.1,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452369.6,10.5,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452369.8,10.6,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452381.9,11.1,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452397.9,11.6,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452404.5,12.0,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452409.8,12.0,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452411.5493,12.4,,,Vis.,HHU,,12.0-12.8,,PD0400,,,,V,,,,SX CYG,,STD,,,,
2452413.5465,12.2,,,Vis.,DPA,,12.1  12.2,,PF0400,,,,V,,,,SX CYG,,STD,,,,
2452415.5,12.4,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452420.5,12.5,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452425.4,12.6,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452427.5069,12.6,,,Vis.,HHU,,12.0-12.8,,PD0400,,,,V,,,,SX CYG,,STD,,,,
2452429.6,12.5,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452433.8201,12.6,,,Vis.,LAI,,137,126,PD2000,,,,V,,,,SX CYG,,STD,,,,
2452434.7625,12.7,,,Vis.,SXN,,126,128,PE00,,,,V,,,,SX CYG,,STD,,,,
2452436.8840,12.8,,,Vis.,HK,,,,,,,,V,,,,SX CYG,,STD,,,,
2452444.4,13.1,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452444.6,12.9,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452445.0,12.9,,,Vis.,SRB,,128,132,PE4/00,,,,V,,,,SX CYG,,STD,,,,
2452452.4813,13.0,,,Vis.,DPA,,12.8  13.2,,PF0400,,,,V,,,,SX CYG,,STD,,,,
2452460.7,13.1,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452466.8125,13.0,,,Vis.,HUZ,,126,132,PF2000,,,,V,,,,SX CYG,,STD,,,,
2452467.4472,13.0,,,Vis.,HHU,,12.8-13.2,,PE0400,,,,V,,,,SX CYG,,STD,,,,
2452469.7,13.4,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452469.7092,12.94,,,V,WGR,,1498,1284,CCD,,,,V,,,,SX CYG,,STD,,,,
2452469.8313,13.6,,,Vis.,SXN,,133,139,PE00,,,,V,,,,SX CYG,,STD,,,,
2452470.5,13.3,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452474.4125,13.8,,,Vis.,DPA,,13.6  13.8,,PF0400,,,,V,,,,SX CYG,,STD,,,,
2452474.7,12.8,,,Vis.,KRS,,,,,,,,V,,,,SX CYG,,STD,,,,
2452475.5,13.5,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452479.8083,<13.2,,,Vis.,HUZ,M,132,,PE2000,,,,V,,,,SX CYG,,STD,,,,
2452480.7,13.5,,,Vis.,SRB,,132,139,PE4/00,,,,V,,,,SX CYG,,STD,,,,
2452482.5,13.8,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
2452484.6,13.6,,,Vis.,MOW,,,,,,,,V,,,,SX CYG,,STD,,,,
2452486.7,13.7,,,Vis.,MLI,,131,139,SE1931,,,,V,,,,SX CYG,,STD,,,,
2452490.5,13.9,,,Vis.,CMG,,,,,,,,V,,,,SX CYG,KNVWS,STD,,,,
