JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2451355.5,13.6,,,Vis.,JRJ,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451369.4,13.3,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451369.5,<13.0,,,Vis.,VED,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451370.452,12.8,,,Vis.,DPA,,,,,,,,V,,,,AU CYG,,STD,,,,
2451372.8333,12.6,,,Vis.,HK,,,,,,,,V,,,,AU CYG,,STD,,,,
2451375.4,12.7,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451375.5,12.5,,,Vis.,RCH,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451377.456,12.4,,,Vis.,DPA,,,,,,,,V,,,,AU CYG,,STD,,,,
2451383.0,11.9,,,Vis.,HIR,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451384.5,11.8,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451384.5,12.0,,,Vis.,JRJ,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451385.3972,11.3,,,Vis.,KKI,MT,,,,,,,V,,,,AU CYG,,STD,,,,
2451386.4,11.8,,,Vis.,RCH,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451388.458,11.9,,,Vis.,DPA,,,,,,,,V,,,,AU CYG,,STD,,,,
2451389.4,11.5,,,Vis.,JRJ,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451390.4187,11.1,,,Vis.,KKI,T,,,,,,,V,,,,AU CYG,,STD,,,,
2451396.4,11.3,,,Vis.,KOS,,,,,,,,V,,,,AU CYG,MCSE,STD,,,,
2451398.456,10.8,,,Vis.,DPA,,,,,,,,V,,,,AU CYG,,STD,,,,
2451399.4,10.6,,,Vis.,VED,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451404.4132,10.3,,,Vis.,KKI,T,,,,,,,V,,,,AU CYG,,STD,,,,
2451404.8924,11.2,,,Vis.,HK,,,,,,,,V,,,,AU CYG,,STD,,,,
2451406.4,10.8,,,Vis.,GUN,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451410.4,10.5,,,Vis.,VED,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451410.6,10.8,,,Vis.,RRB,,,,,,,,V,,,,AU CYG,,STD,,,,
2451415.4028,10.0,,,Vis.,KKI,MT,,,,,,,V,,,,AU CYG,,STD,,,,
2451417.4,10.9,,,Vis.,JRJ,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451417.5,11.0,,,Vis.,HCS,,,,,,,,V,,,,AU CYG,MCSE,STD,,,,
2451419.4,10.8,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451419.4,10.4,,,Vis.,VED,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451423.367,10.6,,,Vis.,DPA,,,,,,,,V,,,,AU CYG,,STD,,,,
2451423.7757,11.2,,,Vis.,HUZ,,,,,,,,V,,,,AU CYG,,STD,,,,
2451424.3736,10.3,,,Vis.,KKI,,,,,,,,V,,,,AU CYG,,STD,,,,
2451424.4,10.4,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451426.5,10.8,,,Vis.,JRJ,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451429.4,10.8,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451430.365,10.9,,,Vis.,DPA,,,,,,,,V,,,,AU CYG,,STD,,,,
2451430.3660,10.2,,,Vis.,KKI,,,,,,,,V,,,,AU CYG,,STD,,,,
2451433.5,11.1,,,Vis.,CSM,,,,,,,,V,,,,AU CYG,MCSE,STD,,,,
2451434.4,10.5,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451434.7410,11.2,,,Vis.,HK,,,,,,,,V,,,,AU CYG,,STD,,,,
2451439.4,10.8,,,Vis.,SZW,W,,,,,,,V,,,,AU CYG,,STD,,,,
2451440.3257,11.1,,,Vis.,KKI,,,,,,,,V,,,,AU CYG,,STD,,,,
2451440.4,10.8,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451442.8549,11.2,,,Vis.,HUZ,,,,,,,,V,,,,AU CYG,,STD,,,,
2451452.6375,11.5,,,Vis.,HUZ,H,,,,,,,V,,,,AU CYG,,STD,,,,
2451453.6,11.4,,,Vis.,JM,,,,,,,,V,,,,AU CYG,,STD,,,,
2451454.3,11.0,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451454.4,11.6,,,Vis.,KOS,,,,,,,,V,,,,AU CYG,MCSE,STD,,,,
2451459.3049,11.2,,,Vis.,KKI,,,,,,,,V,,,,AU CYG,,STD,,,,
2451464.3,11.5,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451465.270,11.4,,,Vis.,DPA,,,,,,,,V,,,,AU CYG,,STD,,,,
2451469.3,11.7,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451469.5,11.7,,,Vis.,SZW,,,,,,,,V,,,,AU CYG,,STD,,,,
2451476.3,11.9,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451481.3,12.1,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451481.343,12.1,,,Vis.,DPA,,,,,,,,V,,,,AU CYG,,STD,,,,
2451485.6,12.0,,,Vis.,JM,,,,,,,,V,,,,AU CYG,,STD,,,,
2451494.3,<12.1,,,Vis.,RCH,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451495.315,12.1,,,Vis.,DPA,,,,,,,,V,,,,AU CYG,,STD,,,,
2451500.4,12.2,,,Vis.,RCH,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451506.2,12.6,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451506.6479,12.4,,,Vis.,HUZ,M,,,,,,,V,,,,AU CYG,,STD,,,,
2451514.2,12.9,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451515.3,12.4,,,Vis.,GUN,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451519.5833,<13.0,,,Vis.,HK,,,,,,,,V,,,,AU CYG,,STD,,,,
2451519.9,12.8,,,Vis.,HIR,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451522.3,12.9,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451533.3,13.2,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451540.2,13.6,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451545.2,13.5,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451547.3,13.1,,,Vis.,GUN,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451552.2,13.6,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451588.7,13.9,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451645.615,<13.8,,,Vis.,DPA,,,,,,,,V,,,,AU CYG,,STD,,,,
2451674.5,13.5,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451715.481,13.9,,,Vis.,DPA,,,,,,,,V,,,,AU CYG,,STD,,,,
2451724.440,13.9,,,Vis.,DPA,,,,,,,,V,,,,AU CYG,,STD,,,,
2451724.5,13.3,,,Vis.,GUN,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451729.5,13.8,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451736.4,13.3,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451747.461,12.8,,,Vis.,DPA,,,,,,,,V,,,,AU CYG,,STD,,,,
2451754.4,13.2,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451759.5,12.5,,,Vis.,CSM,,,,,,,,V,,,,AU CYG,MCSE,STD,,,,
2451760.414,12.9,,,Vis.,DPA,,,,,,,,V,,,,AU CYG,,STD,,,,
2451761.4,12.7,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451766.8229,12.7,,,Vis.,HUZ,,126,129,PE82,810000145A,,,V,,,,AU CYG,,STD,,,,
2451768.4,12.7,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451774.3,12.5,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451774.405,12.9,,,Vis.,DPA,,,,,,,,V,,,,AU CYG,,STD,,,,
2451782.527,12.8,,,Vis.,DPA,,,,,,,,V,,,,AU CYG,,STD,,,,
2451790.7507,11.6,,,Vis.,HK,,,,,,,,V,,,,AU CYG,,STD,,,,
2451798.3,11.5,,,Vis.,MRX,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451804.3,10.7,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451807.4,10.9,,,Vis.,MRX,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451809.318,10.6,,,Vis.,DPA,,,,,,,,V,,,,AU CYG,,STD,,,,
2451810.4,10.1,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451812.4,10.1,,,Vis.,MRX,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451814.1,9.5,,,Vis.,HIR,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451814.332,10.1,,,Vis.,HHU,,,,,,,,V,,,,AU CYG,,STD,,,,
2451815.3,9.6,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451817.3,9.6,,,Vis.,MRX,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451820.4,9.6,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451821.372,9.4,,,Vis.,HHU,,,,,,,,V,,,,AU CYG,,STD,,,,
2451825.3,9.4,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451828.4,9.2,,,Vis.,MRX,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451829.3,9.5,,,Vis.,MOI,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451830.3,9.3,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451835.2,9.3,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451835.353,9.2,,,Vis.,HHU,,,,,,,,V,,,,AU CYG,,STD,,,,
2451838.3,9.5,,,Vis.,KOS,,,,,,,,V,,,,AU CYG,MCSE,STD,,,,
2451838.4,9.3,,,Vis.,MRX,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451840.384,9.3,,,Vis.,DPA,,,,,,,,V,,,,AU CYG,,STD,,,,
2451841.3139,9.6,,,Vis.,FSE,, 9.0, 9.7,PD1982,,,,V,,,,AU CYG,,STD,,,,
2451842.3,9.2,,,Vis.,GUN,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451847.3,9.4,,,Vis.,MRX,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451849.331,9.5,,,Vis.,HHU,,,,,,,,V,,,,AU CYG,,STD,,,,
2451850.4,9.3,,,Vis.,KOS,,,,,,,,V,,,,AU CYG,MCSE,STD,,,,
2451852.3,9.3,,,Vis.,MOI,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451852.5,9.3,,,Vis.,HCS,,,,,,,,V,,,,AU CYG,MCSE,STD,,,,
2451853.3,9.3,,,Vis.,VED,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451854.3,9.4,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451854.3,9.6,,,Vis.,MRX,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451863.3,9.7,,,Vis.,KOS,,,,,,,,V,,,,AU CYG,MCSE,STD,,,,
2451864.3,9.4,,,Vis.,VED,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451866.2,9.6,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451869.3048,10.6,,,Vis.,HHU,,,,,,,,V,,,,AU CYG,,STD,,,,
2451871.348,10.2,,,Vis.,DPA,,,,,,,,V,,,,AU CYG,,STD,,,,
2451874.3042,9.5,,,Vis.,KKI,,90,97,PD1982,125002018,,,V,,,,AU CYG,,STD,,,,
2451875.3,10.1,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451875.3430,10.2,,,Vis.,HHU,,,,,,,,V,,,,AU CYG,,STD,,,,
2451877.2,10.6,,,Vis.,MRX,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451882.2,10.4,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451882.3,10.5,,,Vis.,RCH,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451882.331,10.6,,,Vis.,HHU,,,,,,,,V,,,,AU CYG,,STD,,,,
2451884.2,10.7,,,Vis.,MRX,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451892.2,10.8,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451893.9,10.9,,,Vis.,HIR,B,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451894.293,10.9,,,Vis.,HHU,,,,,,,,V,,,,AU CYG,,STD,,,,
2451894.3,11.0,,,Vis.,VED,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451897.2,11.0,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451900.237,11.2,,,Vis.,DPA,,,,,,,,V,,,,AU CYG,,STD,,,,
2451900.3,11.4,,,Vis.,RCH,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451901.226,11.0,,,Vis.,HHU,,,,,,,,V,,,,AU CYG,,STD,,,,
2451901.3,11.2,,,Vis.,MRX,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451902.3,11.2,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451907.228,11.6,,,Vis.,HHU,,,,,,,,V,,,,AU CYG,,STD,,,,
2451907.237,11.3,,,Vis.,DPA,,,,,,,,V,,,,AU CYG,,STD,,,,
2451916.2,11.5,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451916.3,11.8,,,Vis.,RCH,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451921.2,11.8,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451923.247,11.8,,,Vis.,DPA,,,,,,,,V,,,,AU CYG,,STD,,,,
2451924.2,11.9,,,Vis.,MRX,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451924.3,11.9,,,Vis.,RCH,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2451926.2,12.0,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2451934.2,11.9,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2452041.5409,14.7,,,Vis.,BMM,,145,,PE1282,,,,V,,,,AU CYG,,STD,,,,
2452049.4938,<13.8,,,Vis.,HHU,,13.8,,PD1182,,,,V,,,,AU CYG,,STD,,,,
2452051.5639,<13.8,,,Vis.,DPA,,13.8,,PD0175,,,,V,,,,AU CYG,,STD,,,,
2452099.8250,<13.3,,,Vis.,HUZ,M,133,,PE82,,,,V,,,,AU CYG,,STD,,,,
2452101.7986,<13.3,,,Vis.,HUZ,M,133,,PE82,,,,V,,,,AU CYG,,STD,,,,
2452117.5,<14.0,,,Vis.,GUN,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2452122.7,<13.3,,,Vis.,KRS,,,,,,,,V,,,,AU CYG,,STD,,,,
2452142.4,13.9,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2452145.7042,<13.8,,,Vis.,FXJ,,138,,PD 11/82,,,,V,,,,AU CYG,,STD,,,,
2452147.4,13.9,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2452149.6,<13.3,,,Vis.,KRS,,,,,,,,V,,,,AU CYG,,STD,,,,
2452166.5924,<13.3,,,Vis.,FXJ,,133,,PD 11/82,,,,V,,,,AU CYG,,STD,,,,
2452167.4,14.0,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2452175.3535,14.0,,,Vis.,HHU,,13.8,,PD1182,,,,V,,,,AU CYG,,STD,,,,
2452177.4,14.0,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2452177.7,<13.8,,,Vis.,KRS,,,,,,,,V,,,,AU CYG,,STD,,,,
2452180.4917,<13.8,,,Vis.,HHU,,13.8,,PD1182,,,,V,,,,AU CYG,,STD,,,,
2452189.3,13.8,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2452193.3403,14.1,,,Vis.,HHU,,13.8,,PD1182,,,,V,,,,AU CYG,,STD,,,,
2452195.3,<12.6,,,Vis.,RCH,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2452211.7090,<13.2,,,Vis.,HUZ,,129,133,PD82,,,,V,,,,AU CYG,,STD,,,,
2452217.3,13.3,,,Vis.,GUN,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2452228.2917,13.0,,,Vis.,HHU,,12.9-13.3,,PD1182,,,,V,,,,AU CYG,,STD,,,,
2452228.3,13.0,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2452230.6,12.8,,,Vis.,KRS,,,,,,,,V,,,,AU CYG,,STD,,,,
2452236.3,12.3,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2452245.4,10.6,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2452247.9,10.4,,,Vis.,HIR,H,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2452250.2951,10.5,,,Vis.,HHU,,10.3-11.1,,PD1182,,,,V,,,,AU CYG,,STD,,,,
2452251.3,10.0,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2452252.2410,10.5,,,Vis.,DPA,,10.4  10.8,,PD0175,,,,V,,,,AU CYG,,STD,,,,
2452253.3,9.8,,,Vis.,VED,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2452253.6181,10.6,,,Vis.,HUZ,,103,104,PD82,,,,V,,,,AU CYG,,STD,,,,
2452254.3,10.5,,,Vis.,MOI,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2452257.2,10.4,,,Vis.,GUN,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2452257.2465,10.0,,,Vis.,HHU,,9.5-10.3,,PD1182,,,,V,,,,AU CYG,,STD,,,,
2452257.3,10.2,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2452267.2389,9.3,,,Vis.,DPA,,9.0  9.5,,PD0175,,,,V,,,,AU CYG,,STD,,,,
2452275.3,9.8,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2452277.2146,9.8,,,Vis.,SBX,,90,97,PD1982,,,,V,,,,AU CYG,MCSE,STD,,,,
2452278.2618,9.9,,,Vis.,DPA,,9.7  9.9,,PD0175,,,,V,,,,AU CYG,,STD,,,,
2452284.2,10.1,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2452286.3,10.8,,,Vis.,GUN,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2452291.2,10.2,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2452297.2,10.2,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2452303.1979,10.1,,,Vis.,SBX,,97,103,PD1982,,,,V,,,,AU CYG,MCSE,STD,,,,
2452335.6,11.5,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2452341.7,11.6,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2452356.6,12.2,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2452363.6,12.3,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2452369.6,12.4,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2452411.5451,13.1,,,Vis.,HHU,,12.9-13.3,,PD1182,,,,V,,,,AU CYG,,STD,,,,
2452427.5083,13.7,,,Vis.,HHU,,13.5,,PD1182,,,,V,,,,AU CYG,,STD,,,,
2452436.5368,14.3,,,Vis.,BMM,,145,,PE1282,,,,V,,,,AU CYG,,STD,,,,
2452474.4160,<13.8,,,Vis.,DPA,,13.8,,PE1282,,,,V,,,,AU CYG,,STD,,,,
2452474.7,<13.3,,,Vis.,KRS,,,,,,,,V,,,,AU CYG,,STD,,,,
2452480.7,<13.8,,,Vis.,KRS,,,,,,,,V,,,,AU CYG,,STD,,,,
2452480.7,<13.3,,,Vis.,SRB,,133,,PE12/82,,,,V,,,,AU CYG,,STD,,,,
2452485.7,<13.8,,,Vis.,KRS,,,,,,,,V,,,,AU CYG,,STD,,,,
2452489.802,14.7,,,Vis.,GFB,,137,141,PE82,,,,V,,,,AU CYG,,STD,,,,
2452502.5104,<14.5,,,Vis.,BMM,,145,,PE1282,,,,V,,,,AU CYG,,STD,,,,
2452515.7,<13.8,,,Vis.,KRS,,,,,,,,V,,,,AU CYG,,STD,,,,
2452524.701,15.0,,,V,GFB,,137,138,PE82,,,,V,,,,AU CYG,,STD,,,,
2452527.6,<13.7,,,Vis.,BTY,,,,,,,,V,,,,AU CYG,,STD,,,,
2452529.7,<13.3,,,Vis.,SRB,,133,,PE12/82,,,,V,,,,AU CYG,,STD,,,,
2452531.5188,<14.5,,,Vis.,BMM,,145,,PE1282,,,,V,,,,AU CYG,,STD,,,,
2452543.7847,<13.4,,,Vis.,HUZ,M,133,,PE1982,,,,V,,,,AU CYG,,STD,,,,
2452547.3889,<14.1,,,Vis.,DPA,,14.1,,PE1282,,,,V,,,,AU CYG,,STD,,,,
2452554.7,<13.8,,,Vis.,SRB,,138,,PE12/82,,,,V,,,,AU CYG,,STD,,,,
2452569.4,<12.6,,,Vis.,MOI,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2452570.7618,<10.9,,,Vis.,HUZ,M,109,,PE1982,,,,V,,,,AU CYG,,STD,,,,
2452583.701,14.1,,,V,GFB,,129W,141,PD82,,,,V,,,,AU CYG,,STD,,,,
2452594.3,<12.1,,,Vis.,CJE,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2452630.2,12.5,,,Vis.,CJE,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2452652.2444,13.9,,,Vis.,HHU,,13.3,,PE1282,,,,V,,,,AU CYG,,STD,,,,
2452652.3,12.9,,,Vis.,MOI,,,,,,,,V,,,,AU CYG,AFOEV,STD,,,,
2452708.055,11.6,,,V,GFB,,111,128,PE82,,,,V,,,,AU CYG,,STD,,,,
2452711.7,12.1,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2452716.64,11.4,,,Vis.,GRL,T,1060,1138,TYC2-VT,,,,V,,,,AU CYG,NAS,STD,,,,
2452722.7,11.7,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2452726.6806,11.3,,,Vis.,BMM,K,111,115,E021226,,,,V,,,,AU CYG,,STD,,,,
2452728.034,11.1,,,V,GFB,,111,122,PE82,,,,V,,,,AU CYG,,STD,,,,
2452742.8757,11.6,,,Vis.,SXN,K,115,118,HENDEN,,,,V,,,,AU CYG,,STD,,,,
2452744.6,11.8,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2452748.56,11.7,,,Vis.,GRL,T,1138,1170,TYC2-VT,,,,V,,,,AU CYG,NAS,STD,,,,
2452751.5,11.4,,,Vis.,KOS,,,,,,,,V,,,,AU CYG,MCSE,STD,,,,
2452751.6,11.8,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2452753.6208,11.7,,,Vis.,BMM,,115,118,E021226,,,,V,,,,AU CYG,,STD,,,,
2452757.8458,11.9,,,Vis.,SXN,,117,121,PE82,,,,V,,,,AU CYG,,STD,,,,
2452763.5,11.8,,,Vis.,KOS,,,,,,,,V,,,,AU CYG,MCSE,STD,,,,
2452766.6,12.1,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2452767.5028,11.9,,,Vis.,CPS,,11.7-12.1,,PE1282,,,,V,,,,AU CYG,,STD,,,,
2452773.4,12.4,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2452782.7875,12.2,,,Vis.,TDB,,121,126,PE82,,,,V,,,,AU CYG,,STD,,,,
2452783.4,12.2,,,Vis.,KOS,,,,,,,,V,,,,AU CYG,MCSE,STD,,,,
2452784.8194,12.6,,,Vis.,SXN,,125,128,SE02,,,,V,,,,AU CYG,,STD,,,,
2452786.0278,12.2,,,Vis.,BJS,,121,126,E1982,,,,V,,,,AU CYG,,STD,,,,
2452789.5819,12.6,,,Vis.,BMM,,125,128,E021226,,,,V,,,,AU CYG,,STD,,,,
2452794.5,12.3,,,Vis.,KOS,,,,,,,,V,,,,AU CYG,MCSE,STD,,,,
2452796.4528,12.8,,,Vis.,CPS,,12.6-12.9,,PD1182,,,,V,,,,AU CYG,,STD,,,,
2452796.8436,12.44,,,V,WRX,,104,117,PE1982,,,,V,,,,AU CYG,,STD,,,,
2452796.928,12.3,,,V,GFB,,111,111,PE82,,,,V,,,,AU CYG,,STD,,,,
2452800.8201,12.7,,,Vis.,TDB,,129,126,PE82,,,,V,,,,AU CYG,,STD,,,,
2452800.8229,12.9,,,Vis.,SXN,,128,131,SE02,,,,V,,,,AU CYG,,STD,,,,
2452805.7292,12.8,,,Vis.,TDB,,129,126,PE82,,,,V,,,,AU CYG,,STD,,,,
2452807.5,12.9,,,Vis.,CMG,,,,,,,,V,,,,AU CYG,KNVWS,STD,,,,
2452810.7444,12.7,,,Vis.,SXN,,126,129,PE82,,,,V,,,,AU CYG,,STD,,,,
2452810.8136,12.75,,,V,WRX,,104,117,PE1982,,,,V,,,,AU CYG,,STD,,,,
2452811.5090,13.0,,,Vis.,HHU,,12.9-13.3,,PE1282,,,,V,,,,AU CYG,,STD,,,,
2452812.4,12.5,,,Vis.,KOS,V,,,,,,,V,,,,AU CYG,MCSE,STD,,,,
2452812.493,12.4,,,Vis.,PUJ,,118,126,PE12/82,=20,,,V,,,,AU CYG,AFOEV,STD,,,,
2452813.7521,12.8,,,Vis.,TDB,,129,126,PE82,,,,V,,,,AU CYG,,STD,,,,
2452816.5625,13.3,,,Vis.,BMM,,131,135,E021226,,,,V,,,,AU CYG,,STD,,,,
