Frequency (GHz)      Flux (Jy)
     42.8253852     -0.0167503
     42.8256352      0.0151879
     42.8258852     -0.0162479
     42.8261352      0.0264945
     42.8263852     -0.0381386
     42.8266352     -0.0148732
     42.8268852     -0.0133055
     42.8271352      0.0219487
     42.8273852     -0.0157798
     42.8276352      0.0071373
     42.8278852     -0.0418912
     42.8281352      0.0564295
     42.8283852     -0.0465627
     42.8286352      0.1347640
     42.8288852     -0.0786159
     42.8291352      0.5608825
     42.8293852      0.5034055
     42.8296352      0.2186665
     42.8298852      0.6317025
     42.8301352      0.2940470
     42.8303852      0.1638065
     42.8306352     -0.0208904
     42.8308852      0.0512552
     42.8311352     -0.0102131
     42.8313852      0.0034048
     42.8316352     -0.0249995
     42.8318852      0.0042815
     42.8321352      0.0041873
     42.8323852      0.0200535
     42.8326352     -0.0239458
     42.8328852      0.0232481
     42.8331352      0.0117734
     42.8333852      0.0208173
     42.8336352     -0.0263889
     42.8338852      0.0360107
     42.8341352     -0.0143353
     42.8343852      0.0082913
     42.8346352     -0.0040606
     42.8348852      0.0064399
     42.8351352      0.0007976
     42.8353852      0.0045544
     42.8356352      0.0092497
     42.8358852     -0.0146430
     42.8361352     -0.0030817
     42.8363852      0.0086215
     42.8366352     -0.0227083
     42.8368852      0.0110740
     42.8371352     -0.0339219
     42.8373852      0.0204916
     42.8376352     -0.0031125
     42.8378852      0.0350639
     42.8381352     -0.0167890
     42.8383852      0.0070561
     42.8386352     -0.0180833
     42.8388852      0.0027772
     42.8391352      0.0375284
     42.8393852      0.0291232
     42.8396352      0.0103675
     42.8398852      0.0142975
     42.8401352     -0.0110924
     42.8403852     -0.0101845
     42.8406352     -0.0315204
     42.8408852      0.0202721
     42.8411352      0.0252539
     42.8413852     -0.0271021
     42.8416352     -0.0217466
     42.8418852      0.0090133
     42.8421352     -0.0316382
     42.8423852     -0.0062747
     42.8426352     -0.0161072
     42.8428852      0.0290731
     42.8431352     -0.0188758
     42.8433852     -0.0264816
     42.8436352     -0.0106650
     42.8438852     -0.0186158
     42.8441352     -0.0032715
     42.8443852     -0.0033334
     42.8446352     -0.0074020
     42.8448852     -0.0284289
     42.8451352     -0.0119502
     42.8453852     -0.0028287
     42.8456352     -0.0295904
     42.8458852      0.0060915
     42.8461352      0.0142126
     42.8463852      0.0416959
     42.8466352     -0.0238585
     42.8468852     -0.0206471
     42.8471352     -0.0064472
     42.8473852      0.0004248
     42.8476352     -0.0192444
     42.8478852     -0.0050510
     42.8481352     -0.0175884
     42.8483852      0.0065180
     42.8486352      0.0107621
     42.8488852     -0.0112542
     42.8491352     -0.0044286
     42.8493852     -0.0004797
     42.8496352     -0.0523567
     42.8498852     -0.0408671
     42.8501352     -0.0047990
     42.8503852     -0.0103047
     42.8506352      0.0072166
     42.8508852     -0.0048885
     42.8511352     -0.0015335
     42.8513852     -0.0029441
     42.8516352      0.0073384
     42.8518852     -0.0081855
     42.8521352      0.0005396
     42.8523852      0.0329503
     42.8526352     -0.0134030
     42.8528852     -0.0097958
     42.8531352      0.0113178
     42.8533852     -0.0180385
     42.8536352     -0.0017484
     42.8538852     -0.0158842
     42.8541352     -0.0165432
     42.8543852      0.0177507
     42.8546352     -0.0375656
     42.8548852     -0.0331653
     42.8551352      0.0124138
     42.8553852      0.0329846
     42.8556352     -0.0116145
     42.8558852      0.0051854
     42.8561352     -0.0037210
     42.8563852      0.0310839
     42.8566352      0.0176537
     42.8568852      0.0018186
     42.8571352     -0.0130418
     42.8573852     -0.0131666
     42.8576352      0.0083100
     42.8578852      0.0018672
     42.8581352      0.0091562
     42.8583852      0.0094806
     42.8586352     -0.0090201
     42.8588852      0.0210609
     42.8591352     -0.0042812
     42.8593852      0.0179608
     42.8596352      0.0110104
     42.8598852      0.0022207
     42.8601352     -0.0252462
     42.8603852      0.0118260
     42.8606352      0.0151538
     42.8608852      0.0201505
     42.8611352     -0.0061581
     42.8613852     -0.0010523
     42.8616352     -0.0132188
     42.8618852     -0.0042329
     42.8621352     -0.0055788
     42.8623852      0.0196112
     42.8626352     -0.0150575
     42.8628852     -0.0280210
     42.8631352     -0.0029069
     42.8633852      0.0001109
     42.8636352     -0.0048214
     42.8638852      0.0154641
     42.8641352     -0.0156844
     42.8643852     -0.0062604
     42.8646352      0.0119088
     42.8648852      0.0003810
     42.8651352      0.0214918
     42.8653852     -0.0249007
     42.8656352      0.0158557
     42.8658852      0.0158137
     42.8661352      0.0127358
     42.8663852      0.0180252
     42.8666352      0.0035323
     42.8668852      0.0013396
     42.8671352      0.0084416
     42.8673852     -0.0196960
     42.8676352     -0.0140359
     42.8678852     -0.0197094
     42.8681352      0.0005362
     42.8683852      0.0059670
     42.8686352     -0.0049191
     42.8688852     -0.0196331
     42.8691352     -0.0334574
     42.8693852     -0.0235932
     42.8696352      0.0093268
     42.8698852      0.0061539
     42.8701352     -0.0068221
     42.8703852      0.0123402
     42.8706352     -0.0291092
     42.8708852      0.0254028
     42.8711352     -0.0220852
     42.8713852     -0.0278666
     42.8716352     -0.0158150
     42.8718852      0.0101972
     42.8721352      0.0009125
     42.8723852     -0.0114678
     42.8726352     -0.0329253
     42.8728852     -0.0035452
     42.8731352      0.0062268
     42.8733852      0.0129603
     42.8736352     -0.0156722
     42.8738852      0.0184076
     42.8741352      0.0354989
     42.8743852     -0.0047077
     42.8746352     -0.0030937
     42.8748852      0.0287616
     42.8751352      0.0034168
     42.8753852      0.0235897
     42.8756352     -0.0254504
     42.8758852      0.0127236
     42.8761352      0.0039705
     42.8763852      0.0100587
     42.8766352     -0.0012934
     42.8768852     -0.0065737
     42.8771352     -0.0151965
     42.8773852     -0.0164745
     42.8776352     -0.0247588
     42.8778852      0.0180328
     42.8781352     -0.0154571
     42.8783852      0.0064819
     42.8786352      0.0131523
     42.8788852      0.0193434
     42.8791352     -0.0115400
     42.8793852     -0.0297702
     42.8796352      0.0353629
     42.8798852      0.0172768
     42.8801352     -0.0152253
     42.8803852      0.0129281
     42.8806352      0.0066309
     42.8808852      0.0105219
     42.8811352      0.0134174
     42.8813852      0.0162879
     42.8816352      0.0135515
     42.8818852     -0.0062907
     42.8821352     -0.0067607
     42.8823852      0.0066410
     42.8826352      0.0027026
     42.8828852      0.0062869
     42.8831352      0.0110813
     42.8833852     -0.0068990
     42.8836352     -0.0053987
     42.8838852     -0.0057069
     42.8841352      0.0311192
     42.8843852     -0.0187105
     42.8846352      0.0080370
     42.8848852      0.0116253
     42.8851352     -0.0007178
     42.8853852     -0.0322648
     42.8856352      0.0020599
     42.8858852      0.0086289
     42.8861352      0.0017384
     42.8863852      0.0264126
     42.8866352      0.0105652
     42.8868852      0.0236208
     42.8871352      0.0260173
     42.8873852      0.0042561
     42.8876352     -0.0090819
     42.8878852      0.0264137
     42.8881352     -0.0086445
     42.8883852      0.0335944
     42.8886352     -0.0160246
     42.8888852      0.1280020
     42.8891352      0.4320815
     42.8893852      0.0070530
     42.8896352      0.0147509
     42.8898852     -0.0251286
     42.8901352     -0.0031497
     42.8903852      0.0194016
     42.8906352      0.0139959
     42.8908852     -0.0091639
     42.8911352     -0.0019251
     42.8913852      0.0047684
     42.8916352      0.0015936
     42.8918852     -0.0050926
     42.8921352      0.0152104
     42.8923852     -0.0008850
     42.8926352      0.0191151
     42.8928852     -0.0346923
     42.8931352      0.0043750
     42.8933852     -0.0294267
     42.8936352      0.0064960
     42.8938852     -0.0269898
     42.8941352      0.0396985
     42.8943852     -0.0333606
     42.8946352      0.0099420
     42.8948852     -0.0050792
     42.8951352      0.0130996
     42.8953852     -0.0124817
     42.8956352     -0.0381250
     42.8958852     -0.0053788
     42.8961352     -0.0099506
     42.8963852     -0.0251846
     42.8966352      0.0089735
     42.8968852     -0.0062237
     42.8971352      0.0152995
     42.8973852     -0.0144854
     42.8976352      0.0127406
     42.8978852      0.0268804
     42.8981352     -0.0098750
     42.8983852      0.0070946
     42.8986352     -0.0007606
     42.8988852     -0.0370994
     42.8991352      0.0055441
     42.8993852      0.0054386
     42.8996352      0.0134983
     42.8998852     -0.0012775
     42.9001352      0.0086933
     42.9003852      0.0133331
     42.9006352      0.0113244
     42.9008852     -0.0055333
     42.9011352      0.0225611
     42.9013852      0.0201851
     42.9016352      0.0246873
     42.9018852     -0.0044744
     42.9021352      0.0137153
     42.9023852     -0.0216381
     42.9026352      0.0083403
     42.9028852      0.0063880
     42.9031352      0.0014136
     42.9033852      0.0107294
     42.9036352     -0.0043783
     42.9038852      0.0185085
     42.9041352     -0.0087943
     42.9043852     -0.0220449
     42.9046352      0.0150318
     42.9048852      0.0113706
     42.9051352      0.0058565
     42.9053852      0.0077346
     42.9056352      0.0238976
     42.9058852     -0.0218241
     42.9061352     -0.0050841
     42.9063852     -0.0235388
     42.9066352     -0.0076241
     42.9068852      0.0125542
     42.9071352      0.0216214
     42.9073852     -0.0193936
     42.9076352      0.0148496
     42.9078852     -0.0060863
     42.9081352      0.0010083
     42.9083852     -0.0375419
     42.9086352      0.0205404
     42.9088852      0.0096928
     42.9091352      0.0208816
     42.9093852     -0.0394559
     42.9096352      0.0015269
     42.9098852      0.0243011
     42.9101352     -0.0156773
     42.9103852      0.0255936
     42.9106352     -0.0498838
     42.9108852     -0.0064384
     42.9111352      0.0006902
     42.9113852      0.0050797
     42.9116352     -0.0074026
     42.9118852     -0.0024581
     42.9121352      0.0132180
     42.9123852      0.0107045
     42.9126352      0.0038827
     42.9128852     -0.0039727
     42.9131352     -0.0073320
     42.9133852      0.0051253
     42.9136352     -0.0114840
     42.9138852      0.0062842
     42.9141352     -0.0098621
     42.9143852     -0.0016080
     42.9146352      0.0008696
     42.9148852     -0.0193521
     42.9151352     -0.0001530
     42.9153852     -0.0212450
     42.9156352      0.0120595
     42.9158852      0.0053843
     42.9161352     -0.0250747
     42.9163852     -0.0069624
     42.9166352     -0.0136512
     42.9168852      0.0056072
     42.9171352      0.0013533
     42.9173852     -0.0103529
     42.9176352     -0.0114757
     42.9178852     -0.0340509
     42.9181352      0.0169074
     42.9183852     -0.0140879
     42.9186352     -0.0210308
     42.9188852     -0.0294607
     42.9191352      0.0020173
     42.9193852     -0.0145878
     42.9196352      0.0049142
     42.9198852     -0.0143155
     42.9201352      0.0203007
     42.9203852     -0.0090454
     42.9206352     -0.0089687
     42.9208852     -0.0073396
     42.9211352     -0.0048961
     42.9213852      0.0154942
     42.9216352      0.0173776
     42.9218852      0.0062425
     42.9221352     -0.0004858
     42.9223852     -0.0105725
     42.9226352      0.0063028
     42.9228852     -0.0109435
     42.9231352     -0.0062605
     42.9233852     -0.0121466
     42.9236352      0.0160180
     42.9238852      0.0077918
     42.9241352     -0.0183793
     42.9243852      0.0042425
     42.9246352      0.0168533
     42.9248852      0.0235778
     42.9251352      0.0151092
     42.9253852     -0.0275979
     42.9256352     -0.0061074
     42.9258852      0.0027132
     42.9261352     -0.0064182
     42.9263852     -0.0162392
     42.9266352     -0.0085797
     42.9268852     -0.0133569
     42.9271352     -0.0202768
     42.9273852      0.0077340
     42.9276352      0.0091027
     42.9278852      0.0221419
     42.9281352      0.0179657
     42.9283852      0.0179362
     42.9286352     -0.0089353
     42.9288852      0.0133839
     42.9291352     -0.0012687
     42.9293852     -0.0074363
     42.9296352      0.0020592
     42.9298852      0.0299992
     42.9301352      0.0132109
     42.9303852     -0.0067260
     42.9306352      0.0053104
     42.9308852      0.0223023
     42.9311352     -0.0317128
     42.9313852      0.0186900
     42.9316352     -0.0144234
     42.9318852     -0.0044948
     42.9321352     -0.0121986
     42.9323852      0.0113743
     42.9326352      0.0003548
     42.9328852     -0.0022334
     42.9331352      0.0126667
     42.9333852      0.0072803
     42.9336352     -0.0096245
     42.9338852     -0.0168120
     42.9341352      0.0079724
     42.9343852     -0.0194583
     42.9346352      0.0083830
     42.9348852      0.0019300
     42.9351352     -0.0012437
     42.9353852     -0.0023005
     42.9356352      0.0115642
     42.9358852     -0.0074316
     42.9361352     -0.0223385
     42.9363852     -0.0002537
     42.9366352     -0.0314862
     42.9368852     -0.0262576
     42.9371352     -0.0093044
     42.9373852     -0.0083599
     42.9376352      0.0056341
     42.9378852     -0.0137835
     42.9381352     -0.0147908
     42.9383852      0.0048210
     42.9386352      0.0055650
     42.9388852     -0.0056638
     42.9391352     -0.0083384
     42.9393852      0.0117521
     42.9396352      0.0000601
     42.9398852     -0.0182536
     42.9401352     -0.0006752
     42.9403852      0.0044325
     42.9406352     -0.0118130
     42.9408852      0.0238906
     42.9411352      0.0033059
     42.9413852      0.0134374
     42.9416352      0.0160990
     42.9418852     -0.0195447
     42.9421352      0.0087242
     42.9423852      0.0058536
     42.9426352      0.0081740
     42.9428852      0.0126784
     42.9431352      0.0097660
     42.9433852     -0.0086563
     42.9436352      0.0264800
     42.9438852     -0.0182252
     42.9441352      0.0219493
     42.9443852      0.0072752
     42.9446352      0.0093360
     42.9448852      0.0251523
     42.9451352      0.0162779
     42.9453852     -0.0037845
     42.9456352     -0.0017423
     42.9458852     -0.0036411
     42.9461352      0.0119347
     42.9463852     -0.0092957
     42.9466352     -0.0046887
     42.9468852      0.0053998
     42.9471352     -0.0007574
     42.9473852      0.0206383
     42.9476352     -0.0032312
     42.9478852     -0.0233223
     42.9481352      0.0101618
     42.9483852      0.0028793
     42.9486352      0.0114294
     42.9488852     -0.0166229
     42.9491352     -0.0024673
     42.9493852     -0.0115344
     42.9496352      0.0023672
     42.9498852     -0.0092055
     42.9501352      0.0044120
     42.9503852      0.0226283
     42.9506352      0.0174815
     42.9508852     -0.0076457
     42.9511352      0.0100655
     42.9513852      0.0299130
     42.9516352     -0.0092794
     42.9518852     -0.0056182
     42.9521352     -0.0176429
     42.9523852     -0.0373986
     42.9526352      0.0011585
     42.9528852      0.0120388
     42.9531352      0.0042286
     42.9533852      0.0206741
     42.9536352      0.0161435
     42.9538852      0.0074827
     42.9541352      0.0041792
     42.9543852     -0.0197311
     42.9546352     -0.0110041
     42.9548852     -0.0082207
     42.9551352     -0.0082328
     42.9553852     -0.0033982
     42.9556352      0.0092834
     42.9558852      0.0067848
     42.9561352      0.0201168
     42.9563852      0.0049329
     42.9566352      0.0133135
     42.9568852      0.0094243
     42.9571352     -0.0114207
     42.9573852     -0.0006545
     42.9576352     -0.0003031
     42.9578852     -0.0165668
     42.9581352      0.0175848
     42.9583852     -0.0047686
     42.9586352      0.0220842
     42.9588852     -0.0046988
     42.9591352      0.0099277
     42.9593852      0.0157612
     42.9596352      0.0156509
     42.9598852      0.0094328
     42.9601352     -0.0152216
     42.9603852      0.0064392
     42.9606352      0.0113542
     42.9608852     -0.0048047
     42.9611352     -0.0174130
     42.9613852     -0.0117573
     42.9616352      0.0075744
     42.9618852      0.0252631
     42.9621352      0.0408476
     42.9623852     -0.0181461
     42.9626352      0.0152183
     42.9628852      0.0184293
     42.9631352      0.0079597
     42.9633852     -0.0453231
     42.9636352     -0.0024264
     42.9638852      0.0067891
     42.9641352      0.0079776
     42.9643852      0.0163482
     42.9646352      0.0061650
     42.9648852     -0.0087188
     42.9651352      0.0219714
     42.9653852      0.0182146
     42.9656352      0.0084567
     42.9658852     -0.0037136
     42.9661352     -0.0007878
     42.9663852      0.0234724
     42.9666352     -0.0031494
     42.9668852      0.0046564
     42.9671352      0.0097660
     42.9673852      0.0004701
     42.9676352      0.0094130
     42.9678852      0.0057405
     42.9681352      0.0099437
     42.9683852     -0.0254250
     42.9686352     -0.0103758
     42.9688852     -0.0057639
     42.9691352      0.0027527
     42.9693852      0.0153898
     42.9696352     -0.0115303
     42.9698852     -0.0177722
     42.9701352     -0.0317884
     42.9703852     -0.0030462
     42.9706352      0.0001811
     42.9708852      0.0062093
     42.9711352      0.0009946
     42.9713852      0.0112563
     42.9716352     -0.0006698
     42.9718852      0.0212946
     42.9721352      0.0019664
     42.9723852     -0.0101024
     42.9726352     -0.0014089
     42.9728852      0.0153130
     42.9731352     -0.0009143
     42.9733852      0.0231228
     42.9736352     -0.0028422
     42.9738852     -0.0022290
     42.9741352      0.0275518
     42.9743852     -0.0187091
     42.9746352      0.0242161
     42.9748852      0.0150180
     42.9751352     -0.0006917
     42.9753852     -0.0032467
     42.9756352      0.0048750
     42.9758852     -0.0237380
     42.9761352     -0.0025741
     42.9763852     -0.0096838
     42.9766352     -0.0187850
     42.9768852     -0.0109679
     42.9771352     -0.0197098
     42.9773852     -0.0003557
     42.9776352     -0.0179573
     42.9778852      0.0068027
     42.9781352      0.0015206
     42.9783852      0.0363253
     42.9786352     -0.0391719
     42.9788852      0.0045881
     42.9791352     -0.0006293
     42.9793852      0.0179079
     42.9796352     -0.0166626
     42.9798852     -0.0205942
     42.9801352     -0.0073740
     42.9803852      0.0051546
     42.9806352      0.0178018
     42.9808852      0.0143629
     42.9811352     -0.0160684
     42.9813852      0.0020565
     42.9816352     -0.0065684
     42.9818852      0.0063899
     42.9821352     -0.0061619
     42.9823852     -0.0115856
     42.9826352      0.0206979
     42.9828852     -0.0045072
     42.9831352      0.0171879
     42.9833852     -0.0291290
     42.9836352      0.0044117
     42.9838852     -0.0069523
     42.9841352      0.0056684
     42.9843852     -0.0037558
     42.9846352      0.0052172
     42.9848852     -0.0201701
     42.9851352      0.0128050
     42.9853852     -0.0062069
     42.9856352     -0.0049806
     42.9858852      0.0181731
     42.9861352      0.0057000
     42.9863852      0.0098378
     42.9866352     -0.0075331
     42.9868852     -0.0306939
     42.9871352     -0.0032161
     42.9873852      0.0089792
     42.9876352      0.0008626
     42.9878852      0.0111146
     42.9881352      0.0049229
     42.9883852      0.0056914
     42.9886352      0.0159777
     42.9888852     -0.0110628
     42.9891352     -0.0087104
     42.9893852      0.0132594
     42.9896352      0.0180476
     42.9898852      0.0066787
     42.9901352     -0.0281714
     42.9903852     -0.0031602
     42.9906352      0.0069333
     42.9908852     -0.0336906
     42.9911352     -0.0056140
     42.9913852      0.0146547
     42.9916352      0.0025946
     42.9918852     -0.0194119
     42.9921352     -0.0076339
     42.9923852     -0.0233680
     42.9926352     -0.0132776
     42.9928852      0.0009630
     42.9931352     -0.0090877
     42.9933852      0.0011115
     42.9936352     -0.0017538
     42.9938852     -0.0184029
     42.9941352      0.0137152
     42.9943852     -0.0038373
     42.9946352     -0.0101227
     42.9948852      0.0098484
     42.9951352     -0.0175391
     42.9953852     -0.0032489
     42.9956352     -0.0277957
     42.9958852     -0.0310099
     42.9961352     -0.0164932
     42.9963852     -0.0114897
     42.9966352     -0.0134123
     42.9968852      0.0078692
     42.9971352      0.0061146
     42.9973852     -0.0154499
     42.9976352     -0.0113830
     42.9978852      0.0391626
     42.9981352      0.0198963
     42.9983852      0.0140924
     42.9986352      0.0291488
     42.9988852     -0.0119059
     42.9991352     -0.0037081
     42.9993852      0.0257092
     42.9996352     -0.0019494
     42.9998852     -0.0072644
     43.0001352      0.0235009
     43.0003852     -0.0029482
     43.0006352      0.0023215
     43.0008852     -0.0180633
     43.0011352     -0.0157508
     43.0013852      0.0227755
     43.0016352     -0.0283551
     43.0018852     -0.0056676
     43.0021352     -0.0157465
     43.0023852     -0.0093269
     43.0026352     -0.0092049
     43.0028852      0.0023050
     43.0031352     -0.0203795
     43.0033852     -0.0007136
     43.0036352      0.0106255
     43.0038852     -0.0114091
     43.0041352      0.0118208
     43.0043852     -0.0258564
     43.0046352      0.0015801
     43.0048852     -0.0058909
     43.0051352      0.0038270
     43.0053852      0.0103454
     43.0056352      0.0090996
     43.0058852     -0.0093589
     43.0061352      0.0156437
     43.0063852      0.0123680
     43.0066352     -0.0049739
     43.0068852     -0.0054401
     43.0071352     -0.0138197
     43.0073852      0.0023381
     43.0076352      0.0112779
     43.0078852     -0.0011990
     43.0081352      0.0177441
     43.0083852     -0.0050540
     43.0086352     -0.0117802
     43.0088852     -0.0132902
     43.0091352      0.0014509
     43.0093852     -0.0084092
     43.0096352     -0.0013382
     43.0098852      0.0319984
     43.0101352     -0.0124213
     43.0103852      0.0211814
     43.0106352     -0.0163001
     43.0108852     -0.0067245
     43.0111352     -0.0079366
     43.0113852     -0.0105318
     43.0116352      0.0104697
     43.0118852     -0.0017327
     43.0121352      0.0323804
     43.0123852      0.0286015
     43.0126352     -0.0019589
     43.0128852      0.0223536
     43.0131352      0.0105487
     43.0133852      0.0126322
     43.0136352     -0.0085347
     43.0138852      0.0073055
     43.0141352     -0.0154902
     43.0143852      0.0041066
     43.0146352     -0.0061898
     43.0148852      0.0161563
     43.0151352     -0.0360761
     43.0153852      0.0012096
     43.0156352     -0.0167993
     43.0158852     -0.0156331
     43.0161352      0.0113845
     43.0163852     -0.0173425
     43.0166352      0.0202888
     43.0168852     -0.0041638
     43.0171352     -0.0018895
     43.0173852     -0.0207091
     43.0176352     -0.0087096
     43.0178852      0.0168911
     43.0181352     -0.0013362
     43.0183852     -0.0132546
     43.0186352     -0.0057660
     43.0188852      0.0185995
     43.0191352     -0.0024459
     43.0193852      0.0131270
     43.0196352      0.0225620
     43.0198852     -0.0182816
     43.0201352      0.0171285
     43.0203852     -0.0086675
     43.0206352      0.0010470
     43.0208852      0.0018218
     43.0211352     -0.0070930
     43.0213852      0.0082178
     43.0216352      0.0083931
     43.0218852      0.0309380
     43.0221352      0.0058343
     43.0223852      0.0128856
     43.0226352     -0.0068761
     43.0228852     -0.0225958
     43.0231352      0.0392110
     43.0233852     -0.0025346
     43.0236352      0.0165541
     43.0238852     -0.0015986
     43.0241352      0.0188642
     43.0243852      0.0046241
     43.0246352      0.0026752
     43.0248852      0.0172964
     43.0251352      0.0204542
     43.0253852     -0.0202560
     43.0256352      0.0052619
     43.0258852      0.0063806
     43.0261352     -0.0017953
     43.0263852      0.0026161
     43.0266352      0.0109814
     43.0268852     -0.0009805
     43.0271352     -0.0199378
     43.0273852      0.0199636
     43.0276352     -0.0056986
     43.0278852     -0.0365085
     43.0281352     -0.0150281
     43.0283852      0.0206833
     43.0286352     -0.0334503
     43.0288852     -0.0257196
     43.0291352      0.0014538
     43.0293852      0.0140655
     43.0296352     -0.0127561
     43.0298852     -0.0243648
     43.0301352      0.0069814
     43.0303852     -0.0083349
     43.0306352      0.0081913
     43.0308852     -0.0050873
     43.0311352     -0.0256706
     43.0313852     -0.0206337
     43.0316352     -0.0096356
     43.0318852      0.0030242
     43.0321352      0.0127682
     43.0323852     -0.0194148
     43.0326352     -0.0013030
     43.0328852      0.0020155
     43.0331352      0.0195967
     43.0333852     -0.0055088
     43.0336352      0.0004291
     43.0338852     -0.0053231
     43.0341352     -0.0078613
     43.0343852     -0.0145312
     43.0346352      0.0054351
     43.0348852     -0.0181724
     43.0351352     -0.0150737
     43.0353852     -0.0009952
     43.0356352      0.0041477
     43.0358852     -0.0115948
     43.0361352     -0.0103500
     43.0363852     -0.0029872
     43.0366352      0.0116688
     43.0368852     -0.0074224
     43.0371352      0.0148633
     43.0373852     -0.0110653
     43.0376352      0.0262587
     43.0378852      0.0240328
     43.0381352      0.0127098
     43.0383852     -0.0167206
     43.0386352     -0.0107625
     43.0388852     -0.0268811
     43.0391352      0.0119510
     43.0393852      0.0264967
     43.0396352     -0.0012839
     43.0398852     -0.0201103
     43.0401352      0.0122601
     43.0403852      0.0194827
     43.0406352     -0.0018859
     43.0408852      0.0114525
     43.0411352      0.0154046
     43.0413852      0.0289939
     43.0416352     -0.0050923
     43.0418852     -0.0209462
     43.0421352     -0.0066899
     43.0423852      0.0123674
     43.0426352      0.0123033
     43.0428852     -0.0063942
     43.0431352     -0.0208588
     43.0433852     -0.0309562
     43.0436352      0.0414002
     43.0438852      0.0143554
     43.0441352      0.0303633
     43.0443852     -0.0110121
     43.0446352      0.0140407
     43.0448852     -0.0182818
     43.0451352     -0.0228438
     43.0453852      0.0130980
     43.0456352      0.0290693
     43.0458852      0.0066669
     43.0461352     -0.0330382
     43.0463852     -0.0214220
     43.0466352      0.0051869
     43.0468852      0.0276428
     43.0471352     -0.0011905
     43.0473852     -0.0052534
     43.0476352      0.0306330
     43.0478852      0.0101476
     43.0481352      0.0196126
     43.0483852     -0.0174594
     43.0486352      0.0244177
     43.0488852     -0.0197928
     43.0491352      0.0142824
     43.0493852      0.0101709
     43.0496352     -0.0319095
     43.0498852     -0.0094704
     43.0501352     -0.0055071
     43.0503852      0.0029096
     43.0506352      0.0359995
     43.0508852     -0.0022647
     43.0511352      0.0110752
     43.0513852      0.0009824
     43.0516352      0.0197806
     43.0518852     -0.0337930
     43.0521352     -0.0101088
     43.0523852     -0.0105750
     43.0526352     -0.0016117
     43.0528852      0.0135173
     43.0531352      0.0136721
     43.0533852      0.0169753
     43.0536352     -0.0132260
     43.0538852     -0.0017521
     43.0541352     -0.0048997
     43.0543852     -0.0118300
     43.0546352     -0.0141163
     43.0548852      0.0116357
     43.0551352     -0.0122634
     43.0553852      0.0215113
     43.0556352     -0.0245421
     43.0558852      0.0025514
     43.0561352      0.0418143
     43.0563852     -0.0201693
     43.0566352     -0.0167941
     43.0568852     -0.0231056
     43.0571352     -0.0045208
     43.0573852      0.0166891
     43.0576352     -0.0122251
     43.0578852      0.0154471
     43.0581352     -0.0193555
     43.0583852      0.0082406
     43.0586352      0.0112826
     43.0588852     -0.0224003
     43.0591352      0.0086150
     43.0593852     -0.0183370
     43.0596352     -0.0062938
     43.0598852     -0.0046875
     43.0601352     -0.0039825
     43.0603852      0.0175011
     43.0606352      0.0255720
     43.0608852      0.0152025
     43.0611352     -0.0022876
     43.0613852     -0.0194884
     43.0616352      0.0085521
     43.0618852     -0.0130055
     43.0621352      0.0163974
     43.0623852      0.0150364
     43.0626352      0.0122948
     43.0628852      0.0156713
     43.0631352     -0.0138536
     43.0633852     -0.0056736
     43.0636352      0.0224444
     43.0638852      0.0113295
     43.0641352      0.0000810
     43.0643852     -0.0042091
     43.0646352      0.0192522
     43.0648852      0.0019975
     43.0651352      0.0052657
     43.0653852     -0.0082963
     43.0656352     -0.0125875
     43.0658852      0.0199486
     43.0661352      0.0032131
     43.0663852      0.0005733
     43.0666352     -0.0097181
     43.0668852     -0.0101601
     43.0671352     -0.0069191
     43.0673852      0.0202808
     43.0676352     -0.0080169
     43.0678852      0.0260086
     43.0681352      0.0110376
     43.0683852     -0.0085472
     43.0686352      0.0268717
     43.0688852     -0.0309770
     43.0691352      0.0073483
     43.0693852      0.0256424
     43.0696352     -0.0289871
     43.0698852      0.0315571
     43.0701352     -0.0063716
     43.0703852      0.0244486
     43.0706352     -0.0035466
     43.0708852     -0.0029364
     43.0711352     -0.0031118
     43.0713852      0.0059995
     43.0716352      0.0097421
     43.0718852      0.0041019
     43.0721352      0.0090477
     43.0723852      0.0128001
     43.0726352     -0.0191436
     43.0728852      0.0204653
     43.0731352     -0.0000997
     43.0733852      0.0133433
     43.0736352      0.0037477
     43.0738852      0.0106154
     43.0741352     -0.0022411
     43.0743852      0.0100362
     43.0746352      0.0067694
     43.0748852      0.0150248
     43.0751352     -0.0385781
     43.0753852     -0.0101163
     43.0756352     -0.0074183
     43.0758852      0.0099761
     43.0761352     -0.0155978
     43.0763852      0.0231859
     43.0766352     -0.0173578
     43.0768852     -0.0063851
     43.0771352     -0.0001867
     43.0773852      0.0039121
     43.0776352      0.0208059
     43.0778852      0.0171642
     43.0781352     -0.0104224
     43.0783852      0.0172115
     43.0786352     -0.0079314
     43.0788852     -0.0108205
     43.0791352     -0.0036981
     43.0793852     -0.0274098
     43.0796352     -0.0044241
     43.0798852      0.0075922
     43.0801352     -0.0172252
     43.0803852     -0.0003934
     43.0806352      0.0281878
     43.0808852     -0.0113202
     43.0811352      0.0028254
     43.0813852      0.0164212
     43.0816352      0.0250117
     43.0818852     -0.0348319
     43.0821352     -0.0157350
     43.0823852      0.0212003
     43.0826352      0.0005492
     43.0828852     -0.0041503
     43.0831352      0.0198512
     43.0833852     -0.0123535
     43.0836352      0.0214065
     43.0838852      0.0157384
