# INSTRUMENT_ID: 17
# OBS_GROUP_ID: 55
# UNIT_ID: None
# RA: 210.913520833
# DEC: 54.3089027778
# OBS_DATE: 2023-06-25 07:38:25+00:00
# REDSHIFT: 0.000804
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# REFERENCE: None
# TRANSIENT_ID: 131959
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

wavelength,flux,fluxerr
3987.291,1.54427e+06,-9.90000e+01
3989.580,1.52477e+06,-9.90000e+01
3991.868,1.60137e+06,-9.90000e+01
3994.156,1.49997e+06,-9.90000e+01
3996.444,1.48126e+06,-9.90000e+01
3998.732,1.45897e+06,-9.90000e+01
4001.020,1.42526e+06,-9.90000e+01
4003.308,1.38188e+06,-9.90000e+01
4005.596,1.50730e+06,-9.90000e+01
4007.884,1.37486e+06,-9.90000e+01
4010.172,1.35073e+06,-9.90000e+01
4012.460,1.27050e+06,-9.90000e+01
4014.749,1.32488e+06,-9.90000e+01
4017.037,1.34658e+06,-9.90000e+01
4019.325,1.31530e+06,-9.90000e+01
4021.613,1.36289e+06,-9.90000e+01
4023.901,1.43714e+06,-9.90000e+01
4026.189,1.50857e+06,-9.90000e+01
4028.477,1.54313e+06,-9.90000e+01
4030.765,1.58314e+06,-9.90000e+01
4033.053,1.69329e+06,-9.90000e+01
4035.341,1.66928e+06,-9.90000e+01
4037.629,1.66898e+06,-9.90000e+01
4039.917,1.76792e+06,-9.90000e+01
4042.206,1.85177e+06,-9.90000e+01
4044.494,1.92251e+06,-9.90000e+01
4046.782,1.88334e+06,-9.90000e+01
4049.070,1.88952e+06,-9.90000e+01
4051.358,1.93624e+06,-9.90000e+01
4053.646,1.94458e+06,-9.90000e+01
4055.934,1.99569e+06,-9.90000e+01
4058.222,1.93627e+06,-9.90000e+01
4060.510,1.95532e+06,-9.90000e+01
4062.798,1.97227e+06,-9.90000e+01
4065.086,1.94132e+06,-9.90000e+01
4067.375,1.98608e+06,-9.90000e+01
4069.663,2.04483e+06,-9.90000e+01
4071.951,2.02366e+06,-9.90000e+01
4074.239,2.01430e+06,-9.90000e+01
4076.527,1.94071e+06,-9.90000e+01
4078.815,1.86282e+06,-9.90000e+01
4081.103,1.89732e+06,-9.90000e+01
4083.391,1.87799e+06,-9.90000e+01
4085.679,1.87694e+06,-9.90000e+01
4087.967,1.89627e+06,-9.90000e+01
4090.255,1.85614e+06,-9.90000e+01
4092.544,1.84340e+06,-9.90000e+01
4094.832,1.83867e+06,-9.90000e+01
4097.120,1.87376e+06,-9.90000e+01
4099.408,1.82926e+06,-9.90000e+01
4101.696,1.87248e+06,-9.90000e+01
4103.984,1.91116e+06,-9.90000e+01
4106.272,1.82332e+06,-9.90000e+01
4108.560,1.88495e+06,-9.90000e+01
4110.848,1.89123e+06,-9.90000e+01
4113.136,1.87502e+06,-9.90000e+01
4115.424,1.91939e+06,-9.90000e+01
4117.713,1.92835e+06,-9.90000e+01
4120.001,1.89441e+06,-9.90000e+01
4122.289,1.93910e+06,-9.90000e+01
4124.577,1.93059e+06,-9.90000e+01
4126.865,1.93756e+06,-9.90000e+01
4129.153,1.88225e+06,-9.90000e+01
4131.441,1.87109e+06,-9.90000e+01
4133.729,1.90068e+06,-9.90000e+01
4136.017,1.86270e+06,-9.90000e+01
4138.305,1.86729e+06,-9.90000e+01
4140.593,1.82964e+06,-9.90000e+01
4142.882,1.81702e+06,-9.90000e+01
4145.170,1.78008e+06,-9.90000e+01
4147.458,1.71644e+06,-9.90000e+01
4149.746,1.75365e+06,-9.90000e+01
4152.034,1.72643e+06,-9.90000e+01
4154.322,1.69326e+06,-9.90000e+01
4156.610,1.74195e+06,-9.90000e+01
4158.898,1.69783e+06,-9.90000e+01
4161.186,1.72038e+06,-9.90000e+01
4163.474,1.74022e+06,-9.90000e+01
4165.762,1.83116e+06,-9.90000e+01
4168.051,1.80692e+06,-9.90000e+01
4170.339,1.80225e+06,-9.90000e+01
4172.627,1.78093e+06,-9.90000e+01
4174.915,1.74311e+06,-9.90000e+01
4177.203,1.76494e+06,-9.90000e+01
4179.491,1.80356e+06,-9.90000e+01
4181.779,1.73489e+06,-9.90000e+01
4184.067,1.72720e+06,-9.90000e+01
4186.355,1.73898e+06,-9.90000e+01
4188.643,1.69305e+06,-9.90000e+01
4190.931,1.70962e+06,-9.90000e+01
4193.220,1.57877e+06,-9.90000e+01
4195.508,1.55980e+06,-9.90000e+01
4197.796,1.51176e+06,-9.90000e+01
4200.084,1.48725e+06,-9.90000e+01
4202.372,1.51849e+06,-9.90000e+01
4204.660,1.36949e+06,-9.90000e+01
4206.948,1.34274e+06,-9.90000e+01
4209.236,1.32979e+06,-9.90000e+01
4211.524,1.32136e+06,-9.90000e+01
4213.812,1.23187e+06,-9.90000e+01
4216.100,1.27713e+06,-9.90000e+01
4218.389,1.24238e+06,-9.90000e+01
4220.677,1.25968e+06,-9.90000e+01
4222.965,1.17958e+06,-9.90000e+01
4225.253,1.15561e+06,-9.90000e+01
4227.541,1.15696e+06,-9.90000e+01
