# INSTRUMENT_ID: 33
# OBS_GROUP_ID: 84
# UNIT_ID: None
# RA: 191.28389119875
# DEC: -0.459091560522426
# OBS_DATE: 2019-12-29 07:47:05+00:00
# REDSHIFT: 0.005
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# REFERENCE: None
# TRANSIENT_ID: 29079
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

wavelength,flux,fluxerr
4653.829,1.23083e-15,-9.90000e+01
4659.347,1.18999e-15,-9.90000e+01
4664.865,1.20315e-15,-9.90000e+01
4670.383,1.20850e-15,-9.90000e+01
4675.900,1.28860e-15,-9.90000e+01
4681.418,1.19270e-15,-9.90000e+01
4686.936,1.20671e-15,-9.90000e+01
4692.454,1.14755e-15,-9.90000e+01
4697.972,1.21784e-15,-9.90000e+01
4703.490,1.12230e-15,-9.90000e+01
4709.008,1.07308e-15,-9.90000e+01
4714.526,1.09554e-15,-9.90000e+01
4720.044,1.07838e-15,-9.90000e+01
4725.562,1.07918e-15,-9.90000e+01
4731.080,1.04960e-15,-9.90000e+01
4736.598,9.70191e-16,-9.90000e+01
4742.116,9.30822e-16,-9.90000e+01
4747.634,9.57929e-16,-9.90000e+01
4753.152,8.97754e-16,-9.90000e+01
4758.669,8.04085e-16,-9.90000e+01
4764.187,7.94791e-16,-9.90000e+01
4769.705,7.10591e-16,-9.90000e+01
4775.223,6.45598e-16,-9.90000e+01
4780.741,6.54420e-16,-9.90000e+01
4786.259,5.99793e-16,-9.90000e+01
4791.777,6.19049e-16,-9.90000e+01
4797.295,6.37947e-16,-9.90000e+01
4802.813,6.40413e-16,-9.90000e+01
4808.331,6.28770e-16,-9.90000e+01
4813.849,6.24058e-16,-9.90000e+01
4819.367,5.79644e-16,-9.90000e+01
4824.885,6.04069e-16,-9.90000e+01
4830.403,6.33200e-16,-9.90000e+01
4835.920,5.92185e-16,-9.90000e+01
4841.438,5.88453e-16,-9.90000e+01
4846.956,6.28393e-16,-9.90000e+01
4852.474,6.01185e-16,-9.90000e+01
4857.992,6.08818e-16,-9.90000e+01
4863.510,6.09527e-16,-9.90000e+01
4869.028,6.07645e-16,-9.90000e+01
4874.546,5.30568e-16,-9.90000e+01
4880.064,6.08316e-16,-9.90000e+01
4885.582,5.65903e-16,-9.90000e+01
4891.100,6.16196e-16,-9.90000e+01
4896.618,6.34886e-16,-9.90000e+01
4902.136,6.54586e-16,-9.90000e+01
4907.654,6.65329e-16,-9.90000e+01
4913.171,6.68690e-16,-9.90000e+01
4918.689,6.85622e-16,-9.90000e+01
4924.207,7.17299e-16,-9.90000e+01
4929.725,8.10574e-16,-9.90000e+01
4935.243,7.97293e-16,-9.90000e+01
4940.761,8.01946e-16,-9.90000e+01
4946.279,8.33666e-16,-9.90000e+01
4951.797,9.09791e-16,-9.90000e+01
4957.315,8.87013e-16,-9.90000e+01
4962.833,9.11528e-16,-9.90000e+01
4968.351,9.42676e-16,-9.90000e+01
4973.869,9.08905e-16,-9.90000e+01
4979.387,8.52843e-16,-9.90000e+01
4984.905,7.90672e-16,-9.90000e+01
4990.422,8.13473e-16,-9.90000e+01
4995.940,7.43756e-16,-9.90000e+01
5001.458,7.77341e-16,-9.90000e+01
5006.976,7.88909e-16,-9.90000e+01
5012.494,6.92058e-16,-9.90000e+01
5018.012,7.07699e-16,-9.90000e+01
5023.530,6.93122e-16,-9.90000e+01
5029.048,6.76435e-16,-9.90000e+01
5034.566,7.04468e-16,-9.90000e+01
5040.084,7.12402e-16,-9.90000e+01
5045.602,7.11249e-16,-9.90000e+01
5051.120,7.14592e-16,-9.90000e+01
5056.638,7.08027e-16,-9.90000e+01
5062.156,7.35033e-16,-9.90000e+01
5067.673,7.22133e-16,-9.90000e+01
5073.191,7.11144e-16,-9.90000e+01
5078.709,7.78393e-16,-9.90000e+01
5084.227,7.96394e-16,-9.90000e+01
5089.745,8.15996e-16,-9.90000e+01
5095.263,8.88021e-16,-9.90000e+01
5100.781,8.73606e-16,-9.90000e+01
5106.299,9.10095e-16,-9.90000e+01
5111.817,8.76579e-16,-9.90000e+01
5117.335,8.96603e-16,-9.90000e+01
5122.853,8.82613e-16,-9.90000e+01
5128.371,8.94509e-16,-9.90000e+01
5133.889,9.68559e-16,-9.90000e+01
5139.407,9.29756e-16,-9.90000e+01
5144.924,9.03104e-16,-9.90000e+01
5150.442,9.36317e-16,-9.90000e+01
5155.960,9.47826e-16,-9.90000e+01
5161.478,9.11752e-16,-9.90000e+01
5166.996,9.29937e-16,-9.90000e+01
5172.514,1.00404e-15,-9.90000e+01
5178.032,9.38153e-16,-9.90000e+01
5183.550,9.53112e-16,-9.90000e+01
5189.068,1.00021e-15,-9.90000e+01
5194.586,1.02338e-15,-9.90000e+01
5200.104,1.06787e-15,-9.90000e+01
5205.622,1.04185e-15,-9.90000e+01
5211.140,1.04414e-15,-9.90000e+01
5216.658,1.06356e-15,-9.90000e+01
5222.175,1.10319e-15,-9.90000e+01
5227.693,1.14767e-15,-9.90000e+01
5233.211,1.14700e-15,-9.90000e+01
5238.729,1.18895e-15,-9.90000e+01
5244.247,1.21743e-15,-9.90000e+01
5249.765,1.24420e-15,-9.90000e+01
5255.283,1.26347e-15,-9.90000e+01
5260.801,1.30238e-15,-9.90000e+01
