# INSTRUMENT_ID: 1
# OBS_GROUP_ID: 55
# UNIT_ID: None
# RA: 357.7712083333333
# DEC: 20.152527777777777
# OBS_DATE: 2022-06-24 10:29:22.320000+00:00
# REDSHIFT: 0.014046
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# REFERENCE: None
# TRANSIENT_ID: 110510
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

wavelength,flux,fluxerr
4423.278,1.09406e+00,2.82620e-02
4425.812,1.12809e+00,3.05165e-02
4428.346,1.16050e+00,3.11162e-02
4430.880,1.10739e+00,2.87142e-02
4433.413,1.10634e+00,2.77235e-02
4435.947,1.07745e+00,2.78838e-02
4438.481,1.09626e+00,2.97917e-02
4441.014,1.05904e+00,3.06165e-02
4443.548,1.06941e+00,2.94162e-02
4446.082,1.09591e+00,2.81444e-02
4448.616,1.06515e+00,2.77486e-02
4451.149,1.06824e+00,2.92230e-02
4453.683,1.06395e+00,3.07340e-02
4456.217,1.05109e+00,2.99678e-02
4458.751,1.08019e+00,2.83137e-02
4461.284,1.08067e+00,2.78614e-02
4463.818,1.05369e+00,2.85285e-02
4466.352,1.04067e+00,3.08530e-02
4468.886,1.06249e+00,3.11333e-02
4471.419,1.05093e+00,2.86955e-02
4473.953,1.09373e+00,2.80681e-02
4476.487,1.04027e+00,2.82377e-02
4479.020,1.03307e+00,2.98938e-02
4481.554,1.01128e+00,3.04864e-02
4484.088,1.03161e+00,2.90850e-02
4486.622,1.07968e+00,2.79246e-02
4489.155,1.07640e+00,2.78492e-02
4491.689,1.06661e+00,2.94661e-02
4494.223,1.09388e+00,3.07413e-02
4496.757,1.09565e+00,2.99760e-02
4499.290,1.05859e+00,2.80072e-02
4501.824,9.78269e-01,2.70760e-02
4504.358,1.00740e+00,2.83524e-02
4506.892,1.07183e+00,3.06258e-02
4509.425,1.05352e+00,3.03231e-02
4511.959,1.09028e+00,2.82972e-02
4514.493,1.06668e+00,2.72859e-02
4517.026,1.09691e+00,2.80189e-02
4519.560,1.07350e+00,2.99956e-02
