Frequency (GHz)      Flux (Jy)
     42.5676352     -0.0170463
     42.5678852      0.0004016
     42.5681352     -0.0014106
     42.5683852     -0.0237078
     42.5686352      0.0073280
     42.5688852      0.0194426
     42.5691352      0.0386313
     42.5693852      0.0092914
     42.5696352      0.0126253
     42.5698852      0.0449723
     42.5701352      0.0144096
     42.5703852     -0.0097969
     42.5706352      0.0065383
     42.5708852     -0.0300069
     42.5711352      0.0023497
     42.5713852     -0.0005491
     42.5716352     -0.0041623
     42.5718852     -0.0265244
     42.5721352      0.0101688
     42.5723852      0.0097442
     42.5726352     -0.0290837
     42.5728852     -0.0091907
     42.5731352      0.0005979
     42.5733852      0.0080848
     42.5736352      0.0064606
     42.5738852      0.0306439
     42.5741352     -0.0302479
     42.5743852     -0.0097930
     42.5746352     -0.0035320
     42.5748852     -0.0253577
     42.5751352     -0.0062314
     42.5753852     -0.0171817
     42.5756352      0.0010925
     42.5758852     -0.0312069
     42.5761352      0.0020402
     42.5763852      0.0117654
     42.5766352     -0.0052465
     42.5768852      0.0435519
     42.5771352     -0.0074320
     42.5773852     -0.0175783
     42.5776352      0.0172042
     42.5778852      0.0130210
     42.5781352      0.0136138
     42.5783852      0.0200891
     42.5786352     -0.0145520
     42.5788852      0.0226478
     42.5791352     -0.0045207
     42.5793852     -0.0193225
     42.5796352      0.0187987
     42.5798852     -0.0202007
     42.5801352     -0.0170549
     42.5803852      0.0046053
     42.5806352     -0.0246328
     42.5808852     -0.0106954
     42.5811352      0.0318708
     42.5813852     -0.0243869
     42.5816352      0.0179362
     42.5818852      0.0077703
     42.5821352     -0.0090539
     42.5823852     -0.0069391
     42.5826352      0.0251715
     42.5828852     -0.0305212
     42.5831352      0.0035146
     42.5833852      0.0147411
     42.5836352      0.0160668
     42.5838852      0.0188229
     42.5841352     -0.0266935
     42.5843852     -0.0117595
     42.5846352      0.0027714
     42.5848852     -0.0022135
     42.5851352      0.0010481
     42.5853852      0.0234316
     42.5856352      0.0066429
     42.5858852      0.0196828
     42.5861352      0.0002138
     42.5863852      0.0087966
     42.5866352     -0.0056606
     42.5868852      0.0261126
     42.5871352      0.0302080
     42.5873852      0.0172183
     42.5876352      0.0018435
     42.5878852      0.0121705
     42.5881352      0.0309742
     42.5883852     -0.0116799
     42.5886352      0.0194830
     42.5888852      0.0083954
     42.5891352      0.0123423
     42.5893852     -0.0073912
     42.5896352      0.0391121
     42.5898852      0.0272423
     42.5901352     -0.0620988
     42.5903852      0.0048305
     42.5906352      0.0156935
     42.5908852     -0.0032015
     42.5911352      0.0353982
     42.5913852      0.0426383
     42.5916352     -0.0027841
     42.5918852      0.0135490
     42.5921352      0.0350517
     42.5923852     -0.0103119
     42.5926352      0.0002898
     42.5928852      0.0002798
     42.5931352      0.0085210
     42.5933852     -0.0078753
     42.5936352      0.0022604
     42.5938852      0.0019858
     42.5941352      0.0064182
     42.5943852     -0.0007816
     42.5946352      0.0070012
     42.5948852     -0.0064430
     42.5951352     -0.0068027
     42.5953852      0.0051284
     42.5956352      0.0249200
     42.5958852     -0.0287389
     42.5961352     -0.0306143
     42.5963852     -0.0190155
     42.5966352     -0.0146077
     42.5968852     -0.0006125
     42.5971352     -0.0289219
     42.5973852     -0.0000170
     42.5976352      0.0320606
     42.5978852     -0.0077458
     42.5981352     -0.0070557
     42.5983852     -0.0154397
     42.5986352      0.0113798
     42.5988852     -0.0342910
     42.5991352     -0.0178648
     42.5993852     -0.0361785
     42.5996352      0.0047808
     42.5998852     -0.0487851
     42.6001352      0.0149845
     42.6003852     -0.0003513
     42.6006352      0.0028633
     42.6008852      0.0041773
     42.6011352     -0.0282973
     42.6013852      0.0077447
     42.6016352     -0.0036441
     42.6018852      0.0000122
     42.6021352     -0.0017876
     42.6023852     -0.0227737
     42.6026352     -0.0160894
     42.6028852     -0.0121986
     42.6031352      0.0144664
     42.6033852     -0.0133538
     42.6036352      0.0179434
     42.6038852      0.0040896
     42.6041352     -0.0130035
     42.6043852      0.0168922
     42.6046352      0.0299887
     42.6048852     -0.0078882
     42.6051352     -0.0201677
     42.6053852      0.0209640
     42.6056352      0.0176223
     42.6058852     -0.0233693
     42.6061352     -0.0183423
     42.6063852      0.0124431
     42.6066352      0.0177567
     42.6068852     -0.0066801
     42.6071352     -0.0315892
     42.6073852      0.0133028
     42.6076352     -0.0055832
     42.6078852     -0.0189922
     42.6081352     -0.0177481
     42.6083852     -0.0197698
     42.6086352      0.0137004
     42.6088852      0.0321598
     42.6091352      0.0073174
     42.6093852      0.0004984
     42.6096352     -0.0100380
     42.6098852      0.0041711
     42.6101352     -0.0155990
     42.6103852     -0.0123346
     42.6106352      0.0001550
     42.6108852      0.0280326
     42.6111352     -0.0197831
     42.6113852      0.0042342
     42.6116352      0.0085644
     42.6118852     -0.0214994
     42.6121352     -0.0269290
     42.6123852     -0.0079541
     42.6126352      0.0165008
     42.6128852      0.0141792
     42.6131352      0.0156141
     42.6133852     -0.0178005
     42.6136352      0.0201952
     42.6138852      0.0293668
     42.6141352     -0.0090276
     42.6143852     -0.0115139
     42.6146352      0.0547834
     42.6148852      0.0167318
     42.6151352     -0.0206785
     42.6153852      0.0176481
     42.6156352      0.0092793
     42.6158852     -0.0008542
     42.6161352     -0.0192057
     42.6163852     -0.0035861
     42.6166352      0.0051005
     42.6168852      0.0286283
     42.6171352      0.0060980
     42.6173852      0.0052614
     42.6176352     -0.0044676
     42.6178852      0.0080019
     42.6181352     -0.0069047
     42.6183852      0.0195869
     42.6186352     -0.0164595
     42.6188852     -0.0083687
     42.6191352     -0.0197239
     42.6193852     -0.0023323
     42.6196352      0.0006536
     42.6198852     -0.0270734
     42.6201352     -0.0109821
     42.6203852      0.0176911
     42.6206352      0.0476868
     42.6208852     -0.0179167
     42.6211352     -0.0094684
     42.6213852      0.0176197
     42.6216352     -0.0145433
     42.6218852      0.0417749
     42.6221352      0.0064711
     42.6223852     -0.0248057
     42.6226352      0.0148700
     42.6228852      0.0150384
     42.6231352      0.0160485
     42.6233852     -0.0148174
     42.6236352      0.0127795
     42.6238852      0.0284704
     42.6241352     -0.0151054
     42.6243852      0.0108619
     42.6246352      0.0115147
     42.6248852     -0.0201439
     42.6251352     -0.0352932
     42.6253852     -0.0133617
     42.6256352     -0.0021871
     42.6258852     -0.0081632
     42.6261352     -0.0070586
     42.6263852      0.0435593
     42.6266352      0.0007386
     42.6268852      0.0130625
     42.6271352     -0.0421732
     42.6273852      0.0123624
     42.6276352      0.0026008
     42.6278852      0.0036796
     42.6281352      0.0005402
     42.6283852      0.0016021
     42.6286352     -0.0189400
     42.6288852      0.0118605
     42.6291352     -0.0300185
     42.6293852     -0.0172038
     42.6296352      0.0002957
     42.6298852      0.0137704
     42.6301352      0.0296724
     42.6303852      0.0070716
     42.6306352     -0.0139770
     42.6308852     -0.0176699
     42.6311352     -0.0004500
     42.6313852     -0.0346192
     42.6316352     -0.0248575
     42.6318852     -0.0294908
     42.6321352     -0.0045892
     42.6323852      0.0175865
     42.6326352     -0.0269919
     42.6328852     -0.0221924
     42.6331352     -0.0371805
     42.6333852     -0.0139347
     42.6336352      0.0129582
     42.6338852      0.0072051
     42.6341352     -0.0033529
     42.6343852     -0.0121954
     42.6346352      0.0220363
     42.6348852     -0.0049716
     42.6351352      0.0040650
     42.6353852      0.0027579
     42.6356352      0.0152459
     42.6358852      0.0339822
     42.6361352     -0.0119030
     42.6363852     -0.0401964
     42.6366352     -0.0194470
     42.6368852     -0.0087323
     42.6371352     -0.0092099
     42.6373852     -0.0139326
     42.6376352     -0.0197928
     42.6378852     -0.0318187
     42.6381352     -0.0093634
     42.6383852     -0.0042754
     42.6386352      0.0276078
     42.6388852      0.0089076
     42.6391352     -0.0105079
     42.6393852      0.0079339
     42.6396352      0.0104343
     42.6398852     -0.0083450
     42.6401352     -0.0030637
     42.6403852      0.0031376
     42.6406352     -0.0019670
     42.6408852      0.0094667
     42.6411352      0.0089322
     42.6413852      0.0132309
     42.6416352     -0.0097516
     42.6418852     -0.0237328
     42.6421352      0.0028232
     42.6423852     -0.0087989
     42.6426352      0.0083839
     42.6428852     -0.0128538
     42.6431352     -0.0265783
     42.6433852      0.0131165
     42.6436352      0.0177382
     42.6438852     -0.0094896
     42.6441352      0.0332202
     42.6443852      0.0243749
     42.6446352      0.0169337
     42.6448852      0.0327879
     42.6451352     -0.0060608
     42.6453852      0.0170998
     42.6456352     -0.0094692
     42.6458852      0.0322481
     42.6461352      0.0367806
     42.6463852     -0.0118031
     42.6466352      0.0020510
     42.6468852      0.0120884
     42.6471352     -0.0016142
     42.6473852      0.0531713
     42.6476352      0.0069341
     42.6478852     -0.0044383
     42.6481352      0.0051392
     42.6483852      0.0007603
     42.6486352      0.0274079
     42.6488852      0.0009110
     42.6491352      0.0001660
     42.6493852     -0.0004628
     42.6496352      0.0154262
     42.6498852      0.0107048
     42.6501352      0.0135754
     42.6503852      0.0071892
     42.6506352      0.0109296
     42.6508852     -0.0148312
     42.6511352      0.0297142
     42.6513852      0.0145431
     42.6516352     -0.0095792
     42.6518852     -0.0137389
     42.6521352     -0.0029449
     42.6523852     -0.0058727
     42.6526352      0.0272207
     42.6528852     -0.0005705
     42.6531352     -0.0158321
     42.6533852      0.0002716
     42.6536352     -0.0145635
     42.6538852     -0.0114790
     42.6541352     -0.0085955
     42.6543852      0.0126517
     42.6546352     -0.0192762
     42.6548852     -0.0263969
     42.6551352      0.0337659
     42.6553852     -0.0205007
     42.6556352      0.0116111
     42.6558852     -0.0141839
     42.6561352      0.0099308
     42.6563852     -0.0053674
     42.6566352     -0.0042765
     42.6568852     -0.0232995
     42.6571352      0.0286090
     42.6573852     -0.0039005
     42.6576352      0.0415751
     42.6578852      0.0199020
     42.6581352     -0.0222255
     42.6583852      0.0102463
     42.6586352     -0.0023097
     42.6588852     -0.0309106
     42.6591352     -0.0337941
     42.6593852      0.0148497
     42.6596352      0.0015143
     42.6598852     -0.0142268
     42.6601352      0.0561579
     42.6603852     -0.0071187
     42.6606352      0.0019264
     42.6608852      0.0157336
     42.6611352      0.0185399
     42.6613852      0.0152768
     42.6616352      0.0206979
     42.6618852     -0.0005580
     42.6621352      0.0028746
     42.6623852     -0.0089920
     42.6626352      0.0231580
     42.6628852      0.0148628
     42.6631352     -0.0197233
     42.6633852      0.0009539
     42.6636352     -0.0369711
     42.6638852     -0.0120158
     42.6641352     -0.0162853
     42.6643852      0.0125724
     42.6646352     -0.0278278
     42.6648852     -0.0375832
     42.6651352     -0.0268227
     42.6653852      0.0131773
     42.6656352     -0.0129253
     42.6658852     -0.0169880
     42.6661352     -0.0022143
     42.6663852     -0.0102217
     42.6666352      0.0448020
     42.6668852     -0.0168154
     42.6671352      0.0128693
     42.6673852     -0.0014276
     42.6676352      0.0014042
     42.6678852      0.0195136
     42.6681352      0.0163155
     42.6683852     -0.0017940
     42.6686352      0.0124858
     42.6688852     -0.0158612
     42.6691352      0.0103495
     42.6693852      0.0328693
     42.6696352     -0.0106759
     42.6698852      0.0037737
     42.6701352      0.0105627
     42.6703852      0.0141349
     42.6706352      0.0214490
     42.6708852     -0.0231069
     42.6711352      0.0100551
     42.6713852     -0.0059905
     42.6716352     -0.0150026
     42.6718852     -0.0182653
     42.6721352     -0.0374936
     42.6723852     -0.0133624
     42.6726352     -0.0318111
     42.6728852      0.0290443
     42.6731352     -0.0250552
     42.6733852     -0.0043501
     42.6736352     -0.0079937
     42.6738852      0.0311266
     42.6741352      0.0088874
     42.6743852      0.0061419
     42.6746352      0.0116211
     42.6748852      0.0009815
     42.6751352     -0.0021443
     42.6753852      0.0209957
     42.6756352      0.0344831
     42.6758852     -0.0158351
     42.6761352      0.0009664
     42.6763852     -0.0156685
     42.6766352      0.0085193
     42.6768852     -0.0075390
     42.6771352      0.0016586
     42.6773852     -0.0223588
     42.6776352      0.0072124
     42.6778852      0.0069609
     42.6781352      0.0389295
     42.6783852      0.0096763
     42.6786352      0.0313722
     42.6788852     -0.0041103
     42.6791352      0.0178495
     42.6793852      0.0118961
     42.6796352     -0.0059004
     42.6798852     -0.0031328
     42.6801352     -0.0337539
     42.6803852      0.0170460
     42.6806352     -0.0292634
     42.6808852      0.0020508
     42.6811352     -0.0206365
     42.6813852      0.0377622
     42.6816352      0.0072286
     42.6818852      0.0000467
     42.6821352      0.0146861
     42.6823852     -0.0252074
     42.6826352     -0.0130695
     42.6828852      0.0085046
     42.6831352      0.0330500
     42.6833852      0.0160839
     42.6836352     -0.0079158
     42.6838852     -0.0016878
     42.6841352      0.0229657
     42.6843852      0.0246048
     42.6846352     -0.0061792
     42.6848852     -0.0048663
     42.6851352      0.0134561
     42.6853852     -0.0137117
     42.6856352     -0.0051716
     42.6858852      0.0044710
     42.6861352      0.0142265
     42.6863852     -0.0006095
     42.6866352     -0.0115005
     42.6868852     -0.0022742
     42.6871352     -0.0350821
     42.6873852      0.0184443
     42.6876352      0.0258862
     42.6878852     -0.0309679
     42.6881352      0.0151877
     42.6883852      0.0029178
     42.6886352      0.0116337
     42.6888852     -0.0152813
     42.6891352     -0.0146378
     42.6893852      0.0156095
     42.6896352     -0.0162089
     42.6898852      0.0130863
     42.6901352     -0.0087816
     42.6903852      0.0023402
     42.6906352     -0.0040866
     42.6908852      0.0271691
     42.6911352     -0.0015464
     42.6913852     -0.0054599
     42.6916352     -0.0162969
     42.6918852      0.0114917
     42.6921352      0.0283337
     42.6923852     -0.0019411
     42.6926352      0.0064429
     42.6928852     -0.0006070
     42.6931352      0.0275539
     42.6933852     -0.0319015
     42.6936352      0.0042097
     42.6938852     -0.0309697
     42.6941352      0.0046463
     42.6943852     -0.0131399
     42.6946352     -0.0032995
     42.6948852      0.0267003
     42.6951352     -0.0062042
     42.6953852      0.0115101
     42.6956352     -0.0264470
     42.6958852      0.0049593
     42.6961352     -0.0101368
     42.6963852     -0.0148128
     42.6966352     -0.0144409
     42.6968852     -0.0032021
     42.6971352      0.0241002
     42.6973852     -0.0013591
     42.6976352     -0.0197997
     42.6978852      0.0238705
     42.6981352      0.0207876
     42.6983852     -0.0211461
     42.6986352      0.0081623
     42.6988852     -0.0044442
     42.6991352      0.0077089
     42.6993852      0.0150077
     42.6996352      0.0167500
     42.6998852      0.0161166
     42.7001352     -0.0042586
     42.7003852     -0.0335956
     42.7006352     -0.0495411
     42.7008852     -0.0224452
     42.7011352     -0.0007414
     42.7013852     -0.0255652
     42.7016352     -0.0129628
     42.7018852     -0.0118676
     42.7021352     -0.0129117
     42.7023852      0.0038452
     42.7026352     -0.0063827
     42.7028852      0.0150240
     42.7031352      0.0255681
     42.7033852      0.0310231
     42.7036352     -0.0112998
     42.7038852     -0.0018828
     42.7041352     -0.0246173
     42.7043852     -0.0199017
     42.7046352      0.0061395
     42.7048852      0.0195634
     42.7051352     -0.0174287
     42.7053852      0.0294536
     42.7056352      0.0309220
     42.7058852      0.0157667
     42.7061352     -0.0328428
     42.7063852     -0.0167774
     42.7066352     -0.0057947
     42.7068852      0.0063232
     42.7071352      0.0057613
     42.7073852      0.0334244
     42.7076352     -0.0265111
     42.7078852      0.0042569
     42.7081352     -0.0015310
     42.7083852      0.0025781
     42.7086352      0.0056420
     42.7088852     -0.0173907
     42.7091352     -0.0011193
     42.7093852     -0.0388341
     42.7096352     -0.0139028
     42.7098852     -0.0229932
     42.7101352     -0.0025908
     42.7103852     -0.0045276
     42.7106352      0.0232516
     42.7108852      0.0157865
     42.7111352      0.0059826
     42.7113852      0.0147282
     42.7116352     -0.0382774
     42.7118852     -0.0426910
     42.7121352      0.0157311
     42.7123852      0.0148273
     42.7126352      0.0486910
     42.7128852      0.0036104
     42.7131352      0.0055380
     42.7133852      0.0225402
     42.7136352     -0.0184649
     42.7138852      0.0188421
     42.7141352     -0.0033680
     42.7143852      0.0146845
     42.7146352     -0.0271771
     42.7148852      0.0350106
     42.7151352     -0.0110509
     42.7153852      0.0151082
     42.7156352     -0.0352503
     42.7158852     -0.0081694
     42.7161352     -0.0095468
     42.7163852      0.0196435
     42.7166352     -0.0295380
     42.7168852      0.0136915
     42.7171352      0.0552629
     42.7173852      0.0025906
     42.7176352      0.0073559
     42.7178852     -0.0080292
     42.7181352     -0.0317392
     42.7183852      0.0040647
     42.7186352     -0.0152515
     42.7188852      0.0028561
     42.7191352     -0.0012571
     42.7193852      0.0156082
     42.7196352      0.0088439
     42.7198852     -0.0300006
     42.7201352     -0.0203824
     42.7203852      0.0175333
     42.7206352      0.0089020
     42.7208852      0.0114398
     42.7211352     -0.0128159
     42.7213852     -0.0191992
     42.7216352     -0.0079692
     42.7218852      0.0281158
     42.7221352     -0.0114891
     42.7223852      0.0012177
     42.7226352     -0.0028430
     42.7228852      0.0110767
     42.7231352     -0.0178992
     42.7233852     -0.0085836
     42.7236352      0.0026401
     42.7238852      0.0094624
     42.7241352      0.0103846
     42.7243852      0.0060727
     42.7246352      0.0148000
     42.7248852     -0.0058589
     42.7251352     -0.0010977
     42.7253852      0.0028298
     42.7256352     -0.0201370
     42.7258852     -0.0107273
     42.7261352      0.0030609
     42.7263852     -0.0028960
     42.7266352     -0.0278186
     42.7268852     -0.0071941
     42.7271352      0.0180128
     42.7273852      0.0047392
     42.7276352      0.0013040
     42.7278852     -0.0180303
     42.7281352      0.0105449
     42.7283852      0.0153060
     42.7286352      0.0290863
     42.7288852     -0.0118599
     42.7291352      0.0098331
     42.7293852     -0.0165936
     42.7296352      0.0195451
     42.7298852      0.0501687
     42.7301352      0.0110714
     42.7303852      0.0225160
     42.7306352      0.0226725
     42.7308852     -0.0132353
     42.7311352     -0.0352436
     42.7313852     -0.0026475
     42.7316352      0.0134067
     42.7318852      0.0195633
     42.7321352     -0.0283488
     42.7323852      0.0050151
     42.7326352      0.0169830
     42.7328852      0.0061910
     42.7331352     -0.0104231
     42.7333852      0.0145177
     42.7336352      0.0004479
     42.7338852     -0.0370157
     42.7341352     -0.0047370
     42.7343852      0.0132233
     42.7346352      0.0006313
     42.7348852      0.0162013
     42.7351352     -0.0112894
     42.7353852     -0.0058071
     42.7356352      0.0227751
     42.7358852      0.0016558
     42.7361352     -0.0233657
     42.7363852     -0.0306830
     42.7366352     -0.0057447
     42.7368852      0.0230932
     42.7371352      0.0074932
     42.7373852      0.0226392
     42.7376352      0.0053795
     42.7378852      0.0036397
     42.7381352     -0.0020036
     42.7383852      0.0292015
     42.7386352      0.0339998
     42.7388852      0.0148744
     42.7391352      0.0085854
     42.7393852     -0.0094470
     42.7396352     -0.0156586
     42.7398852     -0.0015670
     42.7401352     -0.0059034
     42.7403852     -0.0092690
     42.7406352     -0.0118382
     42.7408852     -0.0037567
     42.7411352      0.0144826
     42.7413852      0.0115461
     42.7416352     -0.0279274
     42.7418852      0.0225124
     42.7421352      0.0108407
     42.7423852      0.0266949
     42.7426352      0.0485331
     42.7428852     -0.0022248
     42.7431352     -0.0287229
     42.7433852      0.0034342
     42.7436352      0.0337230
     42.7438852     -0.0240990
     42.7441352      0.0238256
     42.7443852      0.0053539
     42.7446352      0.0365519
     42.7448852     -0.0213443
     42.7451352      0.0233894
     42.7453852     -0.0364160
     42.7456352      0.0121473
     42.7458852     -0.0299773
     42.7461352      0.0069029
     42.7463852      0.0127869
     42.7466352      0.0150683
     42.7468852     -0.0218501
     42.7471352      0.0250449
     42.7473852     -0.0228310
     42.7476352      0.0188574
     42.7478852      0.0216841
     42.7481352      0.0322310
     42.7483852     -0.0003660
     42.7486352     -0.0153752
     42.7488852     -0.0212056
     42.7491352      0.0244141
     42.7493852     -0.0099194
     42.7496352     -0.0052705
     42.7498852     -0.0275601
     42.7501352     -0.0069634
     42.7503852      0.0038045
     42.7506352     -0.0124450
     42.7508852      0.0178020
     42.7511352     -0.0194837
     42.7513852      0.0098918
     42.7516352      0.0331929
     42.7518852     -0.0018437
     42.7521352      0.0042616
     42.7523852     -0.0200179
     42.7526352     -0.0042330
     42.7528852      0.0224780
     42.7531352      0.0174061
     42.7533852     -0.0073811
     42.7536352      0.0167173
     42.7538852     -0.0135214
     42.7541352      0.0010302
     42.7543852      0.0147405
     42.7546352      0.0346330
     42.7548852      0.0217567
     42.7551352     -0.0054296
     42.7553852     -0.0001848
     42.7556352     -0.0120193
     42.7558852      0.0044678
     42.7561352     -0.0073909
     42.7563852      0.0054696
     42.7566352      0.0095755
     42.7568852     -0.0035840
     42.7571352      0.0160344
     42.7573852     -0.0142168
     42.7576352     -0.0048400
     42.7578852      0.0005358
     42.7581352      0.0141275
     42.7583852     -0.0009774
     42.7586352      0.0063815
     42.7588852      0.0003072
     42.7591352     -0.0270547
     42.7593852     -0.0000695
     42.7596352     -0.0030871
     42.7598852     -0.0035561
     42.7601352      0.0103441
     42.7603852      0.0024336
     42.7606352      0.0118048
     42.7608852      0.0063727
     42.7611352      0.0328809
     42.7613852      0.0216297
     42.7616352     -0.0149560
     42.7618852     -0.0004411
     42.7621352     -0.0198960
     42.7623852     -0.0322077
     42.7626352     -0.0134598
     42.7628852      0.0159005
     42.7631352      0.0274946
     42.7633852      0.0166464
     42.7636352      0.0074557
     42.7638852      0.0050001
     42.7641352      0.0061782
     42.7643852      0.0273159
     42.7646352     -0.0100870
     42.7648852     -0.0120553
     42.7651352     -0.0538712
     42.7653852     -0.0180139
     42.7656352      0.0321154
     42.7658852     -0.0150576
     42.7661352     -0.0046973
     42.7663852     -0.0304524
     42.7666352      0.0354824
     42.7668852     -0.0181063
     42.7671352      0.0363818
     42.7673852     -0.0132033
     42.7676352     -0.0124344
     42.7678852      0.0263112
     42.7681352      0.0155842
     42.7683852      0.0154823
     42.7686352     -0.0083753
     42.7688852     -0.0414047
     42.7691352     -0.0116950
     42.7693852      0.0037566
     42.7696352     -0.0212208
     42.7698852      0.0256096
     42.7701352     -0.0151990
     42.7703852     -0.0247204
     42.7706352     -0.0043853
     42.7708852      0.0156132
     42.7711352     -0.0063435
     42.7713852      0.0068625
     42.7716352     -0.0006174
     42.7718852      0.0149210
     42.7721352     -0.0195366
     42.7723852     -0.0128970
     42.7726352      0.0031401
     42.7728852      0.0162409
     42.7731352      0.0102914
     42.7733852     -0.0037813
     42.7736352      0.0225180
     42.7738852     -0.0090272
     42.7741352      0.0007180
     42.7743852     -0.0018479
     42.7746352      0.0083730
     42.7748852      0.0009957
     42.7751352      0.0146818
     42.7753852     -0.0135345
     42.7756352      0.0104306
     42.7758852     -0.0212644
     42.7761352     -0.0228709
     42.7763852     -0.0239927
     42.7766352      0.0183395
     42.7768852     -0.0187624
     42.7771352      0.0382735
     42.7773852      0.0137103
     42.7776352      0.0333533
     42.7778852     -0.0317294
     42.7781352     -0.0003125
     42.7783852      0.0033056
     42.7786352      0.0020361
     42.7788852     -0.0019591
     42.7791352     -0.0279691
     42.7793852      0.0114606
     42.7796352     -0.0072958
     42.7798852      0.0005517
     42.7801352      0.0107353
     42.7803852     -0.0163895
     42.7806352      0.0493756
     42.7808852      0.0119247
     42.7811352      0.0063184
     42.7813852     -0.0087260
     42.7816352     -0.0055179
     42.7818852      0.0487123
     42.7821352     -0.0058568
     42.7823852     -0.0120388
     42.7826352      0.0092890
     42.7828852     -0.0096282
     42.7831352      0.0219225
     42.7833852     -0.0081559
     42.7836352      0.0137002
     42.7838852     -0.0382850
     42.7841352      0.0155795
     42.7843852     -0.0009030
     42.7846352      0.0228200
     42.7848852     -0.0075464
     42.7851352     -0.0041682
     42.7853852     -0.0135083
     42.7856352     -0.0044928
     42.7858852     -0.0074312
     42.7861352      0.0241381
     42.7863852     -0.0218872
     42.7866352      0.0213703
     42.7868852     -0.0122466
     42.7871352      0.0307699
     42.7873852     -0.0002821
     42.7876352      0.0003537
     42.7878852     -0.0312692
     42.7881352      0.0132999
     42.7883852     -0.0129685
     42.7886352      0.0182923
     42.7888852      0.0129479
     42.7891352      0.0153243
     42.7893852     -0.0345983
     42.7896352      0.0163159
     42.7898852     -0.0308949
     42.7901352      0.0172527
     42.7903852      0.0008729
     42.7906352      0.0102275
     42.7908852      0.0054755
     42.7911352     -0.0044623
     42.7913852     -0.0241224
     42.7916352      0.0250280
     42.7918852     -0.0134395
     42.7921352      0.0074909
     42.7923852     -0.0032457
     42.7926352      0.0251567
     42.7928852      0.0013594
     42.7931352      0.0420689
     42.7933852      0.0060522
     42.7936352      0.0406212
     42.7938852     -0.0156669
     42.7941352     -0.0084393
     42.7943852     -0.0056963
     42.7946352      0.0445130
     42.7948852     -0.0131441
     42.7951352      0.0308368
     42.7953852     -0.0279688
     42.7956352     -0.0028269
     42.7958852      0.0117917
     42.7961352      0.0194822
     42.7963852     -0.0107800
     42.7966352      0.0322612
     42.7968852     -0.0280158
     42.7971352      0.0157327
     42.7973852     -0.0307974
     42.7976352      0.0236975
     42.7978852     -0.0086889
     42.7981352     -0.0120085
     42.7983852      0.0038342
     42.7986352      0.0178973
     42.7988852     -0.0150408
     42.7991352      0.0379150
     42.7993852     -0.0232307
     42.7996352      0.0490451
     42.7998852     -0.0328568
     42.8001352      0.0057593
     42.8003852     -0.0568444
     42.8006352      0.0048243
     42.8008852     -0.0426718
     42.8011352      0.0546143
     42.8013852     -0.0152930
     42.8016352      0.0577928
     42.8018852     -0.0424324
     42.8021352      0.0287713
     42.8023852     -0.0126896
     42.8026352      0.0515366
     42.8028852     -0.0384433
     42.8031352      0.0392287
     42.8033852     -0.0532186
     42.8036352      0.0045158
     42.8038852     -0.0419748
     42.8041352      0.0433269
     42.8043852     -0.0109523
     42.8046352      0.0335494
     42.8048852     -0.0449740
     42.8051352      0.0043611
     42.8053852     -0.0133553
     42.8056352      0.0636590
     42.8058852     -0.0159174
     42.8061352      0.0274887
     42.8063852     -0.0166909
     42.8066352      0.0010469
     42.8068852     -0.0170858
     42.8071352      0.0217767
     42.8073852     -0.0210484
     42.8076352      0.0290478
     42.8078852     -0.0300662
     42.8081352      0.0496923
     42.8083852     -0.0516753
     42.8086352      0.0536863
     42.8088852     -0.0424916
     42.8091352      0.0549726
     42.8093852     -0.0215137
     42.8096352      0.0601433
     42.8098852     -0.0593038
     42.8101352     -0.0072087
     42.8103852     -0.0651346
     42.8106352      0.0288977
     42.8108852     -0.0480726
     42.8111352      0.0540414
     42.8113852     -0.0356802
     42.8116352      0.0686148
     42.8118852     -0.0472226
     42.8121352      0.0171763
     42.8123852     -0.0429424
     42.8126352      0.0633543
     42.8128852     -0.0184701
     42.8131352      0.0317153
     42.8133852     -0.0768521
     42.8136352      0.0457366
     42.8138852     -0.0269579
     42.8141352      0.0850948
     42.8143852     -0.0554207
     42.8146352      0.0790324
     42.8148852     -0.0868628
     42.8151352      0.1074035
     42.8153852     -0.0663727
     42.8156352      0.0708422
     42.8158852     -0.0826360
     42.8161352      0.0681114
     42.8163852     -0.1085585
     42.8166352      0.1101939
     42.8168852     -0.0967244
     42.8171352      0.0988901
     42.8173852     -0.0926625
     42.8176352      0.1130195
     42.8178852     -0.1042985
     42.8181352      0.1177305
     42.8183852     -0.1348545
     42.8186352      0.1376195
     42.8188852     -0.1567030
     42.8191352      0.1740125
     42.8193852     -0.1960745
     42.8196352      0.1999625
     42.8198852     -0.2345570
     42.8201352      0.2507510
     42.8203852     -0.2591500
     42.8206352      0.2950325
     42.8208852     -0.3895815
     42.8211352      0.4539305
     42.8213852     -0.4163690
     42.8216352      1.0601300
     42.8218852      0.6952560
     42.8221352      8.2301950
     42.8223852     14.3602000
     42.8226352      0.4686310
     42.8228852      1.2867100
     42.8231352     -0.1653990
     42.8233852      0.4203555
     42.8236352     -0.3172350
     42.8238852      0.2940415
     42.8241352     -0.2250485
     42.8243852      0.2190710
     42.8246352     -0.2144090
     42.8248852      0.1821695
     42.8251352     -0.1604825
     42.8253852      0.1452870
     42.8256352     -0.1511520
     42.8258852      0.1191815
     42.8261352     -0.1302295
     42.8263852      0.1166915
