Frequency (GHz)      Flux (Jy)
     42.8266352      0.0129986
     42.8268852      0.0029600
     42.8271352      0.0200027
     42.8273852      0.0121755
     42.8276352     -0.0007894
     42.8278852     -0.0136577
     42.8281352      0.0105393
     42.8283852      0.0108054
     42.8286352     -0.0110639
     42.8288852     -0.0111098
     42.8291352     -0.0050986
     42.8293852      0.0011425
     42.8296352      0.0021912
     42.8298852      0.0059709
     42.8301352     -0.0129485
     42.8303852      0.0156569
     42.8306352      0.0058579
     42.8308852     -0.0121328
     42.8311352      0.0045086
     42.8313852      0.0348234
     42.8316352      0.1469765
     42.8318852      0.1016765
     42.8321352      0.0026725
     42.8323852      0.0304362
     42.8326352     -0.0052142
     42.8328852     -0.0089801
     42.8331352      0.0031085
     42.8333852     -0.0064394
     42.8336352     -0.0145882
     42.8338852     -0.0009713
     42.8341352     -0.0096459
     42.8343852     -0.0014469
     42.8346352      0.0119308
     42.8348852      0.0056705
     42.8351352      0.0048966
     42.8353852     -0.0086553
     42.8356352      0.0067860
     42.8358852      0.0140792
     42.8361352     -0.0049046
     42.8363852     -0.0057319
     42.8366352      0.0040716
     42.8368852     -0.0011167
     42.8371352      0.0154269
     42.8373852      0.0093849
     42.8376352     -0.0122485
     42.8378852      0.0130111
     42.8381352     -0.0091798
     42.8383852      0.0000373
     42.8386352      0.0073214
     42.8388852      0.0114816
     42.8391352      0.0007134
     42.8393852      0.0096370
     42.8396352      0.0052049
     42.8398852      0.0107805
     42.8401352     -0.0078088
     42.8403852     -0.0084106
     42.8406352     -0.0096199
     42.8408852     -0.0151728
     42.8411352      0.0001960
     42.8413852      0.0000663
     42.8416352      0.0022889
     42.8418852     -0.0032073
     42.8421352     -0.0058884
     42.8423852      0.0009412
     42.8426352     -0.0137940
     42.8428852     -0.0252237
     42.8431352     -0.0007562
     42.8433852     -0.0216594
     42.8436352     -0.0102969
     42.8438852      0.0043332
     42.8441352      0.0090247
     42.8443852      0.0267363
     42.8446352     -0.0166124
     42.8448852      0.0033627
     42.8451352     -0.0088939
     42.8453852      0.0014051
     42.8456352     -0.0047427
     42.8458852      0.0037647
     42.8461352      0.0014357
     42.8463852     -0.0029310
     42.8466352      0.0046220
     42.8468852      0.0118643
     42.8471352      0.0026149
     42.8473852      0.0037308
     42.8476352     -0.0151762
     42.8478852     -0.0049164
     42.8481352     -0.0028228
     42.8483852      0.0107518
     42.8486352     -0.0041222
     42.8488852      0.0159931
     42.8491352     -0.0093490
     42.8493852      0.0223379
     42.8496352     -0.0011294
     42.8498852      0.0068291
     42.8501352     -0.0102709
     42.8503852      0.0027043
     42.8506352     -0.0005595
     42.8508852     -0.0163358
     42.8511352     -0.0179113
     42.8513852     -0.0003140
     42.8516352     -0.0003222
     42.8518852      0.0067584
     42.8521352      0.0103195
     42.8523852      0.0060597
     42.8526352      0.0049586
     42.8528852     -0.0021576
     42.8531352      0.0002840
     42.8533852      0.0163754
     42.8536352      0.0085040
     42.8538852      0.0138315
     42.8541352      0.0075491
     42.8543852     -0.0108934
     42.8546352     -0.0076598
     42.8548852      0.0134094
     42.8551352     -0.0108298
     42.8553852     -0.0190572
     42.8556352      0.0028347
     42.8558852      0.0023075
     42.8561352     -0.0074793
     42.8563852     -0.0082462
     42.8566352     -0.0068556
     42.8568852     -0.0044081
     42.8571352      0.0028644
     42.8573852     -0.0096606
     42.8576352     -0.0092496
     42.8578852      0.0026796
     42.8581352      0.0015703
     42.8583852      0.0199652
     42.8586352     -0.0048644
     42.8588852      0.0122766
     42.8591352     -0.0229541
     42.8593852      0.0017654
     42.8596352      0.0154287
     42.8598852      0.0021658
     42.8601352      0.0080722
     42.8603852     -0.0352186
     42.8606352      0.0110486
     42.8608852     -0.0128065
     42.8611352      0.0152233
     42.8613852     -0.0120206
     42.8616352      0.0203294
     42.8618852     -0.0119013
     42.8621352     -0.0018647
     42.8623852     -0.0023091
     42.8626352     -0.0049779
     42.8628852      0.0072820
     42.8631352      0.0092517
     42.8633852     -0.0121075
     42.8636352      0.0037603
     42.8638852     -0.0138300
     42.8641352     -0.0007239
     42.8643852      0.0132042
     42.8646352      0.0020786
     42.8648852      0.0035151
     42.8651352      0.0128019
     42.8653852      0.0097114
     42.8656352      0.0029037
     42.8658852     -0.0072866
     42.8661352      0.0006383
     42.8663852     -0.0072208
     42.8666352     -0.0000205
     42.8668852      0.0160595
     42.8671352     -0.0008783
     42.8673852      0.0082487
     42.8676352      0.0164589
     42.8678852      0.0020868
     42.8681352     -0.0174701
     42.8683852     -0.0066412
     42.8686352     -0.0013715
     42.8688852     -0.0079402
     42.8691352      0.0042107
     42.8693852     -0.0018089
     42.8696352      0.0031098
     42.8698852     -0.0143153
     42.8701352      0.0007171
     42.8703852     -0.0225950
     42.8706352     -0.0022666
     42.8708852      0.0038142
     42.8711352      0.0068375
     42.8713852     -0.0102129
     42.8716352     -0.0111756
     42.8718852      0.0039260
     42.8721352      0.0212821
     42.8723852      0.0084522
     42.8726352      0.0111502
     42.8728852     -0.0019257
     42.8731352      0.0093869
     42.8733852      0.0044780
     42.8736352     -0.0006327
     42.8738852     -0.0000007
     42.8741352     -0.0013059
     42.8743852      0.0103736
     42.8746352      0.0111465
     42.8748852      0.0077980
     42.8751352     -0.0005334
     42.8753852      0.0030848
     42.8756352      0.0148607
     42.8758852     -0.0108156
     42.8761352      0.0093645
     42.8763852      0.0015530
     42.8766352      0.0024266
     42.8768852     -0.0011624
     42.8771352      0.0028171
     42.8773852      0.0201648
     42.8776352      0.0008225
     42.8778852     -0.0055439
     42.8781352     -0.0122482
     42.8783852      0.0093570
     42.8786352      0.0037103
     42.8788852     -0.0191981
     42.8791352     -0.0129276
     42.8793852      0.0086429
     42.8796352     -0.0211911
     42.8798852     -0.0030673
     42.8801352     -0.0030659
     42.8803852      0.0035603
     42.8806352      0.0060800
     42.8808852     -0.0063706
     42.8811352     -0.0058961
     42.8813852      0.0116173
     42.8816352      0.0003893
     42.8818852      0.0116923
     42.8821352     -0.0058448
     42.8823852     -0.0013129
     42.8826352      0.0073404
     42.8828852      0.0119836
     42.8831352     -0.0126265
     42.8833852     -0.0071213
     42.8836352     -0.0045434
     42.8838852      0.0173316
     42.8841352      0.0027334
     42.8843852     -0.0100611
     42.8846352     -0.0176462
     42.8848852     -0.0132884
     42.8851352     -0.0118686
     42.8853852      0.0078939
     42.8856352      0.0041895
     42.8858852     -0.0015001
     42.8861352     -0.0217833
     42.8863852     -0.0080540
     42.8866352      0.0050250
     42.8868852      0.0038781
     42.8871352     -0.0011901
     42.8873852      0.0042657
     42.8876352     -0.0032488
     42.8878852      0.0125046
     42.8881352     -0.0029599
     42.8883852      0.0145039
     42.8886352     -0.0133969
     42.8888852     -0.0126795
     42.8891352     -0.0309235
     42.8893852     -0.0033292
     42.8896352     -0.0109823
     42.8898852     -0.0052015
     42.8901352      0.0121981
     42.8903852      0.0064603
     42.8906352     -0.0104935
     42.8908852      0.0039808
     42.8911352      0.0027275
     42.8913852     -0.0089625
     42.8916352      0.0218081
     42.8918852      0.0124435
     42.8921352     -0.0031394
     42.8923852      0.0256048
     42.8926352     -0.0014686
     42.8928852     -0.0040032
     42.8931352      0.0186672
     42.8933852      0.0000740
     42.8936352      0.0006236
     42.8938852     -0.0129770
     42.8941352     -0.0059953
     42.8943852     -0.0094561
     42.8946352     -0.0205891
     42.8948852      0.0147914
     42.8951352     -0.0077006
     42.8953852     -0.0102115
     42.8956352      0.0094452
     42.8958852      0.0115745
     42.8961352     -0.0217268
     42.8963852      0.0059202
     42.8966352     -0.0029903
     42.8968852     -0.0063731
     42.8971352     -0.0026088
     42.8973852     -0.0069588
     42.8976352     -0.0036626
     42.8978852      0.0044339
     42.8981352      0.0250443
     42.8983852     -0.0152605
     42.8986352      0.0098856
     42.8988852      0.0007822
     42.8991352     -0.0123926
     42.8993852      0.0027858
     42.8996352      0.0098382
     42.8998852      0.0079692
     42.9001352     -0.0104235
     42.9003852     -0.0001629
     42.9006352      0.0100491
     42.9008852      0.0063798
     42.9011352      0.0085783
     42.9013852      0.0011192
     42.9016352      0.0035257
     42.9018852      0.0183194
     42.9021352     -0.0102773
     42.9023852     -0.0004469
     42.9026352      0.0019157
     42.9028852     -0.0220084
     42.9031352     -0.0097531
     42.9033852     -0.0000805
     42.9036352      0.0020652
     42.9038852     -0.0103979
     42.9041352      0.0037378
     42.9043852     -0.0046581
     42.9046352     -0.0171401
     42.9048852     -0.0018555
     42.9051352      0.0094295
     42.9053852     -0.0024862
     42.9056352     -0.0079624
     42.9058852     -0.0204423
     42.9061352     -0.0157169
     42.9063852      0.0018262
     42.9066352      0.0101308
     42.9068852     -0.0071627
     42.9071352     -0.0057460
     42.9073852     -0.0108355
     42.9076352     -0.0167342
     42.9078852     -0.0271762
     42.9081352      0.0187961
     42.9083852      0.0118624
     42.9086352     -0.0085146
     42.9088852      0.0001763
     42.9091352      0.0103683
     42.9093852      0.0074174
     42.9096352      0.0038846
     42.9098852     -0.0048967
     42.9101352     -0.0130095
     42.9103852      0.0038561
     42.9106352      0.0155665
     42.9108852     -0.0126407
     42.9111352      0.0084965
     42.9113852      0.0066072
     42.9116352      0.0250895
     42.9118852      0.0154379
     42.9121352      0.0034553
     42.9123852     -0.0147829
     42.9126352     -0.0008673
     42.9128852     -0.0008722
     42.9131352      0.0060907
     42.9133852      0.0096201
     42.9136352      0.0041215
     42.9138852      0.0013010
     42.9141352     -0.0063566
     42.9143852     -0.0147314
     42.9146352     -0.0060588
     42.9148852     -0.0055576
     42.9151352      0.0208466
     42.9153852      0.0023888
     42.9156352      0.0102372
     42.9158852     -0.0012477
     42.9161352      0.0289694
     42.9163852     -0.0052966
     42.9166352     -0.0145710
     42.9168852     -0.0041243
     42.9171352      0.0097033
     42.9173852     -0.0158991
     42.9176352      0.0154148
     42.9178852      0.0017889
     42.9181352     -0.0065699
     42.9183852      0.0225454
     42.9186352      0.0022138
     42.9188852     -0.0037940
     42.9191352     -0.0073261
     42.9193852     -0.0178807
     42.9196352     -0.0202409
     42.9198852      0.0016542
     42.9201352      0.0257110
     42.9203852     -0.0171195
     42.9206352      0.0131583
     42.9208852      0.0076608
     42.9211352      0.0032008
     42.9213852      0.0031330
     42.9216352      0.0133916
     42.9218852      0.0023229
     42.9221352      0.0069740
     42.9223852      0.0097946
     42.9226352     -0.0062878
     42.9228852     -0.0065020
     42.9231352     -0.0052091
     42.9233852     -0.0046245
     42.9236352     -0.0212772
     42.9238852      0.0163070
     42.9241352     -0.0064609
     42.9243852      0.0037378
     42.9246352      0.0067161
     42.9248852      0.0071484
     42.9251352     -0.0089371
     42.9253852      0.0030670
     42.9256352      0.0032261
     42.9258852     -0.0076723
     42.9261352      0.0021980
     42.9263852      0.0032094
     42.9266352     -0.0016283
     42.9268852      0.0058365
     42.9271352     -0.0072249
     42.9273852     -0.0202837
     42.9276352      0.0104623
     42.9278852      0.0139891
     42.9281352      0.0006891
     42.9283852      0.0039709
     42.9286352      0.0046124
     42.9288852      0.0068570
     42.9291352     -0.0013547
     42.9293852      0.0099144
     42.9296352      0.0018751
     42.9298852      0.0137247
     42.9301352      0.0179763
     42.9303852     -0.0153311
     42.9306352     -0.0111375
     42.9308852     -0.0017844
     42.9311352     -0.0024398
     42.9313852     -0.0114675
     42.9316352     -0.0251682
     42.9318852     -0.0174336
     42.9321352     -0.0125017
     42.9323852     -0.0142612
     42.9326352     -0.0024247
     42.9328852     -0.0052160
     42.9331352     -0.0068507
     42.9333852      0.0034031
     42.9336352      0.0327836
     42.9338852     -0.0145603
     42.9341352      0.0103166
     42.9343852     -0.0022740
     42.9346352     -0.0152707
     42.9348852      0.0038784
     42.9351352      0.0019716
     42.9353852     -0.0045935
     42.9356352      0.0029494
     42.9358852      0.0088776
     42.9361352     -0.0045580
     42.9363852     -0.0098356
     42.9366352      0.0006189
     42.9368852      0.0090368
     42.9371352      0.0093739
     42.9373852     -0.0087096
     42.9376352      0.0176670
     42.9378852     -0.0066244
     42.9381352      0.0017840
     42.9383852     -0.0098096
     42.9386352      0.0005857
     42.9388852      0.0093299
     42.9391352      0.0212709
     42.9393852     -0.0068519
     42.9396352      0.0012569
     42.9398852     -0.0129034
     42.9401352      0.0094145
     42.9403852      0.0088352
     42.9406352      0.0026514
     42.9408852      0.0157596
     42.9411352     -0.0093629
     42.9413852     -0.0055120
     42.9416352      0.0143758
     42.9418852      0.0156565
     42.9421352      0.0042897
     42.9423852      0.0128687
     42.9426352      0.0065460
     42.9428852     -0.0017670
     42.9431352      0.0123072
     42.9433852     -0.0148194
     42.9436352      0.0155692
     42.9438852      0.0170625
     42.9441352      0.0148851
     42.9443852      0.0107851
     42.9446352     -0.0180052
     42.9448852     -0.0007089
     42.9451352      0.0012579
     42.9453852      0.0124922
     42.9456352      0.0007811
     42.9458852      0.0241806
     42.9461352      0.0002237
     42.9463852      0.0074730
     42.9466352      0.0049219
     42.9468852     -0.0085881
     42.9471352     -0.0091427
     42.9473852     -0.0026590
     42.9476352      0.0235038
     42.9478852     -0.0244876
     42.9481352     -0.0093089
     42.9483852     -0.0154025
     42.9486352      0.0007676
     42.9488852      0.0015310
     42.9491352      0.0063510
     42.9493852      0.0111647
     42.9496352     -0.0037092
     42.9498852      0.0098802
     42.9501352     -0.0073125
     42.9503852     -0.0031322
     42.9506352     -0.0110044
     42.9508852     -0.0059000
     42.9511352     -0.0005042
     42.9513852     -0.0131623
     42.9516352      0.0051263
     42.9518852     -0.0019341
     42.9521352      0.0058416
     42.9523852      0.0144107
     42.9526352     -0.0028594
     42.9528852     -0.0021230
     42.9531352     -0.0061541
     42.9533852     -0.0120735
     42.9536352     -0.0049004
     42.9538852     -0.0034430
     42.9541352      0.0097268
     42.9543852      0.0012527
     42.9546352     -0.0165688
     42.9548852      0.0080876
     42.9551352     -0.0087517
     42.9553852      0.0018819
     42.9556352      0.0026723
     42.9558852      0.0009113
     42.9561352      0.0162125
     42.9563852     -0.0166715
     42.9566352      0.0133804
     42.9568852      0.0020150
     42.9571352      0.0120997
     42.9573852     -0.0005894
     42.9576352     -0.0020850
     42.9578852     -0.0127513
     42.9581352     -0.0131863
     42.9583852     -0.0084243
     42.9586352     -0.0082160
     42.9588852      0.0143463
     42.9591352      0.0013339
     42.9593852      0.0045701
     42.9596352     -0.0059988
     42.9598852     -0.0164279
     42.9601352      0.0016633
     42.9603852      0.0237971
     42.9606352      0.0014593
     42.9608852     -0.0174609
     42.9611352     -0.0048528
     42.9613852     -0.0053338
     42.9616352     -0.0096551
     42.9618852     -0.0017937
     42.9621352     -0.0073994
     42.9623852     -0.0022322
     42.9626352     -0.0137449
     42.9628852     -0.0049989
     42.9631352      0.0026200
     42.9633852     -0.0022612
     42.9636352      0.0103922
     42.9638852      0.0043916
     42.9641352     -0.0011042
     42.9643852     -0.0097678
     42.9646352     -0.0088218
     42.9648852     -0.0304041
     42.9651352     -0.0018155
     42.9653852      0.0187465
     42.9656352     -0.0033357
     42.9658852     -0.0117509
     42.9661352      0.0250442
     42.9663852     -0.0112676
     42.9666352     -0.0092637
     42.9668852      0.0166918
     42.9671352      0.0139957
     42.9673852      0.0100470
     42.9676352      0.0023935
     42.9678852      0.0018847
     42.9681352      0.0190277
     42.9683852      0.0032467
     42.9686352     -0.0131020
     42.9688852     -0.0016809
     42.9691352      0.0147711
     42.9693852     -0.0019846
     42.9696352     -0.0180215
     42.9698852     -0.0199111
     42.9701352      0.0023758
     42.9703852      0.0049914
     42.9706352     -0.0021623
     42.9708852      0.0031632
     42.9711352     -0.0043723
     42.9713852      0.0070762
     42.9716352     -0.0044734
     42.9718852     -0.0192300
     42.9721352      0.0104944
     42.9723852     -0.0099626
     42.9726352     -0.0027759
     42.9728852      0.0044525
     42.9731352     -0.0009063
     42.9733852      0.0239244
     42.9736352     -0.0078734
     42.9738852     -0.0068663
     42.9741352      0.0031146
     42.9743852      0.0128836
     42.9746352      0.0152490
     42.9748852     -0.0043042
     42.9751352     -0.0131244
     42.9753852      0.0050404
     42.9756352     -0.0012732
     42.9758852      0.0003552
     42.9761352      0.0159870
     42.9763852      0.0066430
     42.9766352     -0.0213103
     42.9768852     -0.0020125
     42.9771352     -0.0171120
     42.9773852     -0.0017727
     42.9776352      0.0140936
     42.9778852     -0.0181512
     42.9781352     -0.0076127
     42.9783852      0.0039209
     42.9786352      0.0145110
     42.9788852      0.0192658
     42.9791352      0.0093800
     42.9793852      0.0013278
     42.9796352     -0.0091412
     42.9798852     -0.0001015
     42.9801352     -0.0194181
     42.9803852      0.0187575
     42.9806352     -0.0017142
     42.9808852     -0.0115589
     42.9811352     -0.0096870
     42.9813852     -0.0005903
     42.9816352      0.0009901
     42.9818852     -0.0083449
     42.9821352      0.0018223
     42.9823852     -0.0050906
     42.9826352     -0.0063814
     42.9828852     -0.0035287
     42.9831352     -0.0022642
     42.9833852     -0.0130816
     42.9836352      0.0094539
     42.9838852     -0.0060517
     42.9841352     -0.0097195
     42.9843852      0.0155496
     42.9846352      0.0101940
     42.9848852     -0.0101228
     42.9851352     -0.0059044
     42.9853852     -0.0051750
     42.9856352      0.0066535
     42.9858852     -0.0137375
     42.9861352     -0.0147974
     42.9863852      0.0042813
     42.9866352     -0.0144489
     42.9868852     -0.0162208
     42.9871352      0.0020308
     42.9873852      0.0055468
     42.9876352     -0.0006762
     42.9878852     -0.0026999
     42.9881352     -0.0091793
     42.9883852     -0.0006056
     42.9886352     -0.0155272
     42.9888852     -0.0100555
     42.9891352      0.0048830
     42.9893852     -0.0149140
     42.9896352     -0.0026838
     42.9898852      0.0092851
     42.9901352     -0.0066783
     42.9903852     -0.0040822
     42.9906352     -0.0084236
     42.9908852      0.0009405
     42.9911352     -0.0030616
     42.9913852      0.0010976
     42.9916352     -0.0015171
     42.9918852      0.0091458
     42.9921352     -0.0245829
     42.9923852      0.0043683
     42.9926352     -0.0119418
     42.9928852     -0.0221188
     42.9931352     -0.0143430
     42.9933852     -0.0003303
     42.9936352      0.0182493
     42.9938852      0.0098812
     42.9941352     -0.0019533
     42.9943852      0.0193085
     42.9946352      0.0148789
     42.9948852     -0.0018313
     42.9951352     -0.0172301
     42.9953852      0.0102589
     42.9956352     -0.0106188
     42.9958852      0.0054906
     42.9961352     -0.0074212
     42.9963852      0.0080401
     42.9966352      0.0067975
     42.9968852      0.0137239
     42.9971352     -0.0134703
     42.9973852      0.0012029
     42.9976352      0.0028575
     42.9978852      0.0034863
     42.9981352      0.0065443
     42.9983852     -0.0078500
     42.9986352      0.0054701
     42.9988852     -0.0116822
     42.9991352      0.0042902
     42.9993852     -0.0116180
     42.9996352      0.0166488
     42.9998852      0.0033901
     43.0001352      0.0005220
     43.0003852      0.0119860
     43.0006352      0.0130485
     43.0008852     -0.0106139
     43.0011352      0.0077568
     43.0013852      0.0076921
     43.0016352     -0.0028426
     43.0018852     -0.0033257
     43.0021352     -0.0030325
     43.0023852     -0.0143680
     43.0026352     -0.0051552
     43.0028852      0.0231399
     43.0031352     -0.0009890
     43.0033852      0.0088792
     43.0036352      0.0016113
     43.0038852      0.0000241
     43.0041352     -0.0045192
     43.0043852     -0.0046573
     43.0046352     -0.0065571
     43.0048852     -0.0101404
     43.0051352      0.0005343
     43.0053852      0.0081544
     43.0056352     -0.0144899
     43.0058852     -0.0031514
     43.0061352      0.0232215
     43.0063852     -0.0009446
     43.0066352      0.0107922
     43.0068852     -0.0055832
     43.0071352      0.0234501
     43.0073852     -0.0041670
     43.0076352     -0.0103941
     43.0078852     -0.0039473
     43.0081352      0.0069229
     43.0083852      0.0283878
     43.0086352     -0.0130008
     43.0088852     -0.0038379
     43.0091352     -0.0162269
     43.0093852      0.0073744
     43.0096352     -0.0093647
     43.0098852      0.0109385
     43.0101352     -0.0278043
     43.0103852      0.0061665
     43.0106352      0.0193654
     43.0108852      0.0055657
     43.0111352     -0.0138420
     43.0113852      0.0033580
     43.0116352      0.0138684
     43.0118852     -0.0218640
     43.0121352     -0.0023097
     43.0123852      0.0025770
     43.0126352      0.0031036
     43.0128852      0.0051225
     43.0131352      0.0093531
     43.0133852     -0.0044120
     43.0136352     -0.0218072
     43.0138852      0.0176767
     43.0141352     -0.0181933
     43.0143852     -0.0216203
     43.0146352      0.0075720
     43.0148852     -0.0034756
     43.0151352      0.0140992
     43.0153852      0.0169313
     43.0156352      0.0149341
     43.0158852     -0.0043746
     43.0161352     -0.0015686
     43.0163852     -0.0046974
     43.0166352     -0.0062933
     43.0168852      0.0146473
     43.0171352     -0.0271470
     43.0173852     -0.0151811
     43.0176352      0.0032487
     43.0178852      0.0130812
     43.0181352      0.0050426
     43.0183852      0.0005262
     43.0186352     -0.0110373
     43.0188852      0.0064640
     43.0191352     -0.0003387
     43.0193852      0.0077292
     43.0196352      0.0111439
     43.0198852     -0.0043020
     43.0201352     -0.0193859
     43.0203852     -0.0077701
     43.0206352     -0.0097832
     43.0208852      0.0115259
     43.0211352      0.0022928
     43.0213852      0.0158942
     43.0216352      0.0112852
     43.0218852     -0.0027342
     43.0221352     -0.0048616
     43.0223852     -0.0151687
     43.0226352     -0.0022295
     43.0228852     -0.0030976
     43.0231352      0.0064253
     43.0233852     -0.0016106
     43.0236352      0.0063966
     43.0238852     -0.0051879
     43.0241352      0.0010727
     43.0243852      0.0037855
     43.0246352      0.0026709
     43.0248852      0.0009471
     43.0251352     -0.0050394
     43.0253852      0.0051153
     43.0256352      0.0215328
     43.0258852      0.0090028
     43.0261352     -0.0113534
     43.0263852     -0.0092381
     43.0266352     -0.0024353
     43.0268852     -0.0168569
     43.0271352     -0.0058593
     43.0273852     -0.0121440
     43.0276352     -0.0056633
     43.0278852     -0.0095165
     43.0281352     -0.0035309
     43.0283852     -0.0018574
     43.0286352     -0.0034955
     43.0288852      0.0016509
     43.0291352     -0.0067338
     43.0293852     -0.0050506
     43.0296352     -0.0069854
     43.0298852      0.0073232
     43.0301352      0.0126472
     43.0303852      0.0174767
     43.0306352     -0.0040940
     43.0308852     -0.0044717
     43.0311352     -0.0095369
     43.0313852      0.0031545
     43.0316352     -0.0068732
     43.0318852      0.0001573
     43.0321352      0.0166607
     43.0323852      0.0021210
     43.0326352     -0.0146967
     43.0328852      0.0013932
     43.0331352     -0.0021243
     43.0333852     -0.0019934
     43.0336352     -0.0038107
     43.0338852     -0.0129653
     43.0341352      0.0140464
     43.0343852     -0.0233841
     43.0346352     -0.0212236
     43.0348852     -0.0115491
     43.0351352      0.0053081
     43.0353852     -0.0192000
     43.0356352      0.0198668
     43.0358852      0.0002918
     43.0361352      0.0017088
     43.0363852      0.0033225
     43.0366352      0.0017921
     43.0368852     -0.0035513
     43.0371352      0.0269466
     43.0373852      0.0169783
     43.0376352      0.0233513
     43.0378852      0.0090273
     43.0381352      0.0164568
     43.0383852      0.0046758
     43.0386352      0.0021256
     43.0388852     -0.0281703
     43.0391352     -0.0138337
     43.0393852     -0.0015155
     43.0396352      0.0016596
     43.0398852     -0.0027271
     43.0401352     -0.0061034
     43.0403852      0.0047117
     43.0406352     -0.0001795
     43.0408852      0.0025047
     43.0411352     -0.0008189
     43.0413852     -0.0150305
     43.0416352     -0.0032519
     43.0418852      0.0118694
     43.0421352     -0.0180255
     43.0423852     -0.0034586
     43.0426352     -0.0036758
     43.0428852      0.0210740
     43.0431352     -0.0039951
     43.0433852      0.0161800
     43.0436352      0.0118811
     43.0438852     -0.0304305
     43.0441352     -0.0026706
     43.0443852     -0.0250795
     43.0446352     -0.0061414
     43.0448852     -0.0073011
     43.0451352     -0.0051794
     43.0453852     -0.0218899
     43.0456352      0.0126608
     43.0458852      0.0060061
     43.0461352     -0.0194499
     43.0463852     -0.0164262
     43.0466352      0.0010135
     43.0468852      0.0149344
     43.0471352     -0.0016658
     43.0473852     -0.0079134
     43.0476352     -0.0057426
     43.0478852     -0.0178769
     43.0481352      0.0003803
     43.0483852     -0.0002771
     43.0486352      0.0133389
     43.0488852     -0.0072871
     43.0491352      0.0138181
     43.0493852     -0.0006276
     43.0496352     -0.0021797
     43.0498852      0.0100120
     43.0501352      0.0079218
     43.0503852     -0.0158620
     43.0506352      0.0004070
     43.0508852      0.0115399
     43.0511352     -0.0202476
     43.0513852      0.0079039
     43.0516352     -0.0104192
     43.0518852      0.0089593
     43.0521352     -0.0036292
     43.0523852     -0.0008723
     43.0526352      0.0115934
     43.0528852      0.0034620
     43.0531352     -0.0100222
     43.0533852     -0.0130360
     43.0536352     -0.0203569
     43.0538852      0.0014920
     43.0541352     -0.0083051
     43.0543852      0.0114549
     43.0546352     -0.0194001
     43.0548852     -0.0007597
     43.0551352     -0.0135313
     43.0553852      0.0004212
     43.0556352     -0.0062987
     43.0558852      0.0121008
     43.0561352     -0.0104917
     43.0563852      0.0121622
     43.0566352     -0.0092173
     43.0568852     -0.0114818
     43.0571352     -0.0072815
     43.0573852     -0.0185468
     43.0576352      0.0009664
     43.0578852      0.0219862
     43.0581352     -0.0108165
     43.0583852      0.0122851
     43.0586352     -0.0069779
     43.0588852     -0.0141827
     43.0591352     -0.0233209
     43.0593852     -0.0036223
     43.0596352      0.0010600
     43.0598852      0.0056994
     43.0601352      0.0069003
     43.0603852      0.0023712
     43.0606352     -0.0037014
     43.0608852     -0.0058335
     43.0611352      0.0001973
     43.0613852      0.0032655
     43.0616352      0.0089191
     43.0618852     -0.0039291
     43.0621352     -0.0025625
     43.0623852      0.0172893
     43.0626352     -0.0057737
     43.0628852      0.0004416
     43.0631352      0.0229884
     43.0633852      0.0078503
     43.0636352     -0.0046332
     43.0638852      0.0154934
     43.0641352      0.0258109
     43.0643852     -0.0041807
     43.0646352     -0.0083249
     43.0648852     -0.0033789
     43.0651352     -0.0088605
     43.0653852     -0.0114442
     43.0656352      0.0052459
     43.0658852      0.0039838
     43.0661352     -0.0005203
     43.0663852      0.0018388
     43.0666352      0.0167475
     43.0668852     -0.0065790
     43.0671352      0.0078463
     43.0673852     -0.0092272
     43.0676352      0.0062025
     43.0678852      0.0002079
     43.0681352      0.0244449
     43.0683852      0.0180281
     43.0686352     -0.0082121
     43.0688852     -0.0204884
     43.0691352      0.0083209
     43.0693852      0.0007234
     43.0696352      0.0032683
     43.0698852     -0.0058499
     43.0701352      0.0054617
     43.0703852     -0.0031029
     43.0706352     -0.0013647
     43.0708852      0.0080102
     43.0711352      0.0108314
     43.0713852     -0.0135625
     43.0716352     -0.0033556
     43.0718852     -0.0087273
     43.0721352      0.0219343
     43.0723852      0.0043756
     43.0726352     -0.0102930
     43.0728852     -0.0031491
     43.0731352     -0.0072995
     43.0733852      0.0008504
     43.0736352      0.0044329
     43.0738852      0.0057367
     43.0741352     -0.0070474
     43.0743852      0.0096378
     43.0746352      0.0116044
     43.0748852      0.0226806
     43.0751352      0.0061133
     43.0753852     -0.0258686
     43.0756352     -0.0075706
     43.0758852      0.0042816
     43.0761352     -0.0006631
     43.0763852     -0.0025131
     43.0766352     -0.0072912
     43.0768852     -0.0140155
     43.0771352     -0.0051121
     43.0773852     -0.0052059
     43.0776352     -0.0021029
     43.0778852      0.0097360
     43.0781352     -0.0218324
     43.0783852     -0.0033152
     43.0786352      0.0167369
     43.0788852     -0.0051687
     43.0791352      0.0138973
     43.0793852     -0.0070316
     43.0796352     -0.0076672
     43.0798852      0.0003971
     43.0801352     -0.0043250
     43.0803852      0.0082419
     43.0806352     -0.0155266
     43.0808852      0.0077675
     43.0811352      0.0129718
     43.0813852      0.0008598
     43.0816352     -0.0121324
     43.0818852      0.0086259
     43.0821352      0.0087374
     43.0823852      0.0017264
     43.0826352     -0.0199163
     43.0828852      0.0038795
     43.0831352     -0.0019833
     43.0833852     -0.0105129
     43.0836352      0.0086170
     43.0838852      0.0065498
     43.0841352      0.0056380
     43.0843852      0.0177371
     43.0846352      0.0118457
     43.0848852     -0.0001884
     43.0851352     -0.0012159
