Frequency (GHz)      Flux (Jy)
     42.8243852      0.2120100
     42.8246352     -0.0166903
     42.8248852      0.0296522
     42.8251352     -0.0370315
     42.8253852     -0.0300540
     42.8256352     -0.0131261
     42.8258852      0.0137471
     42.8261352     -0.0065235
     42.8263852     -0.0213769
     42.8266352     -0.0194873
     42.8268852      0.0047957
     42.8271352     -0.0302837
     42.8273852     -0.0023824
     42.8276352      0.0325282
     42.8278852     -0.0150411
     42.8281352      0.0080771
     42.8283852     -0.0033907
     42.8286352     -0.0305858
     42.8288852      0.0006741
     42.8291352     -0.0379386
     42.8293852      0.0233974
     42.8296352     -0.0181106
     42.8298852     -0.0277804
     42.8301352      0.0294942
     42.8303852      0.0184157
     42.8306352      0.0347612
     42.8308852      0.0155490
     42.8311352      0.0426703
     42.8313852      0.0070926
     42.8316352     -0.0053432
     42.8318852      0.0461580
     42.8321352     -0.0100268
     42.8323852      0.0137296
     42.8326352     -0.0579570
     42.8328852     -0.0212048
     42.8331352     -0.0204680
     42.8333852     -0.0320209
     42.8336352      0.0068321
     42.8338852     -0.0134946
     42.8341352     -0.0018613
     42.8343852      0.0347141
     42.8346352      0.0192768
     42.8348852      0.0308015
     42.8351352      0.0038046
     42.8353852      0.0001471
     42.8356352      0.0120908
     42.8358852     -0.0273714
     42.8361352     -0.0078820
     42.8363852     -0.0114367
     42.8366352      0.0021116
     42.8368852      0.0166019
     42.8371352     -0.0657765
     42.8373852      0.0208956
     42.8376352     -0.0398522
     42.8378852      0.0129656
     42.8381352      0.0043183
     42.8383852     -0.0255869
     42.8386352     -0.0256971
     42.8388852      0.0131378
     42.8391352      0.0099897
     42.8393852      0.0090029
     42.8396352     -0.0682301
     42.8398852     -0.0155640
     42.8401352      0.0305813
     42.8403852     -0.0499516
     42.8406352     -0.0054753
     42.8408852      0.0297561
     42.8411352     -0.0271632
     42.8413852      0.0072624
     42.8416352     -0.0089945
     42.8418852      0.0119821
     42.8421352      0.0117086
     42.8423852     -0.0230042
     42.8426352     -0.0165113
     42.8428852      0.0047102
     42.8431352     -0.0052096
     42.8433852     -0.0393241
     42.8436352     -0.0083949
     42.8438852      0.0281985
     42.8441352     -0.0069544
     42.8443852      0.0177964
     42.8446352      0.0125936
     42.8448852      0.0353405
     42.8451352     -0.0495284
     42.8453852     -0.0192841
     42.8456352     -0.0158174
     42.8458852      0.0067291
     42.8461352      0.0078745
     42.8463852      0.0365978
     42.8466352     -0.0185925
     42.8468852     -0.0050438
     42.8471352      0.0145309
     42.8473852      0.0130465
     42.8476352      0.0112590
     42.8478852      0.0294718
     42.8481352      0.0213316
     42.8483852      0.0374264
     42.8486352      0.0224190
     42.8488852      0.0074198
     42.8491352      0.0424190
     42.8493852     -0.0140906
     42.8496352     -0.0258957
     42.8498852      0.0103315
     42.8501352     -0.0166959
     42.8503852      0.0149899
     42.8506352      0.0072102
     42.8508852      0.0092007
     42.8511352      0.0046997
     42.8513852      0.0028612
     42.8516352      0.0200103
     42.8518852     -0.0486735
     42.8521352     -0.0099709
     42.8523852      0.0154556
     42.8526352      0.0112236
     42.8528852      0.0267941
     42.8531352      0.0357968
     42.8533852     -0.0032428
     42.8536352      0.0163654
     42.8538852      0.0127844
     42.8541352     -0.0057288
     42.8543852      0.0236290
     42.8546352     -0.0165983
     42.8548852      0.0081709
     42.8551352     -0.0435507
     42.8553852      0.0016831
     42.8556352      0.0093961
     42.8558852      0.0025573
     42.8561352     -0.0075614
     42.8563852     -0.0027094
     42.8566352      0.0127185
     42.8568852      0.0343560
     42.8571352     -0.0128091
     42.8573852     -0.0101726
     42.8576352     -0.0138073
     42.8578852      0.0121081
     42.8581352     -0.0190912
     42.8583852     -0.0074385
     42.8586352      0.0182237
     42.8588852     -0.0038853
     42.8591352     -0.0272771
     42.8593852     -0.0280267
     42.8596352     -0.0683207
     42.8598852      0.0069528
     42.8601352     -0.0075086
     42.8603852      0.0089154
     42.8606352      0.0124052
     42.8608852      0.0230451
     42.8611352      0.0065405
     42.8613852     -0.0321919
     42.8616352      0.0224232
     42.8618852     -0.0336745
     42.8621352     -0.0457581
     42.8623852     -0.0196107
     42.8626352      0.0283281
     42.8628852      0.0279950
     42.8631352     -0.0039659
     42.8633852     -0.0288976
     42.8636352     -0.0123502
     42.8638852     -0.0091150
     42.8641352      0.0002164
     42.8643852      0.0238346
     42.8646352     -0.0100228
     42.8648852      0.0321576
     42.8651352     -0.0159142
     42.8653852     -0.0166401
     42.8656352     -0.0112295
     42.8658852     -0.0113492
     42.8661352      0.0516559
     42.8663852     -0.0286400
     42.8666352     -0.0203670
     42.8668852      0.0079580
     42.8671352     -0.0147218
     42.8673852      0.0369080
     42.8676352     -0.0323411
     42.8678852     -0.0055867
     42.8681352      0.0200182
     42.8683852     -0.0173413
     42.8686352      0.0031460
     42.8688852      0.0222077
     42.8691352     -0.0079144
     42.8693852      0.0113410
     42.8696352      0.0211976
     42.8698852     -0.0161691
     42.8701352     -0.0688642
     42.8703852      0.0112286
     42.8706352     -0.0090211
     42.8708852     -0.0042779
     42.8711352      0.0160719
     42.8713852     -0.0144571
     42.8716352     -0.0095395
     42.8718852     -0.0233971
     42.8721352      0.0497361
     42.8723852     -0.0160071
     42.8726352      0.0216173
     42.8728852      0.0026962
     42.8731352      0.0214784
     42.8733852     -0.0026740
     42.8736352     -0.0055274
     42.8738852      0.0368201
     42.8741352     -0.0100099
     42.8743852     -0.0374179
     42.8746352     -0.0002875
     42.8748852     -0.0090243
     42.8751352     -0.0346970
     42.8753852     -0.0113393
     42.8756352     -0.0220921
     42.8758852     -0.0272903
     42.8761352     -0.0148178
     42.8763852     -0.0554263
     42.8766352     -0.0398392
     42.8768852      0.0128046
     42.8771352      0.0134877
     42.8773852     -0.0339762
     42.8776352      0.0105825
     42.8778852      0.0291428
     42.8781352     -0.0310968
     42.8783852      0.0253935
     42.8786352      0.0254380
     42.8788852     -0.0139558
     42.8791352      0.0195892
     42.8793852     -0.0050729
     42.8796352     -0.0380720
     42.8798852      0.0233809
     42.8801352      0.0036548
     42.8803852     -0.0215824
     42.8806352     -0.0473640
     42.8808852     -0.0113507
     42.8811352     -0.0113367
     42.8813852     -0.0172584
     42.8816352     -0.0287917
     42.8818852     -0.0824943
     42.8821352      0.0039247
     42.8823852     -0.0167116
     42.8826352      0.0029354
     42.8828852      0.0199884
     42.8831352     -0.0256463
     42.8833852     -0.0154883
     42.8836352     -0.0343661
     42.8838852      0.0075038
     42.8841352      0.0195410
     42.8843852      0.0150052
     42.8846352     -0.0421902
     42.8848852     -0.0024812
     42.8851352      0.0195102
     42.8853852     -0.0259322
     42.8856352     -0.0177985
     42.8858852     -0.0005504
     42.8861352      0.0008100
     42.8863852      0.0495042
     42.8866352      0.0409835
     42.8868852     -0.0211449
     42.8871352      0.0155984
     42.8873852     -0.0570210
     42.8876352     -0.0140988
     42.8878852      0.0150841
     42.8881352     -0.0438691
     42.8883852     -0.0029581
     42.8886352     -0.0261308
     42.8888852      0.0110133
     42.8891352     -0.0285233
     42.8893852      0.0008583
     42.8896352      0.0287056
     42.8898852     -0.0183802
     42.8901352      0.0419169
     42.8903852      0.0175981
     42.8906352      0.0216167
     42.8908852     -0.0251261
     42.8911352     -0.0220194
     42.8913852     -0.0195560
     42.8916352      0.0070028
     42.8918852     -0.0107851
     42.8921352     -0.0057742
     42.8923852      0.0182621
     42.8926352      0.0020443
     42.8928852      0.0324452
     42.8931352      0.0071693
     42.8933852     -0.0119454
     42.8936352     -0.0406423
     42.8938852      0.0114374
     42.8941352      0.0243134
     42.8943852     -0.0182855
     42.8946352     -0.0143713
     42.8948852     -0.0310338
     42.8951352      0.0030800
     42.8953852      0.0207965
     42.8956352      0.0117062
     42.8958852     -0.0012638
     42.8961352      0.0008617
     42.8963852      0.0319803
     42.8966352      0.0000684
     42.8968852      0.0216296
     42.8971352     -0.0238758
     42.8973852      0.0073905
     42.8976352     -0.0113300
     42.8978852      0.0140992
     42.8981352      0.0164326
     42.8983852      0.0246208
     42.8986352      0.0127241
     42.8988852      0.0131010
     42.8991352     -0.0018770
     42.8993852     -0.0119563
     42.8996352      0.0211695
     42.8998852     -0.0139499
     42.9001352      0.0083234
     42.9003852      0.0201051
     42.9006352      0.0046062
     42.9008852     -0.0219907
     42.9011352      0.0284205
     42.9013852      0.0214971
     42.9016352      0.0365741
     42.9018852     -0.0076309
     42.9021352     -0.0086299
     42.9023852      0.0131790
     42.9026352      0.0024355
     42.9028852     -0.0197858
     42.9031352      0.0118426
     42.9033852      0.0169429
     42.9036352     -0.0279761
     42.9038852      0.0043423
     42.9041352     -0.0408878
     42.9043852      0.0019487
     42.9046352      0.0491989
     42.9048852     -0.0042697
     42.9051352      0.0137928
     42.9053852      0.0632124
     42.9056352      0.0044662
     42.9058852      0.0220323
     42.9061352      0.0128558
     42.9063852     -0.0162602
     42.9066352      0.0104649
     42.9068852      0.0160064
     42.9071352      0.0189375
     42.9073852      0.0259400
     42.9076352     -0.0220744
     42.9078852      0.0296980
     42.9081352      0.0304897
     42.9083852     -0.0187439
     42.9086352      0.0215145
     42.9088852      0.0079003
     42.9091352     -0.0133583
     42.9093852     -0.0186820
     42.9096352      0.0062162
     42.9098852      0.0312139
     42.9101352     -0.0142947
     42.9103852      0.0144862
     42.9106352     -0.0155273
     42.9108852      0.0284943
     42.9111352      0.0090025
     42.9113852     -0.0975955
     42.9116352     -0.0014443
     42.9118852     -0.0382454
     42.9121352      0.0317304
     42.9123852     -0.0174769
     42.9126352      0.0208576
     42.9128852      0.0136006
     42.9131352     -0.0060225
     42.9133852     -0.0112056
     42.9136352     -0.0239087
     42.9138852     -0.0420426
     42.9141352     -0.0165279
     42.9143852      0.0235686
     42.9146352      0.0528125
     42.9148852     -0.0577935
     42.9151352     -0.0255521
     42.9153852     -0.0109059
     42.9156352      0.0133494
     42.9158852     -0.0066398
     42.9161352     -0.0381052
     42.9163852      0.0130247
     42.9166352     -0.0652457
     42.9168852      0.0509616
     42.9171352      0.0052999
     42.9173852      0.0050518
     42.9176352     -0.0234197
     42.9178852      0.0026610
     42.9181352      0.0673452
     42.9183852     -0.0229136
     42.9186352     -0.0265280
     42.9188852     -0.0031129
     42.9191352     -0.0214748
     42.9193852      0.0837435
     42.9196352      0.0348673
     42.9198852     -0.0261603
     42.9201352      0.0359664
     42.9203852     -0.0422783
     42.9206352      0.0143456
     42.9208852      0.0341566
     42.9211352     -0.0179192
     42.9213852     -0.0127707
     42.9216352     -0.0208044
     42.9218852      0.0206230
     42.9221352     -0.0500901
     42.9223852     -0.0087738
     42.9226352      0.0340169
     42.9228852      0.0196947
     42.9231352      0.0059013
     42.9233852     -0.0393566
     42.9236352     -0.0086280
     42.9238852     -0.0421180
     42.9241352     -0.0265129
     42.9243852     -0.0085223
     42.9246352     -0.0113353
     42.9248852     -0.0220101
     42.9251352     -0.0094403
     42.9253852     -0.0074034
     42.9256352      0.0217508
     42.9258852      0.0056596
     42.9261352     -0.0176522
     42.9263852      0.0164641
     42.9266352      0.0171543
     42.9268852     -0.0120124
     42.9271352     -0.0209164
     42.9273852     -0.0221609
     42.9276352     -0.0142460
     42.9278852     -0.0029048
     42.9281352      0.0329067
     42.9283852     -0.0492680
     42.9286352      0.0111081
     42.9288852      0.0303203
     42.9291352      0.0206792
     42.9293852      0.0072037
     42.9296352     -0.0170855
     42.9298852      0.0232277
     42.9301352      0.0003875
     42.9303852     -0.0016556
     42.9306352     -0.0235998
     42.9308852     -0.0220022
     42.9311352     -0.0177222
     42.9313852     -0.0319116
     42.9316352     -0.0031355
     42.9318852     -0.0386405
     42.9321352      0.0015748
     42.9323852     -0.0224892
     42.9326352      0.0200940
     42.9328852      0.0135888
     42.9331352     -0.0470701
     42.9333852     -0.0038396
     42.9336352     -0.0144873
     42.9338852     -0.0130187
     42.9341352     -0.0290120
     42.9343852     -0.0027119
     42.9346352      0.0145514
     42.9348852     -0.0181231
     42.9351352      0.0004412
     42.9353852     -0.0105740
     42.9356352      0.0231693
     42.9358852      0.0292796
     42.9361352      0.0491648
     42.9363852     -0.0081138
     42.9366352     -0.0073500
     42.9368852      0.0296336
     42.9371352     -0.0353709
     42.9373852      0.0446986
     42.9376352     -0.0249772
     42.9378852      0.0074004
     42.9381352      0.0097022
     42.9383852     -0.0125139
     42.9386352      0.0078768
     42.9388852      0.0225426
     42.9391352     -0.0212223
     42.9393852     -0.0039730
     42.9396352      0.0339909
     42.9398852      0.0123827
     42.9401352     -0.0343482
     42.9403852     -0.0107048
     42.9406352     -0.0245145
     42.9408852      0.0193183
     42.9411352     -0.0069357
     42.9413852      0.0405129
     42.9416352      0.0096476
     42.9418852      0.0323156
     42.9421352     -0.0090647
     42.9423852      0.0253058
     42.9426352      0.0288820
     42.9428852      0.0306404
     42.9431352      0.0200383
     42.9433852      0.0120758
     42.9436352      0.0266671
     42.9438852      0.0232913
     42.9441352      0.0014526
     42.9443852     -0.0096845
     42.9446352      0.0275757
     42.9448852      0.0016713
     42.9451352     -0.0058751
     42.9453852     -0.0133231
     42.9456352     -0.0154314
     42.9458852     -0.0149465
     42.9461352     -0.0329601
     42.9463852     -0.0251785
     42.9466352     -0.0176251
     42.9468852      0.0330730
     42.9471352      0.0019214
     42.9473852      0.0034109
     42.9476352     -0.0030842
     42.9478852      0.0294456
     42.9481352     -0.0013653
     42.9483852      0.0294025
     42.9486352      0.0124413
     42.9488852      0.0113193
     42.9491352      0.0260958
     42.9493852     -0.0007532
     42.9496352     -0.0017442
     42.9498852      0.0008030
     42.9501352     -0.0070481
     42.9503852     -0.0159068
     42.9506352     -0.0135234
     42.9508852     -0.0274614
     42.9511352      0.0043780
     42.9513852      0.0110679
     42.9516352      0.0005567
     42.9518852     -0.0180156
     42.9521352     -0.0443130
     42.9523852     -0.0032367
     42.9526352     -0.0402439
     42.9528852      0.0206918
     42.9531352      0.0233634
     42.9533852     -0.0313994
     42.9536352     -0.0348545
     42.9538852      0.0265090
     42.9541352     -0.0179866
     42.9543852     -0.0071371
     42.9546352     -0.0014752
     42.9548852     -0.0360366
     42.9551352      0.0330173
     42.9553852      0.0176945
     42.9556352     -0.0101791
     42.9558852      0.0575613
     42.9561352      0.0087226
     42.9563852     -0.0304018
     42.9566352      0.0048953
     42.9568852      0.0104117
     42.9571352      0.0136070
     42.9573852     -0.0051309
     42.9576352     -0.0336904
     42.9578852     -0.0554707
     42.9581352     -0.0021098
     42.9583852      0.0280971
     42.9586352     -0.0165312
     42.9588852     -0.0276315
     42.9591352     -0.0341269
     42.9593852      0.0226415
     42.9596352      0.0410029
     42.9598852     -0.0329920
     42.9601352      0.0159016
     42.9603852     -0.0203913
     42.9606352      0.0276863
     42.9608852     -0.0312694
     42.9611352      0.0142238
     42.9613852     -0.0078487
     42.9616352     -0.0333876
     42.9618852      0.0337592
     42.9621352     -0.0416367
     42.9623852     -0.0061322
     42.9626352     -0.0185618
     42.9628852      0.0085865
     42.9631352      0.0377881
     42.9633852     -0.0374643
     42.9636352      0.0141670
     42.9638852     -0.0016843
     42.9641352     -0.0290186
     42.9643852      0.0248789
     42.9646352      0.0194643
     42.9648852      0.0749346
     42.9651352      0.0072384
     42.9653852      0.0093219
     42.9656352     -0.0200364
     42.9658852     -0.0241727
     42.9661352     -0.0004729
     42.9663852      0.0073333
     42.9666352     -0.0097507
     42.9668852     -0.0050406
     42.9671352     -0.0125747
     42.9673852      0.0324531
     42.9676352     -0.0049002
     42.9678852     -0.0188878
     42.9681352      0.0240460
     42.9683852      0.0491621
     42.9686352     -0.0166931
     42.9688852      0.0172424
     42.9691352      0.0261109
     42.9693852     -0.0485733
     42.9696352      0.0343722
     42.9698852      0.0318311
     42.9701352     -0.0025834
     42.9703852     -0.0369433
     42.9706352      0.0100202
     42.9708852     -0.0277983
     42.9711352     -0.0155391
     42.9713852     -0.0168867
     42.9716352     -0.0131581
     42.9718852      0.0212345
     42.9721352     -0.0268152
     42.9723852     -0.0105243
     42.9726352      0.0313575
     42.9728852      0.0005469
     42.9731352      0.0230704
     42.9733852      0.0333131
     42.9736352      0.0124128
     42.9738852      0.0134138
     42.9741352     -0.0004332
     42.9743852      0.0358559
     42.9746352     -0.0294242
     42.9748852      0.0077900
     42.9751352      0.0349964
     42.9753852     -0.0016859
     42.9756352     -0.0036853
     42.9758852      0.0048439
     42.9761352      0.0279268
     42.9763852     -0.0119319
     42.9766352      0.0361117
     42.9768852     -0.0163734
     42.9771352      0.0055515
     42.9773852      0.0300919
     42.9776352     -0.0013010
     42.9778852     -0.0143529
     42.9781352      0.0170606
     42.9783852      0.0167934
     42.9786352     -0.0149966
     42.9788852      0.0039773
     42.9791352      0.0010413
     42.9793852     -0.0012388
     42.9796352     -0.0010813
     42.9798852      0.0194677
     42.9801352     -0.0406050
     42.9803852      0.0221885
     42.9806352     -0.0310608
     42.9808852     -0.0315210
     42.9811352     -0.0403350
     42.9813852     -0.0048852
     42.9816352      0.0054443
     42.9818852     -0.0122388
     42.9821352      0.0051757
     42.9823852     -0.0005123
     42.9826352      0.0015738
     42.9828852      0.0325242
     42.9831352     -0.0019403
     42.9833852     -0.0286655
     42.9836352     -0.0243129
     42.9838852     -0.0391848
     42.9841352      0.0315572
     42.9843852     -0.0134691
     42.9846352      0.0015412
     42.9848852      0.0224114
     42.9851352      0.0330460
     42.9853852      0.0337450
     42.9856352      0.0052208
     42.9858852     -0.0263465
     42.9861352     -0.0285536
     42.9863852     -0.0041681
     42.9866352      0.0025414
     42.9868852      0.0049248
     42.9871352      0.0168252
     42.9873852     -0.0333619
     42.9876352     -0.0418867
     42.9878852      0.0458186
     42.9881352      0.0050061
     42.9883852      0.0098415
     42.9886352     -0.0067310
     42.9888852      0.0033075
     42.9891352     -0.0011128
     42.9893852      0.0105127
     42.9896352      0.0085774
     42.9898852     -0.0130467
     42.9901352      0.0183571
     42.9903852     -0.0138898
     42.9906352      0.0186899
     42.9908852      0.0235846
     42.9911352      0.0226017
     42.9913852      0.0115977
     42.9916352     -0.0070957
     42.9918852     -0.0225273
     42.9921352      0.0032192
     42.9923852      0.0266859
     42.9926352      0.0570844
     42.9928852     -0.0073414
     42.9931352     -0.0506723
     42.9933852     -0.0116407
     42.9936352      0.0098105
     42.9938852      0.0240259
     42.9941352      0.0022018
     42.9943852     -0.0104164
     42.9946352      0.0172660
     42.9948852      0.0144767
     42.9951352     -0.0196489
     42.9953852     -0.0296331
     42.9956352      0.0227212
     42.9958852     -0.0073691
     42.9961352     -0.0013714
     42.9963852     -0.0048504
     42.9966352      0.0094868
     42.9968852     -0.0183223
     42.9971352      0.0302742
     42.9973852     -0.0036590
     42.9976352      0.0181014
     42.9978852     -0.0034688
     42.9981352     -0.0087773
     42.9983852      0.0115046
     42.9986352     -0.0127589
     42.9988852      0.0003055
     42.9991352      0.0021744
     42.9993852     -0.0104250
     42.9996352     -0.0274602
     42.9998852      0.0126181
     43.0001352     -0.0470882
     43.0003852     -0.0374973
     43.0006352     -0.0193874
     43.0008852      0.0207645
     43.0011352      0.0162474
     43.0013852     -0.0026704
     43.0016352      0.0251277
     43.0018852      0.0002032
     43.0021352      0.0111385
     43.0023852      0.0051272
     43.0026352      0.0084819
     43.0028852     -0.0001274
     43.0031352      0.0595185
     43.0033852     -0.0278838
     43.0036352     -0.0316832
     43.0038852     -0.0165416
     43.0041352     -0.0194318
     43.0043852      0.0244892
     43.0046352      0.0034191
     43.0048852      0.0010267
     43.0051352     -0.0037889
     43.0053852     -0.0176852
     43.0056352     -0.0318401
     43.0058852     -0.0154674
     43.0061352      0.0024141
     43.0063852      0.0009664
     43.0066352     -0.0257355
     43.0068852     -0.0201414
     43.0071352     -0.0137689
     43.0073852     -0.0382982
     43.0076352     -0.0478042
     43.0078852     -0.0127972
     43.0081352      0.0226746
     43.0083852      0.0015455
     43.0086352      0.0154198
     43.0088852     -0.0017290
     43.0091352      0.0111000
     43.0093852      0.0051080
     43.0096352      0.0501918
     43.0098852      0.0115508
     43.0101352      0.0061922
     43.0103852      0.0224903
     43.0106352     -0.0118675
     43.0108852     -0.0057389
     43.0111352     -0.0113159
     43.0113852      0.0226349
     43.0116352      0.0026923
     43.0118852     -0.0241138
     43.0121352      0.0280387
     43.0123852     -0.0156609
     43.0126352     -0.0528495
     43.0128852      0.0215487
     43.0131352      0.0223560
     43.0133852     -0.0021059
     43.0136352     -0.0046558
     43.0138852      0.0000444
     43.0141352     -0.0255692
     43.0143852     -0.0114295
     43.0146352      0.0129346
     43.0148852     -0.0211768
     43.0151352      0.0212325
     43.0153852     -0.0064828
     43.0156352      0.0001008
     43.0158852      0.0298842
     43.0161352     -0.0049697
     43.0163852     -0.0136424
     43.0166352     -0.0072604
     43.0168852     -0.0261179
     43.0171352     -0.0201793
     43.0173852     -0.0117971
     43.0176352      0.0115573
     43.0178852     -0.0073034
     43.0181352     -0.0041560
     43.0183852     -0.0216593
     43.0186352      0.0083041
     43.0188852     -0.0356619
     43.0191352     -0.0337548
     43.0193852     -0.0215373
     43.0196352      0.0089060
     43.0198852     -0.0345770
     43.0201352      0.0480346
     43.0203852     -0.0129416
     43.0206352     -0.0222924
     43.0208852     -0.0207867
     43.0211352      0.0115800
     43.0213852     -0.0271187
     43.0216352     -0.0128688
     43.0218852     -0.0024611
     43.0221352     -0.0025754
     43.0223852      0.0155898
     43.0226352     -0.0163760
     43.0228852      0.0186387
     43.0231352      0.0354676
     43.0233852     -0.0201835
     43.0236352     -0.0012687
     43.0238852     -0.0110732
     43.0241352      0.0476504
     43.0243852     -0.0437671
     43.0246352      0.0020671
     43.0248852     -0.0027096
     43.0251352      0.0263796
     43.0253852     -0.0007736
     43.0256352     -0.0478248
     43.0258852     -0.0388793
     43.0261352     -0.0117787
     43.0263852      0.0314789
     43.0266352     -0.0121516
     43.0268852     -0.0286459
     43.0271352      0.0148599
     43.0273852     -0.0095916
     43.0276352      0.0029838
     43.0278852      0.0043679
     43.0281352      0.0043788
     43.0283852      0.0173689
     43.0286352      0.0140046
     43.0288852     -0.0344077
     43.0291352      0.0279290
     43.0293852      0.0296839
     43.0296352      0.0383032
     43.0298852     -0.0269769
     43.0301352      0.0201728
     43.0303852     -0.0077106
     43.0306352      0.0018411
     43.0308852     -0.0083913
     43.0311352      0.0122032
     43.0313852     -0.0101677
     43.0316352      0.0209651
     43.0318852      0.0166865
     43.0321352     -0.0149926
     43.0323852     -0.0089746
     43.0326352     -0.0162850
     43.0328852      0.0029249
     43.0331352     -0.0053695
     43.0333852      0.0220205
     43.0336352      0.0019470
     43.0338852      0.0138196
     43.0341352     -0.0182901
     43.0343852      0.0486779
     43.0346352     -0.0258455
     43.0348852      0.0395256
     43.0351352     -0.0074513
     43.0353852     -0.0020122
     43.0356352     -0.0136179
     43.0358852      0.0094936
     43.0361352      0.0296290
     43.0363852     -0.0146916
     43.0366352      0.0203234
     43.0368852      0.0240090
     43.0371352     -0.0088962
     43.0373852     -0.0085360
     43.0376352     -0.0147975
     43.0378852     -0.0277689
     43.0381352      0.0029054
     43.0383852     -0.0261209
     43.0386352      0.0001461
     43.0388852      0.0054807
     43.0391352      0.0245274
     43.0393852      0.0127132
     43.0396352     -0.0505920
     43.0398852      0.0156612
     43.0401352     -0.0221282
     43.0403852     -0.0176262
     43.0406352     -0.0023469
     43.0408852     -0.0335575
     43.0411352      0.0188536
     43.0413852      0.0035507
     43.0416352      0.0397452
     43.0418852     -0.0361569
     43.0421352      0.0079472
     43.0423852     -0.0430970
     43.0426352     -0.0368922
     43.0428852      0.0399095
     43.0431352      0.0011449
     43.0433852      0.0067061
     43.0436352      0.0082739
     43.0438852     -0.0262659
     43.0441352      0.0020282
     43.0443852     -0.0466635
     43.0446352     -0.0261305
     43.0448852     -0.0063380
     43.0451352     -0.0158549
     43.0453852     -0.0212102
     43.0456352      0.0682409
     43.0458852      0.0040101
     43.0461352      0.0581911
     43.0463852     -0.0281013
     43.0466352     -0.0076648
     43.0468852     -0.0082892
     43.0471352     -0.0149117
     43.0473852      0.0029809
     43.0476352      0.0057619
     43.0478852      0.0202344
     43.0481352     -0.0321046
     43.0483852      0.0228303
     43.0486352      0.0031843
     43.0488852      0.0063544
     43.0491352      0.0008892
     43.0493852     -0.0460392
     43.0496352     -0.0635088
     43.0498852      0.0038161
     43.0501352     -0.0043286
     43.0503852     -0.0097143
     43.0506352      0.0033505
     43.0508852     -0.0129870
     43.0511352      0.0177338
     43.0513852      0.0181191
     43.0516352      0.0241431
     43.0518852     -0.0164494
     43.0521352     -0.0276133
     43.0523852      0.0523822
     43.0526352      0.0323277
     43.0528852     -0.0124172
     43.0531352      0.0225620
     43.0533852      0.0409024
     43.0536352     -0.0008517
     43.0538852     -0.0040021
     43.0541352      0.0261747
     43.0543852      0.0356853
     43.0546352     -0.0633009
     43.0548852      0.0060561
     43.0551352      0.0158936
     43.0553852     -0.0254159
     43.0556352      0.0281919
     43.0558852     -0.0057684
     43.0561352      0.0159783
     43.0563852     -0.0118428
     43.0566352      0.0044285
     43.0568852     -0.0138711
     43.0571352      0.0418941
     43.0573852      0.0158473
     43.0576352     -0.0282240
     43.0578852      0.0114197
     43.0581352     -0.0083001
     43.0583852     -0.0050973
     43.0586352      0.0042034
     43.0588852     -0.0126748
     43.0591352     -0.0006928
     43.0593852      0.0014142
     43.0596352      0.0201173
     43.0598852      0.0501340
     43.0601352     -0.0208632
     43.0603852     -0.0299640
     43.0606352     -0.0360361
     43.0608852     -0.0206310
     43.0611352     -0.0442531
     43.0613852     -0.0180074
     43.0616352     -0.0011836
     43.0618852     -0.0016909
     43.0621352      0.0187587
     43.0623852      0.0399680
     43.0626352     -0.0349992
     43.0628852     -0.0165468
     43.0631352     -0.0278777
     43.0633852      0.0010324
     43.0636352      0.0353012
     43.0638852      0.0282349
     43.0641352      0.0045828
     43.0643852     -0.0097132
     43.0646352     -0.0343574
     43.0648852      0.0102308
     43.0651352      0.0100048
     43.0653852     -0.0345041
     43.0656352      0.0203036
     43.0658852      0.0272862
     43.0661352      0.0122808
     43.0663852     -0.0091115
     43.0666352      0.0006780
     43.0668852      0.0116689
     43.0671352      0.0260539
     43.0673852     -0.0343429
     43.0676352      0.0081172
     43.0678852      0.0161949
     43.0681352     -0.0064105
     43.0683852     -0.0178628
     43.0686352     -0.0084616
     43.0688852     -0.0084412
     43.0691352     -0.0468072
     43.0693852     -0.0281657
     43.0696352     -0.0208871
     43.0698852     -0.0157357
     43.0701352      0.0178485
     43.0703852      0.0084062
     43.0706352      0.0279387
     43.0708852     -0.0297624
     43.0711352      0.0166696
     43.0713852     -0.0017158
     43.0716352     -0.0222866
     43.0718852     -0.0014650
     43.0721352     -0.0323271
     43.0723852     -0.0168100
     43.0726352      0.0120217
     43.0728852      0.0323751
     43.0731352     -0.0322918
     43.0733852     -0.0595881
     43.0736352     -0.0067618
     43.0738852      0.0024183
     43.0741352      0.0007177
     43.0743852     -0.0380875
     43.0746352      0.0177489
     43.0748852      0.0294812
     43.0751352      0.0244108
     43.0753852      0.0219845
     43.0756352      0.0087754
     43.0758852      0.0322658
     43.0761352      0.0019795
     43.0763852     -0.0267341
     43.0766352      0.0100015
     43.0768852     -0.0466787
     43.0771352      0.0324684
     43.0773852      0.0206158
     43.0776352      0.0007794
     43.0778852      0.0231168
     43.0781352     -0.0175987
     43.0783852     -0.0175566
     43.0786352      0.0316410
     43.0788852     -0.0074004
     43.0791352      0.0055945
     43.0793852      0.0175891
     43.0796352     -0.0029073
     43.0798852     -0.0207009
     43.0801352      0.0321261
     43.0803852      0.0238078
     43.0806352     -0.0084344
     43.0808852     -0.0183353
     43.0811352     -0.0417829
     43.0813852     -0.0125146
     43.0816352     -0.0392751
     43.0818852     -0.0112076
     43.0821352     -0.0071903
     43.0823852      0.0230641
     43.0826352     -0.0063496
