Frequency (GHz)      Flux (Jy)
     42.5683852      0.0199244
     42.5686352      0.0056612
     42.5688852      0.0161014
     42.5691352      0.0220769
     42.5693852     -0.0046011
     42.5696352      0.0178136
     42.5698852      0.0101252
     42.5701352     -0.0008403
     42.5703852     -0.0113163
     42.5706352      0.0115496
     42.5708852     -0.0099975
     42.5711352      0.0130596
     42.5713852     -0.0084680
     42.5716352      0.0218426
     42.5718852     -0.0078088
     42.5721352     -0.0285286
     42.5723852     -0.0142339
     42.5726352      0.0346371
     42.5728852      0.0039164
     42.5731352     -0.0198788
     42.5733852      0.0352999
     42.5736352     -0.0132245
     42.5738852      0.0366142
     42.5741352     -0.0139291
     42.5743852      0.0494102
     42.5746352     -0.0232920
     42.5748852     -0.0142250
     42.5751352     -0.0035945
     42.5753852     -0.0234242
     42.5756352     -0.0403293
     42.5758852      0.0059183
     42.5761352      0.0016036
     42.5763852     -0.0114132
     42.5766352      0.0127174
     42.5768852     -0.0372316
     42.5771352      0.0347396
     42.5773852     -0.0027349
     42.5776352      0.0016288
     42.5778852     -0.0034346
     42.5781352      0.0165891
     42.5783852      0.0255041
     42.5786352     -0.0063327
     42.5788852      0.0146439
     42.5791352     -0.0281938
     42.5793852     -0.0091404
     42.5796352      0.0009114
     42.5798852     -0.0155201
     42.5801352      0.0022798
     42.5803852      0.0057236
     42.5806352     -0.0015919
     42.5808852      0.0177114
     42.5811352      0.0300064
     42.5813852     -0.0263973
     42.5816352     -0.0277561
     42.5818852      0.0206775
     42.5821352     -0.0415761
     42.5823852      0.0053550
     42.5826352     -0.0014982
     42.5828852      0.0078931
     42.5831352     -0.0213995
     42.5833852     -0.0011489
     42.5836352     -0.0310067
     42.5838852     -0.0287431
     42.5841352     -0.0551740
     42.5843852     -0.0134702
     42.5846352     -0.0053175
     42.5848852      0.0257261
     42.5851352     -0.0063711
     42.5853852      0.0203323
     42.5856352      0.0082317
     42.5858852     -0.0227912
     42.5861352      0.0269820
     42.5863852     -0.0157655
     42.5866352      0.0005450
     42.5868852      0.0037900
     42.5871352     -0.0217362
     42.5873852     -0.0035247
     42.5876352     -0.0421258
     42.5878852      0.0028580
     42.5881352     -0.0077671
     42.5883852      0.0106039
     42.5886352      0.0176116
     42.5888852     -0.0320232
     42.5891352     -0.0093779
     42.5893852     -0.0156303
     42.5896352      0.0011327
     42.5898852      0.0406524
     42.5901352      0.0084401
     42.5903852     -0.0036053
     42.5906352      0.0274637
     42.5908852      0.0348212
     42.5911352      0.0047883
     42.5913852     -0.0072468
     42.5916352      0.0194886
     42.5918852      0.0065146
     42.5921352      0.0216770
     42.5923852      0.0146949
     42.5926352      0.0095286
     42.5928852     -0.0099443
     42.5931352     -0.0369522
     42.5933852      0.0107837
     42.5936352     -0.0348666
     42.5938852     -0.0455491
     42.5941352      0.0039599
     42.5943852      0.0417693
     42.5946352     -0.0620465
     42.5948852      0.0101316
     42.5951352     -0.0000704
     42.5953852     -0.0248846
     42.5956352     -0.0113629
     42.5958852     -0.0295043
     42.5961352      0.0008076
     42.5963852      0.0226533
     42.5966352     -0.0240910
     42.5968852      0.0183070
     42.5971352     -0.0269213
     42.5973852     -0.0080249
     42.5976352     -0.0203853
     42.5978852     -0.0227472
     42.5981352      0.0169781
     42.5983852     -0.0196093
     42.5986352      0.0112237
     42.5988852      0.0008999
     42.5991352     -0.0074812
     42.5993852     -0.0288960
     42.5996352     -0.0237603
     42.5998852     -0.0219413
     42.6001352     -0.0151442
     42.6003852     -0.0002942
     42.6006352      0.0136458
     42.6008852      0.0129945
     42.6011352     -0.0133776
     42.6013852      0.0013198
     42.6016352      0.0394887
     42.6018852     -0.0077340
     42.6021352     -0.0117976
     42.6023852      0.0130860
     42.6026352     -0.0018123
     42.6028852      0.0071453
     42.6031352      0.0214046
     42.6033852      0.0295847
     42.6036352     -0.0098636
     42.6038852     -0.0140763
     42.6041352     -0.0249111
     42.6043852     -0.0071908
     42.6046352      0.0172965
     42.6048852     -0.0353704
     42.6051352     -0.0310263
     42.6053852     -0.0080302
     42.6056352      0.0072128
     42.6058852     -0.0089850
     42.6061352      0.0143614
     42.6063852     -0.0233456
     42.6066352      0.0239132
     42.6068852     -0.0065692
     42.6071352      0.0031323
     42.6073852      0.0280069
     42.6076352     -0.0051214
     42.6078852     -0.0048722
     42.6081352     -0.0141890
     42.6083852      0.0097606
     42.6086352      0.0218612
     42.6088852     -0.0121440
     42.6091352      0.0035665
     42.6093852     -0.0166356
     42.6096352     -0.0028579
     42.6098852      0.0122292
     42.6101352      0.0237434
     42.6103852      0.0251343
     42.6106352     -0.0418211
     42.6108852      0.0287839
     42.6111352      0.0080722
     42.6113852      0.0143120
     42.6116352      0.0257988
     42.6118852     -0.0015298
     42.6121352      0.0090368
     42.6123852      0.0085731
     42.6126352     -0.0061212
     42.6128852     -0.0177692
     42.6131352     -0.0007462
     42.6133852     -0.0139121
     42.6136352      0.0250703
     42.6138852     -0.0131439
     42.6141352     -0.0183983
     42.6143852     -0.0001244
     42.6146352     -0.0026131
     42.6148852      0.0245798
     42.6151352      0.0212611
     42.6153852      0.0121588
     42.6156352     -0.0247178
     42.6158852     -0.0253647
     42.6161352      0.0020055
     42.6163852     -0.0220840
     42.6166352     -0.0214298
     42.6168852      0.0357000
     42.6171352     -0.0318832
     42.6173852      0.0030394
     42.6176352     -0.0009529
     42.6178852     -0.0085333
     42.6181352     -0.0052938
     42.6183852      0.0280740
     42.6186352     -0.0196197
     42.6188852      0.0492233
     42.6191352      0.0138769
     42.6193852      0.0348520
     42.6196352      0.0038232
     42.6198852      0.0105581
     42.6201352     -0.0152326
     42.6203852      0.0240042
     42.6206352      0.0043203
     42.6208852     -0.0193818
     42.6211352      0.0077574
     42.6213852      0.0179345
     42.6216352     -0.0015380
     42.6218852      0.0122828
     42.6221352      0.0087073
     42.6223852     -0.0006902
     42.6226352     -0.0242619
     42.6228852      0.0153780
     42.6231352      0.0229562
     42.6233852      0.0120708
     42.6236352      0.0328371
     42.6238852     -0.0212521
     42.6241352      0.0027133
     42.6243852      0.0022707
     42.6246352     -0.0244412
     42.6248852     -0.0097839
     42.6251352      0.0152870
     42.6253852     -0.0250110
     42.6256352      0.0233402
     42.6258852      0.0085527
     42.6261352     -0.0018109
     42.6263852      0.0058066
     42.6266352      0.0004160
     42.6268852      0.0142707
     42.6271352     -0.0131790
     42.6273852      0.0324655
     42.6276352     -0.0046025
     42.6278852     -0.0126352
     42.6281352      0.0138288
     42.6283852     -0.0149824
     42.6286352     -0.0268509
     42.6288852     -0.0069625
     42.6291352      0.0553333
     42.6293852     -0.0179035
     42.6296352      0.0257729
     42.6298852     -0.0211080
     42.6301352      0.0184152
     42.6303852      0.0054676
     42.6306352     -0.0134988
     42.6308852      0.0206486
     42.6311352     -0.0300414
     42.6313852      0.0177896
     42.6316352     -0.0020621
     42.6318852      0.0016096
     42.6321352     -0.0222717
     42.6323852     -0.0004713
     42.6326352      0.0087886
     42.6328852      0.0325284
     42.6331352     -0.0354776
     42.6333852     -0.0015857
     42.6336352     -0.0427127
     42.6338852     -0.0023749
     42.6341352     -0.0033618
     42.6343852     -0.0169729
     42.6346352     -0.0056451
     42.6348852      0.0091267
     42.6351352     -0.0211267
     42.6353852     -0.0474815
     42.6356352      0.0006784
     42.6358852     -0.0359765
     42.6361352      0.0036602
     42.6363852     -0.0392713
     42.6366352     -0.0313875
     42.6368852     -0.0105933
     42.6371352      0.0093096
     42.6373852     -0.0243354
     42.6376352      0.0171552
     42.6378852     -0.0363339
     42.6381352      0.0071174
     42.6383852      0.0127217
     42.6386352      0.0067834
     42.6388852     -0.0085111
     42.6391352      0.0144421
     42.6393852     -0.0202530
     42.6396352      0.0147326
     42.6398852     -0.0118338
     42.6401352      0.0180180
     42.6403852      0.0244884
     42.6406352      0.0202062
     42.6408852     -0.0022139
     42.6411352      0.0423304
     42.6413852     -0.0240528
     42.6416352     -0.0211112
     42.6418852      0.0135864
     42.6421352      0.0417765
     42.6423852      0.0096653
     42.6426352     -0.0083582
     42.6428852     -0.0029014
     42.6431352      0.0004501
     42.6433852     -0.0416436
     42.6436352     -0.0139308
     42.6438852     -0.0076049
     42.6441352     -0.0139882
     42.6443852      0.0084777
     42.6446352     -0.0012371
     42.6448852     -0.0105247
     42.6451352      0.0022514
     42.6453852      0.0387090
     42.6456352      0.0305418
     42.6458852     -0.0117563
     42.6461352     -0.0329371
     42.6463852     -0.0397269
     42.6466352      0.0129427
     42.6468852      0.0073296
     42.6471352      0.0058976
     42.6473852      0.0062023
     42.6476352     -0.0045843
     42.6478852      0.0121554
     42.6481352     -0.0365540
     42.6483852     -0.0017790
     42.6486352      0.0294572
     42.6488852      0.0072934
     42.6491352      0.0185201
     42.6493852      0.0522572
     42.6496352      0.0294562
     42.6498852     -0.0115876
     42.6501352      0.0142120
     42.6503852      0.0216369
     42.6506352      0.0191640
     42.6508852     -0.0302229
     42.6511352     -0.0016674
     42.6513852     -0.0085352
     42.6516352     -0.0150504
     42.6518852     -0.0029527
     42.6521352      0.0140909
     42.6523852      0.0430887
     42.6526352      0.0315168
     42.6528852      0.0007480
     42.6531352      0.0218467
     42.6533852      0.0002841
     42.6536352     -0.0155777
     42.6538852     -0.0027519
     42.6541352      0.0028084
     42.6543852     -0.0032678
     42.6546352     -0.0212327
     42.6548852     -0.0076389
     42.6551352      0.0150586
     42.6553852     -0.0037211
     42.6556352      0.0170890
     42.6558852     -0.0235611
     42.6561352     -0.0015641
     42.6563852      0.0009285
     42.6566352      0.0203045
     42.6568852     -0.0135752
     42.6571352     -0.0231055
     42.6573852     -0.0165240
     42.6576352     -0.0148910
     42.6578852      0.0074189
     42.6581352     -0.0439405
     42.6583852      0.0202026
     42.6586352      0.0078920
     42.6588852      0.0335195
     42.6591352      0.0133357
     42.6593852      0.0113964
     42.6596352     -0.0225352
     42.6598852      0.0456368
     42.6601352     -0.0345746
     42.6603852      0.0335603
     42.6606352     -0.0301815
     42.6608852     -0.0028414
     42.6611352      0.0176226
     42.6613852     -0.0274243
     42.6616352      0.0148881
     42.6618852     -0.0200466
     42.6621352      0.0135473
     42.6623852     -0.0094956
     42.6626352      0.0172332
     42.6628852     -0.0324089
     42.6631352      0.0032963
     42.6633852      0.0244721
     42.6636352     -0.0025973
     42.6638852      0.0026721
     42.6641352     -0.0199909
     42.6643852      0.0108131
     42.6646352      0.0259950
     42.6648852      0.0010897
     42.6651352     -0.0052676
     42.6653852     -0.0164620
     42.6656352      0.0146663
     42.6658852      0.0203644
     42.6661352      0.0045373
     42.6663852     -0.0256914
     42.6666352      0.0140593
     42.6668852      0.0062058
     42.6671352     -0.0191393
     42.6673852      0.0396973
     42.6676352      0.0147773
     42.6678852     -0.0262395
     42.6681352      0.0145802
     42.6683852     -0.0194428
     42.6686352     -0.0296315
     42.6688852     -0.0210363
     42.6691352     -0.0085190
     42.6693852     -0.0363948
     42.6696352      0.0220387
     42.6698852     -0.0160769
     42.6701352     -0.0156500
     42.6703852     -0.0242706
     42.6706352     -0.0023258
     42.6708852      0.0271966
     42.6711352      0.0050669
     42.6713852      0.0038988
     42.6716352      0.0488684
     42.6718852     -0.0004567
     42.6721352     -0.0020548
     42.6723852      0.0018007
     42.6726352      0.0227874
     42.6728852      0.0056887
     42.6731352     -0.0114235
     42.6733852      0.0015625
     42.6736352      0.0041506
     42.6738852      0.0210863
     42.6741352      0.0002917
     42.6743852      0.0181614
     42.6746352     -0.0314269
     42.6748852      0.0162240
     42.6751352     -0.0023081
     42.6753852     -0.0330140
     42.6756352     -0.0117418
     42.6758852     -0.0076436
     42.6761352     -0.0075993
     42.6763852     -0.0214899
     42.6766352      0.0014204
     42.6768852      0.0065745
     42.6771352      0.0246852
     42.6773852      0.0032673
     42.6776352      0.0040902
     42.6778852     -0.0167301
     42.6781352     -0.0072717
     42.6783852      0.0009477
     42.6786352      0.0171526
     42.6788852      0.0122524
     42.6791352     -0.0188541
     42.6793852     -0.0040018
     42.6796352      0.0112201
     42.6798852      0.0135065
     42.6801352      0.0186246
     42.6803852      0.0147058
     42.6806352      0.0038683
     42.6808852      0.0276880
     42.6811352     -0.0094208
     42.6813852     -0.0258703
     42.6816352      0.0009262
     42.6818852      0.0074778
     42.6821352      0.0070397
     42.6823852     -0.0108517
     42.6826352     -0.0074813
     42.6828852     -0.0081787
     42.6831352      0.0220790
     42.6833852     -0.0248812
     42.6836352     -0.0050317
     42.6838852     -0.0305005
     42.6841352      0.0007562
     42.6843852     -0.0262024
     42.6846352      0.0110266
     42.6848852      0.0019261
     42.6851352     -0.0185737
     42.6853852     -0.0202846
     42.6856352     -0.0245785
     42.6858852     -0.0039457
     42.6861352     -0.0238697
     42.6863852     -0.0089020
     42.6866352     -0.0043658
     42.6868852     -0.0040971
     42.6871352     -0.0123738
     42.6873852     -0.0272269
     42.6876352     -0.0262725
     42.6878852     -0.0154505
     42.6881352     -0.0100725
     42.6883852      0.0117699
     42.6886352      0.0133295
     42.6888852      0.0011995
     42.6891352     -0.0458074
     42.6893852      0.0314925
     42.6896352     -0.0116260
     42.6898852     -0.0288378
     42.6901352     -0.0138125
     42.6903852      0.0309826
     42.6906352     -0.0114067
     42.6908852     -0.0144425
     42.6911352     -0.0120056
     42.6913852      0.0278763
     42.6916352     -0.0041109
     42.6918852     -0.0320370
     42.6921352      0.0045573
     42.6923852      0.0168861
     42.6926352      0.0307704
     42.6928852      0.0280352
     42.6931352      0.0271931
     42.6933852      0.0400389
     42.6936352     -0.0141133
     42.6938852     -0.0035937
     42.6941352      0.0009311
     42.6943852      0.0276457
     42.6946352     -0.0031591
     42.6948852      0.0366467
     42.6951352      0.0162084
     42.6953852     -0.0209961
     42.6956352      0.0160234
     42.6958852     -0.0009421
     42.6961352      0.0447112
     42.6963852      0.0100180
     42.6966352      0.0296877
     42.6968852     -0.0159951
     42.6971352     -0.0010884
     42.6973852      0.0026663
     42.6976352     -0.0188691
     42.6978852      0.0157942
     42.6981352      0.0149364
     42.6983852      0.0266010
     42.6986352      0.0164280
     42.6988852     -0.0257558
     42.6991352      0.0136952
     42.6993852      0.0022838
     42.6996352     -0.0314009
     42.6998852      0.0227309
     42.7001352     -0.0053356
     42.7003852      0.0204037
     42.7006352      0.0067233
     42.7008852     -0.0080068
     42.7011352     -0.0192299
     42.7013852     -0.0480488
     42.7016352     -0.0137158
     42.7018852      0.0002395
     42.7021352     -0.0097372
     42.7023852     -0.0175386
     42.7026352      0.0138326
     42.7028852     -0.0170912
     42.7031352      0.0011963
     42.7033852     -0.0020687
     42.7036352     -0.0027434
     42.7038852      0.0137431
     42.7041352      0.0170384
     42.7043852     -0.0160088
     42.7046352     -0.0252149
     42.7048852     -0.0108068
     42.7051352     -0.0024016
     42.7053852     -0.0252371
     42.7056352     -0.0162118
     42.7058852      0.0036121
     42.7061352     -0.0070630
     42.7063852      0.0055324
     42.7066352      0.0166516
     42.7068852      0.0287126
     42.7071352     -0.0056530
     42.7073852      0.0396039
     42.7076352     -0.0121085
     42.7078852      0.0078293
     42.7081352      0.0031416
     42.7083852      0.0166866
     42.7086352      0.0226683
     42.7088852     -0.0260987
     42.7091352      0.0094309
     42.7093852      0.0175743
     42.7096352     -0.0251343
     42.7098852      0.0022792
     42.7101352     -0.0658024
     42.7103852     -0.0375873
     42.7106352      0.0245659
     42.7108852      0.0287324
     42.7111352     -0.0131860
     42.7113852     -0.0165633
     42.7116352      0.0082721
     42.7118852      0.0002837
     42.7121352     -0.0501284
     42.7123852     -0.0573523
     42.7126352      0.0326874
     42.7128852     -0.0161546
     42.7131352      0.0044956
     42.7133852     -0.0323003
     42.7136352      0.0016139
     42.7138852      0.0217091
     42.7141352      0.0603089
     42.7143852     -0.0406726
     42.7146352      0.0380508
     42.7148852     -0.0235381
     42.7151352     -0.0088969
     42.7153852      0.0431942
     42.7156352      0.0395204
     42.7158852      0.0314699
     42.7161352      0.0594023
     42.7163852      0.0042625
     42.7166352      0.0125399
     42.7168852      0.0147118
     42.7171352      0.0330888
     42.7173852      0.0427900
     42.7176352     -0.0191222
     42.7178852      0.0239385
     42.7181352     -0.0100365
     42.7183852      0.0451232
     42.7186352      0.0073445
     42.7188852      0.0066009
     42.7191352      0.0097551
     42.7193852     -0.0142519
     42.7196352     -0.0121493
     42.7198852      0.0172666
     42.7201352      0.0028047
     42.7203852      0.0161647
     42.7206352     -0.0081872
     42.7208852      0.0082948
     42.7211352      0.0144869
     42.7213852     -0.0501268
     42.7216352     -0.0089048
     42.7218852     -0.0047710
     42.7221352     -0.0092388
     42.7223852     -0.0249844
     42.7226352      0.0092295
     42.7228852      0.0059819
     42.7231352      0.0216713
     42.7233852      0.0273079
     42.7236352      0.0043667
     42.7238852      0.0008658
     42.7241352     -0.0097479
     42.7243852     -0.0253217
     42.7246352     -0.0135294
     42.7248852     -0.0044866
     42.7251352      0.0176326
     42.7253852      0.0109056
     42.7256352      0.0303616
     42.7258852     -0.0436332
     42.7261352      0.0182831
     42.7263852      0.0326650
     42.7266352     -0.0465895
     42.7268852     -0.0118780
     42.7271352     -0.0035386
     42.7273852      0.0117427
     42.7276352      0.0085117
     42.7278852     -0.0401804
     42.7281352      0.0263243
     42.7283852     -0.0331099
     42.7286352     -0.0362367
     42.7288852      0.0159083
     42.7291352     -0.0360605
     42.7293852      0.0138303
     42.7296352      0.0118321
     42.7298852      0.0126385
     42.7301352      0.0031285
     42.7303852      0.0094312
     42.7306352     -0.0065608
     42.7308852      0.0031012
     42.7311352     -0.0071427
     42.7313852     -0.0040979
     42.7316352      0.0230387
     42.7318852      0.0011087
     42.7321352     -0.0208035
     42.7323852     -0.0106327
     42.7326352     -0.0005078
     42.7328852      0.0137688
     42.7331352     -0.0405835
     42.7333852     -0.0113448
     42.7336352     -0.0125595
     42.7338852     -0.0131809
     42.7341352     -0.0135461
     42.7343852      0.0599184
     42.7346352      0.0064363
     42.7348852      0.0097071
     42.7351352     -0.0106491
     42.7353852      0.0052200
     42.7356352     -0.0073999
     42.7358852     -0.0069705
     42.7361352      0.0503348
     42.7363852      0.0142477
     42.7366352     -0.0258644
     42.7368852      0.0278313
     42.7371352     -0.0319761
     42.7373852     -0.0421306
     42.7376352     -0.0268344
     42.7378852     -0.0021085
     42.7381352      0.0287044
     42.7383852      0.0181716
     42.7386352     -0.0184074
     42.7388852      0.0009579
     42.7391352     -0.0214956
     42.7393852     -0.0083730
     42.7396352      0.0262331
     42.7398852     -0.0321416
     42.7401352      0.0152572
     42.7403852      0.0033093
     42.7406352      0.0359227
     42.7408852     -0.0014807
     42.7411352      0.0125741
     42.7413852     -0.0295116
     42.7416352     -0.0077593
     42.7418852      0.0151084
     42.7421352     -0.0286066
     42.7423852     -0.0092256
     42.7426352      0.0476364
     42.7428852     -0.0240377
     42.7431352     -0.0182832
     42.7433852     -0.0328766
     42.7436352      0.0196085
     42.7438852      0.0083522
     42.7441352      0.0260886
     42.7443852     -0.0041586
     42.7446352     -0.0157678
     42.7448852     -0.0079472
     42.7451352      0.0198749
     42.7453852      0.0261504
     42.7456352     -0.0185241
     42.7458852     -0.0012527
     42.7461352     -0.0257031
     42.7463852      0.0124449
     42.7466352      0.0211401
     42.7468852      0.0099398
     42.7471352     -0.0005051
     42.7473852     -0.0153418
     42.7476352     -0.0134790
     42.7478852     -0.0399488
     42.7481352     -0.0104420
     42.7483852      0.0039507
     42.7486352      0.0157369
     42.7488852     -0.0113767
     42.7491352     -0.0000509
     42.7493852      0.0008215
     42.7496352      0.0197919
     42.7498852     -0.0318573
     42.7501352     -0.0380462
     42.7503852      0.0365615
     42.7506352     -0.0072775
     42.7508852     -0.0194607
     42.7511352      0.0004696
     42.7513852      0.0313422
     42.7516352      0.0135966
     42.7518852     -0.0174591
     42.7521352     -0.0086024
     42.7523852     -0.0087543
     42.7526352     -0.0125937
     42.7528852      0.0476631
     42.7531352     -0.0320196
     42.7533852     -0.0232371
     42.7536352     -0.0247254
     42.7538852     -0.0294766
     42.7541352     -0.0046040
     42.7543852     -0.0077055
     42.7546352      0.0085242
     42.7548852     -0.0330293
     42.7551352     -0.0264843
     42.7553852     -0.0251309
     42.7556352     -0.0216450
     42.7558852     -0.0137534
     42.7561352      0.0157880
     42.7563852      0.0232240
     42.7566352      0.0021640
     42.7568852     -0.0153704
     42.7571352      0.0148665
     42.7573852     -0.0047813
     42.7576352     -0.0041084
     42.7578852     -0.0229181
     42.7581352      0.0082039
     42.7583852      0.0087225
     42.7586352     -0.0187703
     42.7588852      0.0054848
     42.7591352     -0.0271183
     42.7593852     -0.0178327
     42.7596352     -0.0069701
     42.7598852     -0.0172140
     42.7601352      0.0103443
     42.7603852      0.0117269
     42.7606352     -0.0233830
     42.7608852     -0.0279968
     42.7611352     -0.0170095
     42.7613852      0.0006172
     42.7616352     -0.0098471
     42.7618852     -0.0192096
     42.7621352      0.0043564
     42.7623852     -0.0338538
     42.7626352      0.0225279
     42.7628852      0.0144184
     42.7631352      0.0302676
     42.7633852      0.0088634
     42.7636352      0.0126350
     42.7638852     -0.0262571
     42.7641352     -0.0113080
     42.7643852      0.0162748
     42.7646352      0.0018610
     42.7648852      0.0115857
     42.7651352     -0.0156303
     42.7653852     -0.0149297
     42.7656352      0.0130661
     42.7658852     -0.0027571
     42.7661352      0.0070221
     42.7663852      0.0140424
     42.7666352      0.0095481
     42.7668852      0.0145699
     42.7671352      0.0062859
     42.7673852     -0.0190448
     42.7676352     -0.0079755
     42.7678852     -0.0120187
     42.7681352      0.0067427
     42.7683852      0.0097586
     42.7686352     -0.0201058
     42.7688852      0.0122702
     42.7691352     -0.0026815
     42.7693852      0.0029619
     42.7696352     -0.0259813
     42.7698852     -0.0345194
     42.7701352     -0.0154888
     42.7703852      0.0062113
     42.7706352     -0.0221752
     42.7708852      0.0060757
     42.7711352     -0.0187240
     42.7713852      0.0031305
     42.7716352      0.0095829
     42.7718852      0.0178657
     42.7721352      0.0144421
     42.7723852      0.0394637
     42.7726352     -0.0116917
     42.7728852     -0.0057435
     42.7731352      0.0273055
     42.7733852      0.0096816
     42.7736352     -0.0343019
     42.7738852      0.0224970
     42.7741352     -0.0163234
     42.7743852      0.0483874
     42.7746352     -0.0110364
     42.7748852      0.0024480
     42.7751352     -0.0009668
     42.7753852      0.0119493
     42.7756352      0.0093739
     42.7758852      0.0133906
     42.7761352      0.0054842
     42.7763852      0.0055925
     42.7766352      0.0085070
     42.7768852     -0.0863244
     42.7771352     -0.0117411
     42.7773852      0.0108840
     42.7776352      0.0185224
     42.7778852      0.0171136
     42.7781352     -0.0036140
     42.7783852     -0.0442251
     42.7786352      0.0172201
     42.7788852     -0.0162256
     42.7791352      0.0024268
     42.7793852     -0.0172965
     42.7796352      0.0235097
     42.7798852      0.0068159
     42.7801352     -0.0031109
     42.7803852     -0.0235662
     42.7806352     -0.0039273
     42.7808852     -0.0535346
     42.7811352      0.0328859
     42.7813852      0.0004606
     42.7816352      0.0106346
     42.7818852      0.0165656
     42.7821352      0.0046690
     42.7823852     -0.0264182
     42.7826352      0.0276778
     42.7828852      0.0139163
     42.7831352     -0.0090488
     42.7833852      0.0211171
     42.7836352     -0.0327926
     42.7838852     -0.0340621
     42.7841352     -0.0179758
     42.7843852      0.0416303
     42.7846352     -0.0130184
     42.7848852      0.0213695
     42.7851352     -0.0186603
     42.7853852      0.0016185
     42.7856352     -0.0021593
     42.7858852      0.0296348
     42.7861352     -0.0048773
     42.7863852      0.0185823
     42.7866352     -0.0116522
     42.7868852      0.0139647
     42.7871352      0.0183590
     42.7873852     -0.0429895
     42.7876352     -0.0051719
     42.7878852      0.0077989
     42.7881352     -0.0289406
     42.7883852     -0.0072755
     42.7886352      0.0051006
     42.7888852     -0.0146301
     42.7891352     -0.0089710
     42.7893852      0.0160018
     42.7896352     -0.0234750
     42.7898852      0.0242280
     42.7901352      0.0126399
     42.7903852     -0.0096769
     42.7906352      0.0148688
     42.7908852      0.0415594
     42.7911352     -0.0177147
     42.7913852     -0.0175859
     42.7916352      0.0072340
     42.7918852      0.0442552
     42.7921352     -0.0255759
     42.7923852      0.0054926
     42.7926352     -0.0015695
     42.7928852      0.0557227
     42.7931352      0.0052448
     42.7933852      0.0017507
     42.7936352     -0.0354960
     42.7938852      0.0145207
     42.7941352      0.0150474
     42.7943852     -0.0042983
     42.7946352     -0.0055785
     42.7948852      0.0185191
     42.7951352     -0.0081797
     42.7953852      0.0090904
     42.7956352     -0.0125844
     42.7958852      0.0183166
     42.7961352     -0.0160918
     42.7963852      0.0604481
     42.7966352     -0.0172324
     42.7968852     -0.0478433
     42.7971352     -0.0058639
     42.7973852      0.0343688
     42.7976352     -0.0005977
     42.7978852     -0.0072153
     42.7981352     -0.0138158
     42.7983852     -0.0281452
     42.7986352     -0.0383010
     42.7988852     -0.0019533
     42.7991352     -0.0233392
     42.7993852      0.0107384
     42.7996352     -0.0184534
     42.7998852     -0.0017882
     42.8001352     -0.0018483
     42.8003852     -0.0274498
     42.8006352     -0.0268752
     42.8008852     -0.0003661
     42.8011352     -0.0107938
     42.8013852     -0.0028988
     42.8016352      0.0100456
     42.8018852     -0.0186211
     42.8021352      0.0095066
     42.8023852      0.0146142
     42.8026352     -0.0365744
     42.8028852      0.0117335
     42.8031352      0.0367282
     42.8033852     -0.0108958
     42.8036352     -0.0244286
     42.8038852      0.0171324
     42.8041352     -0.0373278
     42.8043852      0.0254567
     42.8046352     -0.0144983
     42.8048852     -0.0063284
     42.8051352     -0.0076437
     42.8053852      0.0426890
     42.8056352      0.0265357
     42.8058852     -0.0079694
     42.8061352     -0.0337717
     42.8063852      0.0309744
     42.8066352      0.0266661
     42.8068852      0.0504800
     42.8071352      0.0040305
     42.8073852      0.0035328
     42.8076352      0.0092400
     42.8078852      0.0172534
     42.8081352      0.0069097
     42.8083852     -0.0185865
     42.8086352      0.0049495
     42.8088852      0.0057632
     42.8091352     -0.0169750
     42.8093852      0.0236698
     42.8096352     -0.0214066
     42.8098852      0.0323012
     42.8101352     -0.0378914
     42.8103852     -0.0354711
     42.8106352     -0.0026821
     42.8108852     -0.0093271
     42.8111352     -0.0067125
     42.8113852      0.0388139
     42.8116352     -0.0614078
     42.8118852      0.0143119
     42.8121352      0.0172918
     42.8123852      0.0481581
     42.8126352      0.0025245
     42.8128852      0.0188553
     42.8131352      0.0033405
     42.8133852      0.0120933
     42.8136352     -0.0142098
     42.8138852      0.0513514
     42.8141352     -0.0239604
     42.8143852      0.0353460
     42.8146352     -0.0172611
     42.8148852      0.0483871
     42.8151352     -0.0147180
     42.8153852      0.0091111
     42.8156352     -0.0099290
     42.8158852      0.0043210
     42.8161352     -0.0217226
     42.8163852     -0.0141569
     42.8166352      0.0052502
     42.8168852     -0.0180919
     42.8171352      0.0555049
     42.8173852     -0.0301067
     42.8176352      0.3473310
     42.8178852      1.4828400
     42.8181352      6.9209150
     42.8183852      4.6450600
     42.8186352      7.2989050
     42.8188852     24.3560000
     42.8191352      8.9147750
     42.8193852     -0.4104180
     42.8196352      1.1421100
     42.8198852     -0.1048518
     42.8201352      0.2225335
     42.8203852     -0.1768505
     42.8206352      0.1322760
     42.8208852     -0.1291410
     42.8211352      0.1173740
     42.8213852     -0.0869604
     42.8216352      0.0760566
     42.8218852     -0.0631046
     42.8221352      0.0504291
     42.8223852     -0.0671411
     42.8226352      0.0136933
     42.8228852     -0.0576210
     42.8231352      0.0351464
     42.8233852     -0.0081993
     42.8236352      0.0530516
     42.8238852     -0.0341038
     42.8241352      0.0088278
     42.8243852     -0.0628193
     42.8246352      0.0354625
     42.8248852     -0.0189084
     42.8251352     -0.0065160
     42.8253852     -0.0300862
     42.8256352      0.0200164
     42.8258852     -0.0378314
     42.8261352      0.0024063
     42.8263852     -0.0265466
     42.8266352      0.0052726
     42.8268852     -0.0013223
